Date,LQD
2017-08-04,87.9085693359375
2017-08-07,87.93037414550781
2017-08-08,87.50808715820312
2017-08-09,87.59550476074219
2017-08-10,87.56636047363281
2017-08-11,87.72653198242188
2017-08-14,87.66829681396484
2017-08-15,87.56636047363281
2017-08-16,87.81388854980469
2017-08-17,87.90127563476562
2017-08-18,87.84302520751953
2017-08-21,87.96680450439453
2017-08-22,87.87940979003906
2017-08-23,88.21434020996094
2017-08-24,88.04688262939453
2017-08-25,88.25079345703125
2017-08-28,88.25079345703125
2017-08-29,88.3163070678711
2017-08-30,88.38912200927734
2017-08-31,88.5420150756836
2017-09-01,88.19158935546875
2017-09-05,88.7391128540039
2017-09-06,88.42520141601562
2017-09-07,88.76826477050781
2017-09-08,88.50548553466797
2017-09-11,88.23538208007812
2017-09-12,88.14051055908203
2017-09-13,88.05290985107422
2017-09-14,88.27185821533203
2017-09-15,88.3448715209961
2017-09-18,88.25729370117188
2017-09-19,88.30838775634766
2017-09-20,88.1988754272461
2017-09-21,88.1988754272461
2017-09-22,88.31571197509766
2017-09-25,88.6441650390625
2017-09-26,88.6296157836914
2017-09-27,88.2864761352539
2017-09-28,88.41789245605469
2017-09-29,88.49822235107422
2017-10-02,88.58089447021484
2017-10-03,88.77853393554688
2017-10-04,88.72726440429688
2017-10-05,88.60286712646484
2017-10-06,88.52965545654297
2017-10-09,88.60286712646484
2017-10-10,88.66142272949219
2017-10-11,88.61746978759766
2017-10-12,88.63949584960938
2017-10-13,88.99078369140625
2017-10-16,88.86637878417969
2017-10-17,88.85173034667969
2017-10-18,88.719970703125
2017-10-19,88.85173034667969
2017-10-20,88.610107421875
2017-10-23,88.69800567626953
2017-10-24,88.47840881347656
2017-10-25,88.24417114257812
2017-10-26,88.23688507080078
2017-10-27,88.50038146972656
2017-10-30,88.79318237304688
2017-10-31,88.6687240600586
2017-11-01,88.80894470214844
2017-11-02,88.7942123413086
2017-11-03,88.89698028564453
2017-11-06,88.91899871826172
2017-11-07,88.8455581665039
2017-11-08,88.7281723022461
2017-11-09,88.49335479736328
2017-11-10,87.98694610595703
2017-11-13,88.0016098022461
2017-11-14,88.02363586425781
2017-11-15,88.39791107177734
2017-11-16,88.295166015625
2017-11-17,88.4052734375
2017-11-20,88.4052734375
2017-11-21,88.69879150390625
2017-11-22,89.04377746582031
2017-11-24,88.94100952148438
2017-11-27,88.8896484375
2017-11-28,89.014404296875
2017-11-29,88.6621322631836
2017-11-30,88.55941772460938
2017-12-01,88.83308410644531
2017-12-04,88.97293090820312
2017-12-05,89.14216613769531
2017-12-06,89.31144714355469
2017-12-07,89.13484191894531
2017-12-08,89.02447509765625
2017-12-11,89.0906753540039
2017-12-12,89.02447509765625
2017-12-13,89.3334732055664
2017-12-14,89.49540710449219
2017-12-15,89.62049865722656
2017-12-18,89.35559844970703
2017-12-19,88.89935302734375
2017-12-20,88.66384887695312
2017-12-21,88.90277862548828
2017-12-22,88.96915435791016
2017-12-26,89.087158203125
2017-12-27,89.58126068115234
2017-12-28,89.52222442626953
2017-12-29,89.64020538330078
2018-01-02,89.04290771484375
2018-01-03,89.20512390136719
2018-01-04,89.17562866210938
2018-01-05,89.14617156982422
2018-01-08,89.13875579833984
2018-01-09,88.81433868408203
2018-01-10,88.87329864501953
2018-01-11,89.087158203125
2018-01-12,89.10192108154297
2018-01-16,89.18302154541016
2018-01-17,88.9396743774414
2018-01-18,88.59307098388672
2018-01-19,88.32025909423828
2018-01-22,88.23912811279297
2018-01-23,88.62260437011719
2018-01-24,88.56356048583984
2018-01-25,89.01342010498047
2018-01-26,88.89543914794922
2018-01-29,88.65941619873047
2018-01-30,88.35713195800781
2018-01-31,88.54146575927734
2018-02-01,88.15031433105469
2018-02-02,87.69931030273438
2018-02-05,87.75106048583984
2018-02-06,87.57363891601562
2018-02-07,87.32960510253906
2018-02-08,86.9525146484375
2018-02-09,86.67154693603516
2018-02-12,86.67154693603516
2018-02-13,86.64197540283203
2018-02-14,86.32404327392578
2018-02-15,86.73069763183594
2018-02-16,86.98947143554688
2018-02-20,86.61976623535156
2018-02-21,86.1466064453125
2018-02-22,86.26487731933594
2018-02-23,86.66415405273438
2018-02-26,86.77503204345703
2018-02-27,86.39795684814453
2018-02-28,86.56061553955078
2018-03-01,86.4716567993164
2018-03-02,86.19734954833984
2018-03-05,86.16767120361328
2018-03-06,86.24176788330078
2018-03-07,86.21212768554688
2018-03-08,86.38265991210938
2018-03-09,86.07865142822266
2018-03-12,86.18991088867188
2018-03-13,86.19734954833984
2018-03-14,86.39006805419922
2018-03-15,86.47906494140625
2018-03-16,86.57549285888672
2018-03-19,86.28626251220703
2018-03-20,85.9822769165039
2018-03-21,85.93035125732422
2018-03-22,86.07865142822266
2018-03-23,85.80432891845703
2018-03-26,86.1082763671875
2018-03-27,86.41976165771484
2018-03-28,86.64961242675781
2018-03-29,87.0426254272461
2018-04-02,86.99573516845703
2018-04-03,86.7652359008789
2018-04-04,86.7652359008789
2018-04-05,86.79496765136719
2018-04-06,87.05525207519531
2018-04-09,87.09989166259766
2018-04-10,87.1221694946289
2018-04-11,87.181640625
2018-04-12,86.94371032714844
2018-04-13,86.97346496582031
2018-04-16,86.98088073730469
2018-04-17,86.98833465576172
2018-04-18,86.54212188720703
2018-04-19,86.21495819091797
2018-04-20,85.86544036865234
2018-04-23,85.82829284667969
2018-04-24,85.57543182373047
2018-04-25,85.3077392578125
2018-04-26,85.5605697631836
2018-04-27,85.75389862060547
2018-04-30,85.67955017089844
2018-05-01,85.44761657714844
2018-05-02,85.38053131103516
2018-05-03,85.3954086303711
2018-05-04,85.51472473144531
2018-05-07,85.41779327392578
2018-05-08,85.38792419433594
2018-05-09,85.373046875
2018-05-10,85.80557250976562
2018-05-11,85.95471954345703
2018-05-14,85.79810333251953
2018-05-15,85.14933776855469
2018-05-16,85.03746032714844
2018-05-17,84.87335968017578
2018-05-18,85.2238540649414
2018-05-21,85.27606201171875
2018-05-22,85.18659973144531
2018-05-23,85.55200958251953
2018-05-24,85.7906723022461
2018-05-25,86.04421997070312
2018-05-29,86.49910736083984
2018-05-30,86.16352844238281
2018-05-31,86.12625885009766
2018-06-01,85.9609375
2018-06-04,85.76641845703125
2018-06-05,85.82625579833984
2018-06-06,85.51207733154297
2018-06-07,85.79634094238281
2018-06-08,85.6541976928711
2018-06-11,85.5719223022461
2018-06-12,85.57941436767578
2018-06-13,85.49707794189453
2018-06-14,85.88610076904297
2018-06-15,85.76641845703125
