Date,XLP
2015-08-14,37.4083366394043
2015-08-17,37.445640563964844
2015-08-18,37.25919723510742
2015-08-19,36.916133880615234
2015-08-20,36.58052444458008
2015-08-21,35.581180572509766
2015-08-24,34.34318161010742
2015-08-25,34.08216094970703
2015-08-26,35.088958740234375
2015-08-27,35.60356140136719
2015-08-28,35.52897262573242
2015-08-31,35.282867431640625
2015-09-01,34.55946350097656
2015-09-02,35.02930450439453
2015-09-03,35.26795959472656
2015-09-04,34.69370651245117
2015-09-08,35.41710662841797
2015-09-09,34.83539581298828
2015-09-10,34.89507293701172
2015-09-11,35.12626266479492
2015-09-14,35.01438903808594
2015-09-15,35.43201446533203
2015-09-16,35.834739685058594
2015-09-17,35.834739685058594
2015-09-18,35.420413970947266
2015-09-21,35.68312454223633
2015-09-22,35.292816162109375
2015-09-23,35.35287094116211
2015-09-24,35.41291809082031
2015-09-25,35.63809585571289
2015-09-28,35.112674713134766
2015-09-29,35.09765625
2015-09-30,35.420413970947266
2015-10-01,35.420413970947266
2015-10-02,35.9083137512207
2015-10-05,36.52379608154297
2015-10-06,36.276100158691406
2015-10-07,36.60636520385742
2015-10-08,37.04170227050781
2015-10-09,37.12425994873047
2015-10-12,37.22184371948242
2015-10-13,36.99666976928711
2015-10-14,36.56882858276367
2015-10-15,36.89909744262695
2015-10-16,37.25187301635742
2015-10-19,37.41700744628906
2015-10-20,37.39447021484375
2015-10-21,37.401981353759766
2015-10-22,38.14506530761719
2015-10-23,38.085025787353516
2015-10-26,38.00995635986328
2015-10-27,38.0625
2015-10-28,37.84482192993164
2015-10-29,37.85984420776367
2015-10-30,37.439517974853516
2015-11-02,37.664695739746094
2015-11-03,37.48454666137695
2015-11-04,37.32691955566406
2015-11-05,37.31941223144531
2015-11-06,36.91409683227539
2015-11-09,36.666404724121094
2015-11-10,36.763980865478516
2015-11-11,36.71144104003906
2015-11-12,36.21604537963867
2015-11-13,35.900794982910156
2015-11-16,36.51628494262695
2015-11-17,36.50127410888672
2015-11-18,37.00416564941406
2015-11-19,37.101749420166016
2015-11-20,36.83905029296875
2015-11-23,37.16180419921875
2015-11-24,37.259376525878906
2015-11-25,37.35695266723633
2015-11-27,37.49956512451172
2015-11-30,37.094242095947266
2015-12-01,37.409488677978516
2015-12-02,37.22184371948242
2015-12-03,37.02668762207031
2015-12-04,37.85984420776367
2015-12-07,37.964927673339844
2015-12-08,37.86734390258789
2015-12-09,37.50706100463867
2015-12-10,37.55210876464844
2015-12-11,37.1392707824707
2015-12-14,37.50706100463867
2015-12-15,37.747249603271484
2015-12-16,38.475318908691406
2015-12-17,37.97993087768555
2015-12-18,37.30699920654297
2015-12-21,37.73041534423828
2015-12-22,38.22188949584961
2015-12-23,38.50166702270508
2015-12-24,38.46384811401367
2015-12-28,38.410919189453125
2015-12-29,38.74361801147461
2015-12-30,38.60752868652344
2015-12-31,38.17652130126953
2016-01-04,37.69261169433594
2016-01-05,37.934574127197266
2016-01-06,37.806026458740234
2016-01-07,37.35235595703125
2016-01-08,37.06502914428711
2016-01-11,37.412841796875
2016-01-12,37.617008209228516
2016-01-13,36.928932189941406
2016-01-14,37.10283279418945
2016-01-15,36.52062225341797
2016-01-19,36.95916748046875
2016-01-20,36.49793243408203
2016-01-21,36.641597747802734
2016-01-22,37.26919174194336
2016-01-25,36.93649673461914
2016-01-26,37.2767448425293
2016-01-27,37.23894119262695
2016-01-28,37.617008209228516
2016-01-29,38.380680084228516
2016-02-01,38.50922393798828
2016-02-02,38.01774978637695
2016-02-03,37.934574127197266
2016-02-04,37.58675765991211
2016-02-05,37.52626419067383
2016-02-08,37.427978515625
2016-02-09,37.677486419677734
2016-02-10,37.63212203979492
2016-02-11,37.32966995239258
2016-02-12,37.85897445678711
2016-02-16,38.161399841308594
2016-02-17,38.554595947265625
2016-02-18,38.380680084228516
2016-02-19,38.441165924072266
2016-02-22,38.63019561767578
2016-02-23,38.62264633178711
2016-02-24,38.74361801147461
2016-02-25,39.182167053222656
2016-02-26,38.63019561767578
2016-02-29,38.50166702270508
2016-03-01,38.872161865234375
2016-03-02,38.98557662963867
2016-03-03,39.182167053222656
2016-03-04,39.34851837158203
2016-03-07,39.106571197509766
2016-03-08,39.21997833251953
2016-03-09,39.514854431152344
2016-03-10,39.529991149902344
2016-03-11,39.65852355957031
2016-03-14,39.63585662841797
2016-03-15,39.7341423034668
2016-03-16,39.82486343383789
2016-03-17,40.06684112548828
2016-03-18,40.01438522338867
2016-03-21,40.037193298339844
2016-03-22,39.80158233642578
2016-03-23,39.80918884277344
2016-03-24,39.763587951660156
2016-03-28,39.97639846801758
2016-03-29,40.272796630859375
2016-03-30,40.53880310058594
2016-03-31,40.32599639892578
2016-04-01,40.75159454345703
2016-04-04,40.76679229736328
2016-04-05,40.49319839477539
2016-04-06,40.81239318847656
2016-04-07,40.3715934753418
2016-04-08,40.59199523925781
2016-04-11,40.30319595336914
2016-04-12,40.553993225097656
2016-04-13,40.24239730834961
2016-04-14,40.05998992919922
2016-04-15,40.31079864501953
2016-04-18,40.53880310058594
2016-04-19,40.5160026550293
2016-04-20,40.05998992919922
2016-04-21,39.3455810546875
2016-04-22,39.4899787902832
2016-04-25,39.763587951660156
2016-04-26,39.6039924621582
2016-04-27,39.79399108886719
2016-04-28,39.83198547363281
2016-04-29,39.748382568359375
2016-05-02,40.20439529418945
2016-05-03,40.128395080566406
2016-05-04,40.249996185302734
2016-05-05,40.25758361816406
2016-05-06,40.46281051635742
2016-05-09,40.683204650878906
2016-05-10,41.085994720458984
2016-05-11,40.75919723510742
2016-05-12,40.97959518432617
2016-05-13,40.46281051635742
2016-05-16,40.72119903564453
2016-05-17,39.92319869995117
2016-05-18,39.4595832824707
2016-05-19,39.847190856933594
2016-05-20,39.6419792175293
2016-05-23,39.68000411987305
2016-05-24,40.01438522338867
2016-05-25,40.0751953125
2016-05-26,40.234806060791016
2016-05-27,40.2803955078125
2016-05-31,40.02199935913086
2016-06-01,40.43240737915039
2016-06-02,40.447601318359375
2016-06-03,40.70600128173828
2016-06-06,40.75159454345703
2016-06-07,40.70600128173828
2016-06-08,40.94920349121094
2016-06-09,41.108802795410156
2016-06-10,41.13920974731445
2016-06-13,40.79719543457031
2016-06-14,40.95680618286133
2016-06-15,40.835205078125
2016-06-16,41.048004150390625
2016-06-17,40.88209533691406
2016-06-20,41.012062072753906
2016-06-21,41.119102478027344
2016-06-22,41.14203643798828
2016-06-23,41.394351959228516
2016-06-24,40.59918975830078
2016-06-27,40.51508331298828
2016-06-28,40.76739501953125
2016-06-29,41.24143981933594
2016-06-30,42.16658020019531
2016-07-01,41.96778869628906
2016-07-05,42.20481491088867
2016-07-06,42.2430419921875
2016-07-07,42.1589469909668
2016-07-08,42.57946014404297
2016-07-11,42.58710479736328
2016-07-12,42.357730865478516
2016-07-13,42.59474563598633
2016-07-14,42.58710479736328
2016-07-15,42.58710479736328
2016-07-18,42.54122543334961
2016-07-19,42.510650634765625
2016-07-20,42.357730865478516
2016-07-21,42.235408782958984
2016-07-22,42.4341926574707
2016-07-25,42.388309478759766
2016-07-26,42.05953598022461
2016-07-27,41.432586669921875
2016-07-28,41.616092681884766
2016-07-29,41.822532653808594
2016-08-01,41.86840057373047
2016-08-02,41.8072395324707
2016-08-03,41.577850341796875
2016-08-04,41.66960525512695
2016-08-05,41.73842239379883
2016-08-08,41.69255447387695
2016-08-09,41.822532653808594
2016-08-10,41.97542953491211
2016-08-11,41.97542953491211
2016-08-12,42.120697021484375
2016-08-15,42.0136604309082
2016-08-16,41.830162048339844
2016-08-17,41.94485092163086
2016-08-18,42.090126037597656
2016-08-19,41.99072265625
2016-08-22,42.05189514160156
2016-08-23,41.96778869628906
2016-08-24,41.89897537231445
2016-08-25,41.73842239379883
2016-08-26,41.52433395385742
2016-08-29,41.769004821777344
2016-08-30,41.52433395385742
2016-08-31,41.577850341796875
2016-09-01,41.59314727783203
2016-09-02,41.91427230834961
2016-09-06,42.006011962890625
2016-09-07,41.6390266418457
2016-09-08,41.4096565246582
2016-09-09,40.28571701049805
2016-09-12,41.04264450073242
2016-09-13,40.538028717041016
2016-09-14,40.41569900512695
2016-09-15,40.744468688964844
2016-09-16,40.61214828491211
2016-09-19,40.52751922607422
2016-09-20,40.63521957397461
2016-09-21,40.85832977294922
2016-09-22,41.21989440917969
2016-09-23,41.035255432128906
2016-09-26,40.68907928466797
2016-09-27,40.85832977294922
2016-09-28,40.92755889892578
2016-09-29,40.52751922607422
2016-09-30,40.93525314331055
2016-10-03,40.673683166503906
2016-10-04,40.32749938964844
2016-10-05,40.28902053833008
2016-10-06,40.365962982177734
2016-10-07,40.25824737548828
2016-10-10,40.25824737548828
2016-10-11,40.05054473876953
2016-10-12,40.27363204956055
2016-10-13,40.28133773803711
2016-10-14,40.28902053833008
2016-10-17,40.09669876098633
2016-10-18,40.219791412353516
2016-10-19,39.988983154296875
2016-10-20,39.96591567993164
2016-10-21,40.18132781982422
2016-10-24,40.44288635253906
2016-10-25,40.58906936645508
2016-10-26,40.53520965576172
2016-10-27,40.350589752197266
2016-10-28,40.51982879638672
2016-10-31,40.61983871459961
2016-11-01,40.44288635253906
2016-11-02,40.34286880493164
2016-11-03,40.06592559814453
2016-11-04,39.7043571472168
2016-11-07,40.37364959716797
2016-11-08,40.54290771484375
2016-11-09,39.988983154296875
2016-11-10,38.919639587402344
2016-11-11,38.88118362426758
2016-11-14,38.81193923950195
2016-11-15,39.05043411254883
2016-11-16,39.058128356933594
2016-11-17,38.988895416259766
2016-11-18,38.850406646728516
2016-11-21,39.11198043823242
2016-11-22,39.31200408935547
2016-11-23,39.096588134765625
2016-11-25,39.40431213378906
2016-11-28,39.48894500732422
2016-11-29,39.542789459228516
2016-11-30,38.911956787109375
2016-12-01,38.6580924987793
2016-12-02,38.904258728027344
2016-12-05,38.95042037963867
2016-12-06,39.065818786621094
2016-12-07,39.62741470336914
2016-12-08,39.46586227416992
2016-12-09,40.03515625
2016-12-12,40.19671630859375
2016-12-13,40.381343841552734
2016-12-14,39.942840576171875
2016-12-15,40.112091064453125
2016-12-16,40.341495513916016
2016-12-19,40.41900634765625
2016-12-20,40.341495513916016
2016-12-21,40.33374786376953
2016-12-22,40.27174377441406
2016-12-23,40.349246978759766
2016-12-27,40.341495513916016
2016-12-28,40.093482971191406
2016-12-29,40.27950668334961
2016-12-30,40.07798767089844
2017-01-03,40.22523498535156
2017-01-04,40.22523498535156
2017-01-05,40.35700988769531
2017-01-06,40.39574432373047
2017-01-09,40.070228576660156
2017-01-10,39.86872482299805
2017-01-11,39.94623947143555
2017-01-12,39.90747833251953
2017-01-13,39.93073654174805
2017-01-17,40.49650955200195
2017-01-18,40.63602828979492
2017-01-19,40.488773345947266
2017-01-20,40.75228500366211
2017-01-23,40.736785888671875
2017-01-24,41.0080451965332
2017-01-25,41.00029754638672
2017-01-26,40.8220329284668
2017-01-27,40.59727478027344
2017-01-30,40.5662727355957
2017-01-31,40.76002883911133
2017-02-01,40.442264556884766
2017-02-02,40.81428146362305
2017-02-03,41.07780075073242
2017-02-06,40.853031158447266
2017-02-07,41.186309814453125
2017-02-08,41.356815338134766
2017-02-09,41.52732849121094
2017-02-10,41.558326721191406
2017-02-13,41.558326721191406
2017-02-14,41.56608581542969
2017-02-15,41.945865631103516
2017-02-16,42.00011444091797
2017-02-17,42.20938491821289
2017-02-21,42.58915328979492
2017-02-22,42.59690856933594
2017-02-23,42.69765090942383
2017-02-24,42.84491729736328
2017-02-27,42.651153564453125
2017-02-28,42.705406188964844
2017-03-01,42.90692901611328
2017-03-02,42.89917755126953
2017-03-03,42.736419677734375
2017-03-06,42.5504035949707
2017-03-07,42.496158599853516
2017-03-08,42.40313720703125
2017-03-09,42.472896575927734
2017-03-10,42.66666793823242
2017-03-13,42.69765090942383
2017-03-14,42.57365417480469
2017-03-15,42.89143371582031
2017-03-16,42.95343780517578
2017-03-17,42.8365478515625
2017-03-20,42.922264099121094
2017-03-21,42.88330078125
2017-03-22,42.797611236572266
2017-03-23,42.704105377197266
2017-03-24,42.618412017822266
2017-03-27,42.57945251464844
2017-03-28,42.65735626220703
2017-03-29,42.73527145385742
2017-03-30,42.64958953857422
2017-03-31,42.5249137878418
2017-04-03,42.454803466796875
2017-04-04,42.57945251464844
2017-04-05,42.501522064208984
2017-04-06,42.501522064208984
2017-04-07,42.618412017822266
2017-04-10,42.74306106567383
2017-04-11,42.758644104003906
2017-04-12,42.922264099121094
2017-04-13,42.727481842041016
2017-04-17,43.031349182128906
2017-04-18,43.226131439208984
2017-04-19,43.06251525878906
2017-04-20,42.976810455322266
2017-04-21,42.852142333984375
2017-04-24,43.24169158935547
2017-04-25,43.41312026977539
2017-04-26,43.06251525878906
2017-04-27,43.00796890258789
2017-04-28,42.99238204956055
2017-05-01,42.828758239746094
2017-05-02,42.54049301147461
2017-05-03,42.57945251464844
2017-05-04,42.906681060791016
2017-05-05,43.023555755615234
2017-05-08,43.00796890258789
2017-05-09,42.852142333984375
2017-05-10,42.88330078125
2017-05-11,42.945640563964844
2017-05-12,42.82098388671875
2017-05-15,42.96122741699219
2017-05-16,42.922264099121094
2017-05-17,42.85992431640625
2017-05-18,42.89109420776367
2017-05-19,43.12483596801758
2017-05-22,43.36637496948242
2017-05-23,43.41312026977539
2017-05-24,43.58452224731445
2017-05-25,43.85721206665039
2017-05-26,44.02083969116211
2017-05-30,44.00526809692383
2017-05-31,44.129913330078125
2017-06-01,44.48831558227539
2017-06-02,44.620765686035156
2017-06-05,44.66752243041992
2017-06-06,44.55843734741211
2017-06-07,44.542850494384766
2017-06-08,44.20783233642578
2017-06-09,44.153282165527344
2017-06-12,44.14551544189453
2017-06-13,44.21561050415039
2017-06-14,44.49611282348633
2017-06-15,44.39482879638672
2017-06-16,43.928436279296875
2017-06-19,44.140438079833984
2017-06-20,43.96770095825195
2017-06-21,43.842079162597656
2017-06-22,43.55158615112305
2017-06-23,43.567291259765625
2017-06-26,43.740013122558594
2017-06-27,43.3631591796875
2017-06-28,43.52018356323242
2017-06-29,43.05693817138672
2017-06-30,43.135459899902344
2017-07-03,43.09620666503906
2017-07-05,43.064796447753906
2017-07-06,42.8214111328125
2017-07-07,42.7978401184082
2017-07-10,42.4995002746582
2017-07-11,42.38172149658203
2017-07-12,42.61725997924805
2017-07-13,42.625118255615234
2017-07-14,42.962738037109375
2017-07-17,43.00981903076172
2017-07-18,43.00981903076172
2017-07-19,43.1668586730957
2017-07-20,43.174720764160156
2017-07-21,43.24537658691406
2017-07-24,43.10405731201172
2017-07-25,43.40239715576172
2017-07-26,43.39457321166992
2017-07-27,43.818538665771484
2017-07-28,43.44951629638672
2017-07-31,43.43381881713867
2017-08-01,43.38669967651367
2017-08-02,43.35530090332031
2017-08-03,43.316036224365234
2017-08-04,43.198272705078125
2017-08-07,43.52018356323242
2017-08-08,43.35530090332031
2017-08-09,43.42596435546875
2017-08-10,43.24537658691406
2017-08-11,43.27676773071289
2017-08-14,43.48876953125
2017-08-15,43.70860290527344
2017-08-16,43.85779571533203
2017-08-17,43.45737075805664
2017-08-18,43.33959197998047
2017-08-21,43.49661636352539
2017-08-22,43.504478454589844
2017-08-23,43.37886428833008
2017-08-24,42.78215408325195
2017-08-25,42.923465728759766
2017-08-28,42.7978401184082
2017-08-29,42.94702911376953
2017-08-30,42.939178466796875
2017-08-31,42.95487976074219
2017-09-01,43.15900802612305
2017-09-05,43.221832275390625
2017-09-06,43.40239715576172
2017-09-07,43.465213775634766
2017-09-08,43.25322341918945
2017-09-11,43.52018356323242
2017-09-12,43.6143913269043
2017-09-13,43.6379508972168
2017-09-14,43.55158615112305
2017-09-15,43.6274299621582
2017-09-18,43.690635681152344
2017-09-19,43.55632400512695
2017-09-20,43.13759231567383
2017-09-21,42.72676467895508
2017-09-22,42.600341796875
2017-09-25,42.9084587097168
2017-09-26,43.01118469238281
2017-09-27,42.67936325073242
2017-09-28,42.67936325073242
2017-09-29,42.64775848388672
2017-10-02,42.5687370300293
2017-10-03,42.616146087646484
2017-10-04,42.75045394897461
2017-10-05,42.940067291259766
2017-10-06,42.51343536376953
2017-10-09,42.39492416381836
2017-10-10,42.766265869140625
2017-10-11,42.85315704345703
2017-10-12,43.034881591796875
2017-10-13,43.11388397216797
2017-10-16,43.12968826293945
2017-10-17,42.97167205810547
2017-10-18,42.916378021240234
2017-10-19,42.68724822998047
2017-10-20,42.58454132080078
2017-10-23,42.55293655395508
2017-10-24,42.40283203125
2017-10-25,42.28432083129883
2017-10-26,42.315921783447266
2017-10-27,41.95249557495117
2017-10-30,41.596946716308594
2017-10-31,41.944583892822266
2017-11-01,42.078895568847656
2017-11-02,41.976200103759766
2017-11-03,41.984100341796875
2017-11-06,41.53375244140625
2017-11-07,41.99989700317383
2017-11-08,42.45812225341797
2017-11-09,42.450233459472656
2017-11-10,42.884761810302734
2017-11-13,43.12968826293945
2017-11-14,43.2797966003418
2017-11-15,42.82155990600586
2017-11-16,43.414119720458984
2017-11-17,43.264007568359375
2017-11-20,43.21658706665039
2017-11-21,43.35879898071289
2017-11-22,43.303497314453125
2017-11-24,43.27189636230469
2017-11-27,43.295597076416016
2017-11-28,43.6511344909668
2017-11-29,43.880245208740234
2017-11-30,44.283180236816406
2017-12-01,44.3937873840332
2017-12-04,44.812530517578125
2017-12-05,44.74142837524414
2017-12-06,45.02585220336914
2017-12-07,44.591312408447266
2017-12-08,44.70981979370117
2017-12-11,44.70191192626953
2017-12-12,44.70981979370117
2017-12-13,44.962646484375
2017-12-14,44.7651252746582
2017-12-15,45.27293395996094
2017-12-18,45.24905014038086
2017-12-19,45.304771423339844
2017-12-20,45.22517395019531
2017-12-21,45.19334030151367
2017-12-22,45.26498031616211
2017-12-26,45.36842727661133
2017-12-27,45.36049270629883
2017-12-28,45.288848876953125
2017-12-29,45.28089141845703
2018-01-02,45.002315521240234
2018-01-03,44.98640060424805
2018-01-04,45.11375427246094
2018-01-05,45.3127326965332
2018-01-08,45.424163818359375
2018-01-09,45.36049270629883
2018-01-10,45.13761901855469
2018-01-11,45.07395553588867
2018-01-12,45.08987045288086
2018-01-16,45.296817779541016
2018-01-17,45.81416702270508
2018-01-18,45.678863525390625
2018-01-19,46.18825912475586
2018-01-22,46.538475036621094
2018-01-23,46.38724136352539
2018-01-24,46.48276138305664
2018-01-25,46.50663375854492
2018-01-26,46.729488372802734
2018-01-29,46.54643249511719
2018-01-30,46.236026763916016
2018-01-31,46.02111053466797
2018-02-01,45.82212829589844
2018-02-02,44.94660186767578
2018-02-05,43.31491470336914
2018-02-06,43.79249572753906
2018-02-07,43.60145950317383
2018-02-08,42.66225814819336
2018-02-09,42.74981689453125
2018-02-12,43.18757629394531
2018-02-13,43.386558532714844
2018-02-14,43.36267852783203
2018-02-15,44.07902526855469
2018-02-16,44.25412368774414
2018-02-20,43.251243591308594
2018-02-21,42.733890533447266
2018-02-22,42.84532928466797
2018-02-23,43.25920486450195
2018-02-26,43.52983474731445
2018-02-27,42.95675277709961
2018-02-28,42.51102828979492
2018-03-01,42.41551971435547
2018-03-02,42.773677825927734
2018-03-05,43.14778137207031
2018-03-06,43.17961502075195
2018-03-07,42.789608001708984
2018-03-08,43.17961502075195
2018-03-09,43.45819854736328
2018-03-12,43.37860870361328
2018-03-13,43.34675979614258
2018-03-14,42.90899658203125
2018-03-15,42.606544494628906
2018-03-16,42.62174606323242
2018-03-19,42.20553207397461
2018-03-20,42.085479736328125
2018-03-21,41.56521224975586
2018-03-22,41.221038818359375
2018-03-23,40.708763122558594
2018-03-26,41.293060302734375
2018-03-27,41.26906204223633
2018-03-28,41.83734893798828
2018-03-29,42.125484466552734
2018-04-02,41.09297180175781
2018-04-03,41.637245178222656
2018-04-04,42.28558349609375
2018-04-05,42.38963317871094
2018-04-06,41.9574089050293
2018-04-09,41.93340301513672
2018-04-10,42.02943801879883
2018-04-11,41.94941711425781
2018-04-12,41.8853759765625
2018-04-13,42.093475341796875
2018-04-16,42.549720764160156
2018-04-17,42.64575958251953
2018-04-18,42.32560348510742
2018-04-19,41.10097122192383
2018-04-20,40.41262435913086
2018-04-23,40.364593505859375
2018-04-24,40.10847473144531
2018-04-25,40.180511474609375
2018-04-26,40.42062759399414
2018-04-27,40.636741638183594
2018-04-30,40.380611419677734
2018-05-01,40.02842330932617
2018-05-02,39.2440185546875
2018-05-03,39.20400619506836
2018-05-04,39.77228927612305
2018-05-07,39.524166107177734
2018-05-08,39.36408233642578
2018-05-09,39.420127868652344
2018-05-10,39.6522331237793
2018-05-11,39.6522331237793
2018-05-14,39.63622283935547
2018-05-15,39.48414611816406
2018-05-16,39.764305114746094
2018-05-17,39.90035629272461
2018-05-18,39.6522331237793
2018-05-21,39.82032012939453
2018-05-22,39.74827575683594
2018-05-23,39.89236068725586
2018-05-24,39.86033630371094
2018-05-25,39.92436218261719
2018-05-29,39.8363151550293
2018-05-30,40.39661407470703
2018-05-31,39.74827575683594
2018-06-01,39.74827575683594
2018-06-04,40.076446533203125
2018-06-05,39.89236068725586
2018-06-06,39.94038009643555
2018-06-07,40.188514709472656
2018-06-08,40.68476486206055
2018-06-11,41.02093505859375
2018-06-12,41.10097122192383
2018-06-13,40.97290802001953
2018-06-14,41.044925689697266
2018-06-15,41.572471618652344
2018-06-18,40.96751403808594
2018-06-19,41.185279846191406
2018-06-20,41.22562789916992
2018-06-21,41.306278228759766
2018-06-22,41.64506149291992
2018-06-25,41.85477828979492
2018-06-26,41.67732620239258
2018-06-27,41.58858871459961
2018-06-28,41.58858871459961
2018-06-29,41.56439971923828
2018-07-02,41.32241439819336
2018-07-03,41.419212341308594
2018-07-05,41.99189758300781
2018-07-06,42.12096405029297
2018-07-09,41.95964050292969
2018-07-10,42.459739685058594
2018-07-11,42.32260513305664
2018-07-12,42.26614761352539
2018-07-13,42.540401458740234
2018-07-16,42.338741302490234
2018-07-17,42.701717376708984
2018-07-18,42.3548698425293
2018-07-19,42.37907028198242
2018-07-20,42.63718032836914
2018-07-23,42.371002197265625
2018-07-24,42.45166015625
2018-07-25,42.77430725097656
2018-07-26,43.00016403198242
2018-07-27,43.056617736816406
2018-07-30,43.00822448730469
2018-07-31,43.20987319946289
2018-08-01,42.84690475463867
2018-08-02,43.28247833251953
2018-08-03,43.790645599365234
2018-08-06,43.83094787597656
2018-08-07,43.564788818359375
2018-08-08,43.234066009521484
2018-08-09,43.10502624511719
2018-08-10,42.943702697753906
2018-08-13,42.943702697753906
2018-08-14,43.242130279541016
2018-08-15,43.41960525512695
2018-08-16,44.04067611694336
2018-08-17,44.379451751708984
2018-08-20,44.35525131225586
2018-08-21,44.04067611694336
2018-08-22,43.76642608642578
2018-08-23,43.66157913208008
2018-08-24,43.6051139831543
2018-08-27,43.629302978515625
2018-08-28,43.48412322998047
2018-08-29,43.532508850097656
2018-08-30,43.3953971862793
2018-08-31,43.379268646240234
2018-09-04,43.32279586791992
2018-09-05,43.822898864746094
2018-09-06,43.943885803222656
2018-09-07,43.85516357421875
2018-09-10,44.0084228515625
2018-09-11,43.847110748291016
2018-09-12,44.35525131225586
2018-09-13,44.290733337402344
2018-09-14,44.16973876953125
2018-09-17,44.3310546875
