Date,XLE
2015-09-29,19.46896743774414
2015-09-30,19.92809295654297
2015-10-01,19.96717071533203
2015-10-02,20.79099464416504
2015-10-05,21.41944122314453
2015-10-06,21.89484977722168
2015-10-07,22.171630859375
2015-10-08,22.594938278198242
2015-10-09,22.448410034179688
2015-10-12,22.158611297607422
2015-10-13,21.927417755126953
2015-10-14,22.11627769470215
2015-10-15,22.513530731201172
2015-10-16,22.5428466796875
2015-10-19,22.096736907958984
2015-10-20,22.158611297607422
2015-10-21,21.885086059570312
2015-10-22,22.279085159301758
2015-10-23,22.226987838745117
2015-10-26,21.683198928833008
2015-10-27,21.42270278930664
2015-10-28,21.89811134338379
2015-10-29,22.00882339477539
2015-10-30,22.152097702026367
2015-11-02,22.669828414916992
2015-11-03,23.249435424804688
2015-11-04,23.041040420532227
2015-11-05,22.845670700073242
2015-11-06,22.728445053100586
2015-11-09,22.503765106201172
2015-11-10,22.552614212036133
2015-11-11,22.073945999145508
2015-11-12,21.572490692138672
2015-11-13,21.48457145690918
2015-11-16,22.2009334564209
2015-11-17,21.95671844482422
2015-11-18,22.318166732788086
2015-11-19,22.018590927124023
2015-11-20,21.78414535522461
2015-11-23,21.940441131591797
2015-11-24,22.409337997436523
2015-11-25,22.226987838745117
2015-11-27,22.06743049621582
2015-11-30,22.148834228515625
2015-12-01,22.324676513671875
2015-12-02,21.634357452392578
2015-12-03,21.201282501220703
2015-12-04,21.067777633666992
2015-12-07,20.266748428344727
2015-12-08,20.05834197998047
2015-12-09,20.32209014892578
2015-12-10,20.45234489440918
2015-12-11,19.68714141845703
2015-12-14,19.79132843017578
2015-12-15,20.289535522460938
2015-12-16,20.156034469604492
2015-12-17,19.661083221435547
2015-12-18,19.316740036010742
2015-12-21,19.33645248413086
2015-12-22,19.56316566467285
2015-12-23,20.414169311523438
2015-12-24,20.23016929626465
2015-12-28,19.862167358398438
2015-12-29,20.00016975402832
2015-12-30,19.730737686157227
2015-12-31,19.819454193115234
2016-01-04,19.81287956237793
2016-01-05,19.888458251953125
2016-01-06,19.12288475036621
2016-01-07,18.65630531311035
2016-01-08,18.416454315185547
2016-01-11,18.022165298461914
2016-01-12,18.064884185791016
2016-01-13,17.631166458129883
2016-01-14,18.390165328979492
2016-01-15,17.857879638671875
2016-01-19,17.473459243774414
2016-01-20,17.01016616821289
2016-01-21,17.539169311523438
2016-01-22,18.31459617614746
2016-01-25,17.46030616760254
2016-01-26,18.120738983154297
2016-01-27,18.03530502319336
2016-01-28,18.584026336669922
2016-01-29,19.12616729736328
2016-02-01,18.807451248168945
2016-02-02,18.17987823486328
2016-02-03,18.827163696289062
2016-02-04,18.817310333251953
2016-02-05,18.38030242919922
2016-02-08,18.2850284576416
2016-02-09,17.84473991394043
2016-02-10,17.772457122802734
2016-02-11,17.69687843322754
2016-02-12,18.163454055786133
2016-02-16,18.344165802001953
2016-02-17,18.945453643798828
2016-02-18,18.708879470825195
2016-02-19,18.666170120239258
2016-02-22,19.142597198486328
2016-02-23,18.488739013671875
2016-02-24,18.676027297973633
2016-02-25,18.69245147705078
2016-02-26,18.804168701171875
2016-02-29,18.590599060058594
2016-03-01,19.076879501342773
2016-03-02,19.5434513092041
2016-03-03,19.839170455932617
2016-03-04,20.029741287231445
2016-03-07,20.49959945678711
2016-03-08,19.638734817504883
2016-03-09,19.95745849609375
2016-03-10,19.97388458251953
2016-03-11,20.48973846435547
2016-03-14,20.35502815246582
2016-03-15,20.315597534179688
2016-03-16,20.667173385620117
2016-03-17,20.949737548828125
2016-03-18,21.009971618652344
2016-03-21,20.937166213989258
2016-03-22,20.82134437561035
2016-03-23,20.36467742919922
2016-03-24,20.463958740234375
2016-03-28,20.354753494262695
2016-03-29,20.450714111328125
2016-03-30,20.490427017211914
2016-03-31,20.480499267578125
2016-04-01,20.205835342407227
2016-04-04,20.056921005249023
2016-04-05,19.92125129699707
2016-04-06,20.3514461517334
2016-04-07,20.23231315612793
2016-04-08,20.639341354370117
2016-04-11,20.55330467224121
2016-04-12,21.16550636291504
2016-04-13,21.264780044555664
2016-04-14,21.31441307067871
2016-04-15,21.026517868041992
2016-04-18,21.373981475830078
2016-04-19,21.800861358642578
2016-04-20,21.996103286743164
2016-04-21,21.867048263549805
2016-04-22,22.18472671508789
2016-04-25,21.936538696289062
2016-04-26,22.287315368652344
2016-04-27,22.710886001586914
2016-04-28,22.373350143432617
2016-04-29,22.336956024169922
2016-05-02,22.313779830932617
2016-05-03,21.787620544433594
2016-05-04,21.473255157470703
2016-05-05,21.648635864257812
2016-05-06,21.599002838134766
2016-05-09,21.284629821777344
2016-05-10,21.658571243286133
2016-05-11,21.724748611450195
2016-05-12,21.78431510925293
2016-05-13,21.506349563598633
2016-05-16,21.8703556060791
2016-05-17,21.972942352294922
2016-05-18,21.76114845275879
2016-05-19,21.76445770263672
2016-05-20,21.89352035522461
2016-05-23,21.83726692199707
2016-05-24,21.94647216796875
2016-05-25,22.293926239013672
2016-05-26,22.201271057128906
2016-05-27,22.214509963989258
2016-05-31,22.12847328186035
2016-06-01,22.135086059570312
2016-06-02,22.105316162109375
2016-06-03,22.019264221191406
2016-06-06,22.505714416503906
2016-06-07,23.015335083007812
2016-06-08,22.962385177612305
2016-06-09,22.786998748779297
2016-06-10,22.293926239013672
2016-06-13,22.227741241455078
2016-06-14,22.214509963989258
2016-06-15,22.16156578063965
2016-06-16,22.055667877197266
2016-06-17,22.28084373474121
2016-06-20,22.474044799804688
2016-06-21,22.740514755249023
2016-06-22,22.613937377929688
2016-06-23,22.987010955810547
2016-06-24,22.244205474853516
2016-06-27,21.531373977661133
2016-06-28,22.130949020385742
2016-06-29,22.55064582824707
2016-06-30,22.730514526367188
2016-07-01,22.85042953491211
2016-07-05,22.390769958496094
2016-07-06,22.48736000061035
2016-07-07,22.257522583007812
2016-07-08,22.553983688354492
2016-07-11,22.597278594970703
2016-07-12,23.15688705444336
2016-07-13,22.95702362060547
2016-07-14,23.073606491088867
2016-07-15,23.060287475585938
2016-07-18,23.07693862915039
2016-07-19,22.94703483581543
2016-07-20,22.913724899291992
2016-07-21,22.687225341796875
2016-07-22,22.75716781616211
2016-07-25,22.304155349731445
2016-07-26,22.434064865112305
2016-07-27,22.21422004699707
2016-07-28,22.217557907104492
2016-07-29,22.444053649902344
2016-08-01,21.704580307006836
2016-08-02,21.90111541748047
2016-08-03,22.32414436340332
2016-08-04,22.29083251953125
2016-08-05,22.494020462036133
2016-08-08,22.79380989074707
2016-08-09,22.673891067504883
2016-08-10,22.42740249633789
2016-08-11,22.75716781616211
2016-08-12,22.88374137878418
2016-08-15,23.066951751708984
2016-08-16,23.10359001159668
2016-08-17,23.173542022705078
2016-08-18,23.649869918823242
2016-08-19,23.453346252441406
2016-08-22,23.18353271484375
2016-08-23,23.346750259399414
2016-08-24,23.253480911254883
2016-08-25,23.19019317626953
2016-08-26,23.110246658325195
2016-08-29,23.26680564880371
2016-08-30,23.18686866760254
2016-08-31,22.82045555114746
2016-09-01,22.75383758544922
2016-09-02,23.01032257080078
2016-09-06,23.356746673583984
2016-09-07,23.489980697631836
2016-09-08,23.929668426513672
2016-09-09,23.216835021972656
2016-09-12,23.446680068969727
2016-09-13,22.777156829833984
2016-09-14,22.50735092163086
2016-09-15,22.787151336669922
2016-09-16,22.603164672851562
2016-09-19,22.589771270751953
2016-09-20,22.425569534301758
2016-09-21,22.944992065429688
2016-09-22,22.97179412841797
2016-09-23,22.666847229003906
2016-09-26,22.56631088256836
2016-09-27,22.415508270263672
2016-09-28,23.383981704711914
2016-09-29,23.343769073486328
2016-09-30,23.6621150970459
2016-10-03,23.645366668701172
2016-10-04,23.404085159301758
2016-10-05,23.762657165527344
2016-10-06,23.799518585205078
2016-10-07,23.6621150970459
2016-10-10,24.03409767150879
2016-10-11,23.75930404663086
2016-10-12,23.658767700195312
2016-10-13,23.528076171875
2016-10-14,23.390687942504883
2016-10-17,23.276744842529297
2016-10-18,23.370576858520508
2016-10-19,23.70233917236328
2016-10-20,23.6755313873291
2016-10-21,23.52137565612793
2016-10-24,23.45099639892578
2016-10-25,23.343769073486328
2016-10-26,23.397382736206055
2016-10-27,23.31025505065918
2016-10-28,23.246585845947266
2016-10-31,22.99525260925293
2016-11-01,22.99860382080078
2016-11-02,22.74392318725586
2016-11-03,22.83440589904785
2016-11-04,22.710405349731445
2016-11-07,23.199676513671875
2016-11-08,23.22983169555664
2016-11-09,23.60850715637207
2016-11-10,23.709033966064453
2016-11-11,23.276744842529297
2016-11-14,23.407438278198242
2016-11-15,24.06760025024414
2016-11-16,23.90005111694336
2016-11-17,23.739192962646484
2016-11-18,23.83637237548828
2016-11-21,24.4027156829834
2016-11-22,24.389312744140625
2016-11-23,24.48984146118164
2016-11-25,24.369203567504883
2016-11-28,24.030738830566406
2016-11-29,23.735851287841797
2016-11-30,24.942241668701172
2016-12-01,25.002561569213867
2016-12-02,25.076282501220703
2016-12-05,25.297452926635742
2016-12-06,25.25054168701172
2016-12-07,25.45160484313965
2016-12-08,25.588998794555664
2016-12-09,25.669431686401367
2016-12-12,25.79006576538086
2016-12-13,26.081621170043945
2016-12-14,25.558847427368164
2016-12-15,25.615814208984375
2016-12-16,25.774824142456055
2016-12-19,25.656919479370117
2016-12-20,25.599639892578125
2016-12-21,25.640066146850586
2016-12-22,25.7445011138916
2016-12-23,25.720918655395508
2016-12-27,25.778186798095703
2016-12-28,25.49857521057129
2016-12-29,25.44805145263672
2016-12-30,25.373931884765625
2017-01-03,25.660276412963867
2017-01-04,25.60638427734375
2017-01-05,25.542367935180664
2017-01-06,25.565956115722656
2017-01-09,25.195384979248047
2017-01-10,24.9663028717041
2017-01-11,25.235811233520508
2017-01-12,25.131376266479492
2017-01-13,25.0572566986084
2017-01-17,25.212228775024414
2017-01-18,25.154953002929688
2017-01-19,25.01683235168457
2017-01-20,25.11116600036621
2017-01-23,24.845029830932617
2017-01-24,25.117902755737305
2017-01-25,25.24928092956543
2017-01-26,25.26949119567871
2017-01-27,25.006731033325195
2017-01-30,24.548566818237305
2017-01-31,24.558679580688477
2017-02-01,24.37676239013672
2017-02-02,24.51488494873047
2017-02-03,24.727123260498047
2017-02-06,24.51825523376465
2017-02-07,24.1712646484375
2017-02-08,24.228532791137695
2017-02-09,24.501415252685547
2017-02-10,24.68669319152832
2017-02-13,24.733858108520508
2017-02-14,24.814708709716797
2017-02-15,24.717008590698242
2017-02-16,24.38013458251953
2017-02-17,24.245384216308594
2017-02-21,24.410449981689453
2017-02-22,24.039880752563477
2017-02-23,24.140947341918945
2017-02-24,23.91523551940918
2017-02-27,24.1207275390625
2017-02-28,24.046607971191406
2017-03-01,24.528356552124023
2017-03-02,24.295909881591797
2017-03-03,24.252111434936523
2017-03-06,24.30601692199707
2017-03-07,24.09041404724121
2017-03-08,23.463808059692383
2017-03-09,23.6187801361084
2017-03-10,23.585094451904297
2017-03-13,23.58846092224121
2017-03-14,23.32232666015625
2017-03-15,23.84111976623535
2017-03-16,23.672670364379883
2017-03-17,23.655399322509766
2017-03-20,23.621509552001953
2017-03-21,23.4554500579834
2017-03-22,23.421554565429688
2017-03-23,23.32666015625
2017-03-24,23.23516082763672
2017-03-27,23.126707077026367
2017-03-28,23.4554500579834
2017-03-29,23.777400970458984
2017-03-30,23.7706241607666
2017-03-31,23.689292907714844
2017-04-03,23.648624420166016
2017-04-04,23.821460723876953
2017-04-05,23.746904373168945
2017-04-06,23.936683654785156
2017-04-07,23.845182418823242
2017-04-10,24.024805068969727
2017-04-11,24.02819061279297
2017-04-12,23.926513671875
2017-04-13,23.489336013793945
2017-04-17,23.540170669555664
2017-04-18,23.319883346557617
2017-04-19,22.977596282958984
2017-04-20,23.089431762695312
2017-04-21,22.974201202392578
2017-04-24,23.109760284423828
2017-04-25,23.30632209777832
2017-04-26,23.22838020324707
2017-04-27,22.974201202392578
2017-04-28,22.991146087646484
2017-05-01,22.926753997802734
2017-05-02,22.8115234375
2017-05-03,22.87592315673828
2017-05-04,22.455686569213867
2017-05-05,22.8115234375
2017-05-08,22.974201202392578
2017-05-09,22.7844181060791
2017-05-10,23.086040496826172
2017-05-11,23.038597106933594
2017-05-12,22.960643768310547
2017-05-15,23.14026641845703
2017-05-16,23.025039672851562
2017-05-17,22.797969818115234
2017-05-18,22.79119873046875
2017-05-19,23.072481155395508
2017-05-22,23.021642684936523
2017-05-23,23.07587432861328
2017-05-24,22.95387077331543
2017-05-25,22.537019729614258
2017-05-26,22.574295043945312
2017-05-30,22.27267074584961
2017-05-31,22.17778205871582
2017-06-01,22.316726684570312
2017-06-02,22.059162139892578
2017-06-05,22.099834442138672
2017-06-06,22.360790252685547
2017-06-07,22.045612335205078
2017-06-08,21.98121452331543
2017-06-09,22.509902954101562
2017-06-12,22.669191360473633
2017-06-13,22.838642120361328
2017-06-14,22.42517852783203
2017-06-15,22.25572967529297
2017-06-16,22.623924255371094
2017-06-19,22.480602264404297
2017-06-20,22.193967819213867
2017-06-21,21.835668563842773
2017-06-22,21.822019577026367
2017-06-23,21.968746185302734
2017-06-26,21.92097282409668
2017-06-27,21.88685417175293
2017-06-28,22.00628662109375
2017-06-29,22.054058074951172
2017-06-30,22.15301513671875
2017-07-03,22.579559326171875
2017-07-05,22.12230682373047
2017-07-06,21.876611709594727
2017-07-07,21.842491149902344
2017-07-10,21.91414451599121
2017-07-11,22.033588409423828
2017-07-12,22.095006942749023
2017-07-13,22.183727264404297
2017-07-14,22.31681251525879
2017-07-17,22.28951072692871
2017-07-18,22.183727264404297
2017-07-19,22.50789451599121
2017-07-20,22.439655303955078
2017-07-21,22.217853546142578
2017-07-24,22.176895141601562
2017-07-25,22.456710815429688
2017-07-26,22.480602264404297
2017-07-27,22.709232330322266
2017-07-28,22.681934356689453
2017-07-31,22.73311996459961
2017-08-01,22.729705810546875
2017-08-02,22.64439582824707
2017-08-03,22.327045440673828
2017-08-04,22.39870834350586
2017-08-07,22.228090286254883
2017-08-08,22.176895141601562
2017-08-09,22.197376251220703
2017-08-10,21.961923599243164
2017-08-11,21.818607330322266
2017-08-14,21.75377082824707
2017-08-15,21.671871185302734
2017-08-16,21.46372413635254
2017-08-17,21.160015106201172
2017-08-18,21.26580047607422
2017-08-21,21.1566104888916
2017-08-22,21.2965145111084
2017-08-23,21.388652801513672
2017-08-24,21.402297973632812
2017-08-25,21.497844696044922
2017-08-28,21.402297973632812
2017-08-29,21.375
2017-08-30,21.385238647460938
2017-08-31,21.48760414123535
2017-09-01,21.695764541625977
2017-09-05,21.81519317626953
2017-09-06,22.170074462890625
2017-09-07,22.211021423339844
2017-09-08,21.97557258605957
2017-09-11,22.183727264404297
2017-09-12,22.320215225219727
2017-09-13,22.600038528442383
2017-09-14,22.709232330322266
2017-09-15,22.762815475463867
2017-09-18,22.859619140625
2017-09-19,22.952970504760742
2017-09-20,23.10854721069336
2017-09-21,23.11546516418457
2017-09-22,23.233003616333008
2017-09-25,23.5683650970459
2017-09-26,23.557994842529297
2017-09-27,23.658260345458984
2017-09-28,23.678997039794922
2017-09-29,23.67555046081543
2017-10-02,23.668630599975586
2017-10-03,23.644424438476562
2017-10-04,23.627140045166016
2017-10-05,23.73431968688965
2017-10-06,23.53379249572754
2017-10-09,23.582197189331055
2017-10-10,23.602937698364258
2017-10-11,23.658260345458984
2017-10-12,23.571826934814453
2017-10-13,23.557994842529297
2017-10-16,23.609853744506836
2017-10-17,23.623685836791992
2017-10-18,23.45773696899414
2017-10-19,23.385128021240234
2017-10-20,23.43007469177246
2017-10-23,23.309070587158203
2017-10-24,23.354019165039062
2017-10-25,23.191524505615234
2017-10-26,23.23992919921875
2017-10-27,23.28141212463379
2017-10-30,23.40241813659668
2017-10-31,23.47848129272461
2017-11-01,23.744693756103516
2017-11-02,23.67555046081543
2017-11-03,23.744693756103516
2017-11-06,24.2874813079834
2017-11-07,24.25637435913086
2017-11-08,24.138816833496094
2017-11-09,24.211421966552734
2017-11-10,24.083507537841797
2017-11-13,23.94521141052246
2017-11-14,23.557994842529297
2017-11-15,23.291786193847656
2017-11-16,23.198436737060547
2017-11-17,23.312528610229492
2017-11-20,23.2572078704834
2017-11-21,23.309070587158203
2017-11-22,23.40241813659668
2017-11-24,23.468103408813477
2017-11-27,23.229555130004883
2017-11-28,23.409330368041992
2017-11-29,23.537248611450195
2017-11-30,23.889892578125
2017-12-01,24.090425491333008
2017-12-04,24.080047607421875
2017-12-05,23.97633171081543
2017-12-06,23.665170669555664
2017-12-07,23.73431968688965
2017-12-08,23.952125549316406
2017-12-11,24.125
2017-12-12,24.059301376342773
2017-12-13,24.024730682373047
2017-12-14,23.93830108642578
2017-12-15,23.91672134399414
2017-12-18,24.101177215576172
2017-12-19,24.135984420776367
2017-12-20,24.4770565032959
2017-12-21,24.995616912841797
2017-12-22,25.047822952270508
2017-12-26,25.267078399658203
2017-12-27,25.183551788330078
2017-12-28,25.22183609008789
2017-12-29,25.14875030517578
2018-01-02,25.562910079956055
2018-01-03,25.94574546813965
2018-01-04,26.102354049682617
2018-01-05,26.091920852661133
2018-01-08,26.2485294342041
2018-01-09,26.182401657104492
2018-01-10,26.15107536315918
2018-01-11,26.68703842163086
2018-01-12,26.944597244262695
2018-01-16,26.603517532348633
2018-01-17,26.836700439453125
2018-01-18,26.61744499206543
2018-01-19,26.582639694213867
2018-01-22,27.156898498535156
2018-01-23,27.115129470825195
2018-01-24,27.042041778564453
2018-01-25,26.82973861694336
2018-01-26,26.97593116760254
2018-01-29,26.568716049194336
2018-01-30,26.032751083374023
2018-01-31,26.050153732299805
2018-02-01,26.318138122558594
2018-02-02,25.218358993530273
2018-02-05,24.160341262817383
2018-02-06,24.351762771606445
2018-02-07,23.944570541381836
2018-02-08,23.22065544128418
2018-02-09,23.203258514404297
2018-02-12,23.582611083984375
2018-02-13,23.485164642333984
2018-02-14,23.826236724853516
2018-02-15,23.76706314086914
2018-02-16,23.70789909362793
2018-02-20,23.579130172729492
2018-02-21,23.182373046875
2018-02-22,23.436433792114258
2018-02-23,23.944570541381836
2018-02-26,24.087257385253906
2018-02-27,23.774028778076172
2018-02-28,23.227617263793945
2018-03-01,23.192813873291016
2018-03-02,23.300704956054688
2018-03-05,23.547807693481445
2018-03-06,23.56172752380371
2018-03-07,23.384231567382812
2018-03-08,23.37727165222168
2018-03-09,23.822750091552734
2018-03-12,23.815792083740234
2018-03-13,23.6452579498291
2018-03-14,23.506046295166016
2018-03-15,23.384231567382812
2018-03-16,23.592782974243164
2018-03-19,23.228254318237305
2018-03-20,23.424541473388672
2018-03-21,24.037935256958008
2018-03-22,23.54722023010254
2018-03-23,23.403512954711914
2018-03-26,23.824119567871094
2018-03-27,23.59980010986328
2018-03-28,23.140626907348633
2018-03-29,23.627838134765625
2018-04-02,23.154644012451172
2018-04-03,23.648868560791016
2018-04-04,23.617321014404297
2018-04-05,24.041439056396484
2018-04-06,23.6068058013916
2018-04-09,23.718969345092773
2018-04-10,24.504114151000977
2018-04-11,24.75998306274414
2018-04-12,24.7564754486084
2018-04-13,25.029876708984375
2018-04-16,25.28574562072754
2018-04-17,25.383892059326172
2018-04-18,25.783472061157227
2018-04-19,25.81501579284668
2018-04-20,25.692344665527344
2018-04-23,25.850069046020508
2018-04-24,25.573163986206055
2018-04-25,25.776460647583008
2018-04-26,26.151506423950195
2018-04-27,25.87460708618164
2018-04-30,25.871095657348633
2018-05-01,25.71336555480957
2018-05-02,25.818523406982422
2018-05-03,25.75892448425293
2018-05-04,25.885114669799805
2018-05-07,25.920169830322266
2018-05-08,26.123464584350586
2018-05-09,26.65622901916504
2018-05-10,26.85603141784668
2018-05-11,26.894582748413086
2018-05-14,27.080350875854492
2018-05-15,27.087364196777344
2018-05-16,27.182003021240234
2018-05-17,27.59209632873535
2018-05-18,27.378280639648438
2018-05-21,27.658702850341797
2018-05-22,27.290653228759766
2018-05-23,27.287145614624023
2018-05-24,26.838497161865234
2018-05-25,26.1409912109375
2018-05-29,26.06037139892578
2018-05-30,26.84901237487793
2018-05-31,26.64571762084961
2018-06-01,26.77189826965332
2018-06-04,26.540571212768555
2018-06-05,26.47748374938965
2018-06-06,26.60365867614746
2018-06-07,27.006738662719727
2018-06-08,26.954166412353516
2018-06-11,27.094377517700195
2018-06-12,26.887569427490234
2018-06-13,26.785921096801758
2018-06-14,26.747365951538086
2018-06-15,26.172889709472656
2018-06-18,26.434019088745117
2018-06-19,26.374025344848633
2018-06-20,26.49047088623047
2018-06-21,25.999975204467773
2018-06-22,26.51871109008789
2018-06-25,25.985862731933594
2018-06-26,26.314037322998047
2018-06-27,26.666913986206055
2018-06-28,26.63161849975586
2018-06-29,26.7974853515625
2018-07-02,26.402252197265625
2018-07-03,26.568111419677734
2018-07-05,26.539880752563477
2018-07-06,26.702199935913086
2018-07-09,27.100950241088867
2018-07-10,27.302091598510742
2018-07-11,26.72337532043457
2018-07-12,26.769248962402344
2018-07-13,26.9103946685791
2018-07-16,26.599863052368164
2018-07-17,26.494007110595703
2018-07-18,26.511648178100586
2018-07-19,26.51871109008789
2018-07-20,26.42695426940918
2018-07-23,26.31050682067871
2018-07-24,26.6422176361084
2018-07-25,26.864519119262695
2018-07-26,27.15741539001465
2018-07-27,27.04096794128418
2018-07-30,27.263269424438477
2018-07-31,27.213869094848633
2018-08-01,26.83629035949707
2018-08-02,26.68808364868164
2018-08-03,26.550466537475586
2018-08-06,26.649263381958008
2018-08-07,26.84688377380371
2018-08-08,26.65279769897461
2018-08-09,26.405784606933594
2018-08-10,26.568111419677734
2018-08-13,26.22934341430664
2018-08-14,26.292861938476562
2018-08-15,25.37537956237793
2018-08-16,25.558881759643555
2018-08-17,25.622400283813477
2018-08-20,25.795307159423828
2018-08-21,25.925872802734375
2018-08-22,26.236406326293945
2018-08-23,26.11290168762207
2018-08-24,26.303449630737305
2018-08-27,26.49752426147461
2018-08-28,26.384611129760742
2018-08-29,26.546934127807617
2018-08-30,26.472827911376953
2018-08-31,26.268173217773438
2018-09-04,26.211700439453125
2018-09-05,26.17641258239746
2018-09-06,25.69297218322754
2018-09-07,25.68944549560547
2018-09-10,25.678861618041992
2018-09-11,25.92234230041504
2018-09-12,26.056432723999023
2018-09-13,26.067020416259766
2018-09-14,26.204641342163086
