Date,XLF
2017-12-12,23.94530487060547
2017-12-13,23.6483211517334
2017-12-14,23.495594024658203
2017-12-15,23.70699691772461
2017-12-18,23.920108795166016
2017-12-19,23.81781768798828
2017-12-20,23.77519416809082
2017-12-21,23.979787826538086
2017-12-22,23.91158676147461
2017-12-26,23.8433895111084
2017-12-27,23.868961334228516
2017-12-28,23.962738037109375
2017-12-29,23.792240142822266
2018-01-02,23.800764083862305
2018-01-03,23.92862892150879
2018-01-04,24.15027618408203
2018-01-05,24.218467712402344
2018-01-08,24.184375762939453
2018-01-09,24.371919631958008
2018-01-10,24.57650375366211
2018-01-11,24.69585418701172
2018-01-12,24.91749382019043
2018-01-16,24.84929656982422
2018-01-17,25.036834716796875
2018-01-18,25.00273895263672
2018-01-19,25.181753158569336
2018-01-22,25.386354446411133
2018-01-23,25.41192054748535
2018-01-24,25.582412719726562
2018-01-25,25.531265258789062
2018-01-26,25.71880531311035
2018-01-29,25.61650848388672
2018-01-30,25.28404998779297
2018-01-31,25.35224723815918
2018-02-01,25.59093475341797
2018-02-02,25.028316497802734
2018-02-05,23.76666831970215
2018-02-06,24.2014217376709
2018-02-07,24.218467712402344
2018-02-08,23.152889251708984
2018-02-09,23.596176147460938
2018-02-12,23.92862892150879
2018-02-13,24.03093147277832
2018-02-14,24.602081298828125
2018-02-15,24.73847198486328
2018-02-16,24.704374313354492
2018-02-20,24.627660751342773
2018-02-21,24.66175651550293
2018-02-22,24.457164764404297
2018-02-23,24.823720932006836
2018-02-26,25.198802947998047
2018-02-27,24.960115432739258
2018-02-28,24.610610961914062
2018-03-01,24.184375762939453
2018-03-02,24.244049072265625
2018-03-05,24.585031509399414
2018-03-06,24.68733024597168
2018-03-07,24.64470672607422
2018-03-08,24.721426010131836
2018-03-09,25.31815528869629
2018-03-12,25.232900619506836
2018-03-13,24.951589584350586
2018-03-14,24.67027473449707
2018-03-15,24.678800582885742
2018-03-16,24.700197219848633
2018-03-19,24.520523071289062
2018-03-20,24.580413818359375
2018-03-21,24.571857452392578
2018-03-22,23.66495704650879
2018-03-23,22.94628143310547
2018-03-26,23.690629959106445
2018-03-27,23.228618621826172
2018-03-28,23.271392822265625
2018-03-29,23.587953567504883
2018-04-02,23.066059112548828
2018-04-03,23.38262176513672
2018-04-04,23.630735397338867
2018-04-05,23.81896209716797
2018-04-06,23.245729446411133
2018-04-09,23.37406349182129
2018-04-10,23.7248477935791
2018-04-11,23.44251823425293
2018-04-12,23.853174209594727
2018-04-13,23.49384880065918
2018-04-16,23.596515655517578
2018-04-17,23.596515655517578
2018-04-18,23.485292434692383
2018-04-19,23.84463119506836
2018-04-20,23.853174209594727
2018-04-23,23.8275146484375
2018-04-24,23.67350959777832
2018-04-25,23.65639877319336
2018-04-26,23.66495704650879
2018-04-27,23.69917869567871
2018-04-30,23.485292434692383
2018-05-01,23.49384880065918
2018-05-02,23.228618621826172
2018-05-03,23.031837463378906
2018-05-04,23.3312931060791
2018-05-07,23.485292434692383
2018-05-08,23.647844314575195
2018-05-09,23.998626708984375
2018-05-10,24.195411682128906
2018-05-11,24.17829704284668
2018-05-14,24.16118812561035
2018-05-15,24.1184139251709
2018-05-16,24.16118812561035
2018-05-17,24.109853744506836
2018-05-18,23.913074493408203
2018-05-21,24.084190368652344
2018-05-22,24.246746063232422
2018-05-23,24.092744827270508
2018-05-24,23.904516220092773
2018-05-25,23.8275146484375
2018-05-29,23.031837463378906
2018-05-30,23.45106315612793
2018-05-31,23.254291534423828
2018-06-01,23.51095199584961
2018-06-04,23.587953567504883
2018-06-05,23.485292434692383
2018-06-06,23.913074493408203
2018-06-07,23.990074157714844
2018-06-08,24.024290084838867
2018-06-11,23.972959518432617
2018-06-12,23.913074493408203
2018-06-13,23.8275146484375
2018-06-14,23.605066299438477
2018-06-15,23.60420799255371
2018-06-18,23.561243057250977
2018-06-19,23.501094818115234
2018-06-20,23.44094467163086
2018-06-21,23.372203826904297
2018-06-22,23.2605037689209
2018-06-25,23.011308670043945
2018-06-26,22.93398094177246
2018-06-27,22.650421142578125
2018-06-28,22.848051071166992
2018-06-29,22.848051071166992
2018-07-02,22.959754943847656
2018-07-03,22.75353240966797
2018-07-05,22.805084228515625
2018-07-06,22.916790008544922
2018-07-09,23.44094467163086
2018-07-10,23.355024337768555
2018-07-11,23.243314743041992
2018-07-12,23.28627586364746
2018-07-13,23.18316078186035
2018-07-16,23.595623016357422
2018-07-17,23.621395111083984
2018-07-18,23.999481201171875
2018-07-19,23.638574600219727
2018-07-20,23.681541442871094
2018-07-23,24.00806427001953
2018-07-24,24.07680892944336
2018-07-25,24.128358840942383
2018-07-26,24.119766235351562
2018-07-27,24.17133331298828
2018-07-30,24.188522338867188
2018-07-31,24.01666259765625
2018-08-01,24.01666259765625
2018-08-02,24.025253295898438
2018-08-03,24.162736892700195
2018-08-06,24.291627883911133
2018-08-07,24.40333366394043
2018-08-08,24.463476181030273
2018-08-09,24.317399978637695
2018-08-10,24.033845901489258
2018-08-13,23.801837921142578
2018-08-14,24.025253295898438
2018-08-15,23.836214065551758
2018-08-16,24.15414047241211
2018-08-17,24.205698013305664
2018-08-20,24.28303337097168
2018-08-21,24.377553939819336
2018-08-22,24.291627883911133
2018-08-23,24.179920196533203
2018-08-24,24.265850067138672
2018-08-27,24.59237289428711
2018-08-28,24.566593170166016
2018-08-29,24.558002471923828
2018-08-30,24.36895751953125
2018-08-31,24.34317970275879
2018-09-04,24.463476181030273
2018-09-05,24.480667114257812
2018-09-06,24.36895751953125
2018-09-07,24.34317970275879
2018-09-10,24.317399978637695
2018-09-11,24.34317970275879
2018-09-12,24.119766235351562
2018-09-13,24.085397720336914
2018-09-14,24.25725555419922
2018-09-17,24.15414047241211
2018-09-18,24.27444076538086
2018-09-19,24.6868896484375
2018-09-20,24.901708602905273
2018-09-21,24.805042266845703
2018-09-24,24.528854370117188
2018-09-25,24.43391990661621
2018-09-26,24.140466690063477
2018-09-27,24.05416488647461
2018-09-28,23.803869247436523
2018-10-01,23.8988037109375
2018-10-02,23.8988037109375
2018-10-03,24.123207092285156
2018-10-04,24.287193298339844
2018-10-05,24.166362762451172
2018-10-08,24.330347061157227
2018-10-09,24.23541259765625
2018-10-10,23.484521865844727
2018-10-11,22.78542709350586
2018-10-12,22.81131935119629
2018-10-15,22.707746505737305
2018-10-16,23.08750343322754
2018-10-17,23.32054328918457
2018-10-18,22.932151794433594
2018-10-19,23.018455505371094
2018-10-22,22.526506423950195
2018-10-23,22.34524917602539
2018-10-24,21.78424835205078
2018-10-25,22.120853424072266
2018-10-26,21.801511764526367
2018-10-29,21.991392135620117
2018-10-30,22.37114906311035
2018-10-31,22.68185806274414
2018-11-01,22.78542709350586
2018-11-02,22.768163681030273
2018-11-05,23.130659103393555
2018-11-06,23.251493453979492
2018-11-07,23.553577423095703
2018-11-08,23.62261962890625
2018-11-09,23.406848907470703
2018-11-12,22.94078254699707
2018-11-13,23.07023811340332
2018-11-14,22.759536743164062
2018-11-15,23.09613609313965
2018-11-16,23.122034072875977
2018-11-19,23.11339569091797
2018-11-20,22.60418128967285
2018-11-21,22.62143898010254
2018-11-23,22.4401912689209
2018-11-26,22.897628784179688
2018-11-27,22.914884567260742
2018-11-28,23.355064392089844
2018-11-29,23.15655517578125
2018-11-30,23.277385711669922
2018-12-03,23.42410659790039
2018-12-04,22.40566635131836
2018-12-06,22.0949649810791
2018-12-07,21.672042846679688
2018-12-10,21.369970321655273
2018-12-11,21.162826538085938
2018-12-12,21.283662796020508
2018-12-13,21.128307342529297
2018-12-14,20.921161651611328
2018-12-17,20.714025497436523
2018-12-18,20.6363468170166
2018-12-19,20.377422332763672
2018-12-20,20.19617462158203
2018-12-21,19.79233741760254
2018-12-24,19.375473022460938
2018-12-26,20.25262451171875
2018-12-27,20.495790481567383
2018-12-28,20.487106323242188
2018-12-31,20.686859130859375
2019-01-02,20.860546112060547
2019-01-03,20.391584396362305
2019-01-04,21.068984985351562
2019-01-07,21.095041275024414
2019-01-08,21.112407684326172
2019-01-09,21.21662139892578
2019-01-10,21.225309371948242
2019-01-11,21.277414321899414
2019-01-14,21.425052642822266
2019-01-15,21.61611557006836
2019-01-16,22.076404571533203
2019-01-17,22.19798469543457
2019-01-18,22.58011245727539
2019-01-22,22.3195743560791
2019-01-23,22.345623016357422
2019-01-24,22.397735595703125
2019-01-25,22.58011245727539
2019-01-28,22.51063346862793
2019-01-29,22.432470321655273
2019-01-30,22.562742233276367
2019-01-31,22.528005599975586
2019-02-01,22.62353515625
2019-02-04,22.71906852722168
2019-02-05,22.658273696899414
2019-02-06,22.63222312927246
2019-02-07,22.406417846679688
2019-02-08,22.293516159057617
2019-02-11,22.362995147705078
2019-02-12,22.693012237548828
2019-02-13,22.75381088256836
2019-02-14,22.47589111328125
2019-02-15,22.953550338745117
2019-02-19,22.9882869720459
2019-02-20,23.135929107666016
2019-02-21,23.014345169067383
2019-02-22,22.97960662841797
2019-02-25,23.075138092041016
2019-02-26,23.005661010742188
2019-02-27,23.092510223388672
2019-02-28,23.031721115112305
2019-03-01,23.17935562133789
2019-03-04,23.031721115112305
2019-03-05,22.944873809814453
2019-03-06,22.79722785949707
2019-03-07,22.562742233276367
2019-03-08,22.554052352905273
2019-03-11,22.788543701171875
2019-03-12,22.840652465820312
2019-03-13,22.99697494506836
2019-03-14,23.083820343017578
2019-03-15,23.24530792236328
2019-03-18,23.480993270874023
2019-03-19,23.297687530517578
2019-03-20,22.817584991455078
2019-03-21,22.747758865356445
2019-03-22,22.11927032470703
2019-03-25,22.02324867248535
2019-03-26,22.285120010375977
2019-03-27,22.18910026550293
2019-03-28,22.381141662597656
2019-03-29,22.442241668701172
2019-04-01,22.992172241210938
2019-04-02,22.974708557128906
2019-04-03,23.044540405273438
2019-04-04,23.184202194213867
2019-04-05,23.2191219329834
2019-04-08,23.24530792236328
2019-04-09,23.05327033996582
2019-04-10,23.123104095458984
2019-04-11,23.262767791748047
2019-04-12,23.690488815307617
2019-04-15,23.54209327697754
2019-04-16,23.873794555664062
2019-04-17,23.934898376464844
2019-04-18,23.86507225036621
2019-04-22,23.79523468017578
2019-04-23,23.943632125854492
2019-04-24,23.917438507080078
2019-04-25,23.961082458496094
2019-04-26,24.179306030273438
2019-04-29,24.423721313476562
2019-04-30,24.458637237548828
2019-05-01,24.25787925720215
2019-05-02,24.284053802490234
2019-05-03,24.50228500366211
2019-05-06,24.336429595947266
2019-05-07,23.934898376464844
2019-05-08,23.882526397705078
2019-05-09,23.830148696899414
2019-05-10,23.98727035522461
2019-05-13,23.28895378112793
2019-05-14,23.472261428833008
2019-05-15,23.38497543334961
2019-05-16,23.620656967163086
2019-05-17,23.463531494140625
2019-05-20,23.489717483520508
2019-05-21,23.73413848876953
2019-05-22,23.594472885131836
2019-05-23,23.262767791748047
2019-05-24,23.446077346801758
2019-05-28,23.175472259521484
2019-05-29,23.1318359375
2019-05-30,23.05327033996582
2019-05-31,22.70410919189453
2019-06-03,22.85250473022461
2019-06-04,23.472261428833008
2019-06-05,23.620656967163086
2019-06-06,23.707944869995117
2019-06-07,23.673023223876953
2019-06-10,23.873794555664062
2019-06-11,23.882526397705078
2019-06-12,23.64684295654297
2019-06-13,23.725404739379883
2019-06-14,23.77777862548828
2019-06-17,23.559551239013672
2019-06-18,23.873794555664062
2019-06-19,23.830148696899414
2019-06-20,23.934898376464844
2019-06-21,23.881385803222656
2019-06-24,23.784873962402344
2019-06-25,23.705915451049805
2019-06-26,23.662046432495117
2019-06-27,23.872604370117188
