Date,XLV
2016-02-04,55.136226654052734
2016-02-05,54.06169891357422
2016-02-08,53.32296371459961
2016-02-09,53.7175178527832
2016-02-10,54.196006774902344
2016-02-11,53.32296371459961
2016-02-12,54.03651428222656
2016-02-16,55.05227279663086
2016-02-17,55.74903106689453
2016-02-18,55.40485382080078
2016-02-19,55.34608840942383
2016-02-22,56.13519287109375
2016-02-23,55.715457916259766
2016-02-24,55.90013122558594
2016-02-25,56.59688949584961
2016-02-26,56.49615478515625
2016-02-29,55.59793472290039
2016-03-01,56.789955139160156
2016-03-02,56.88230514526367
2016-03-03,56.72280502319336
2016-03-04,56.588504791259766
2016-03-07,57.041812896728516
2016-03-08,56.34505844116211
2016-03-09,56.445796966552734
2016-03-10,56.47936248779297
2016-03-11,57.57905960083008
2016-03-14,57.335628509521484
2016-03-15,56.445796966552734
2016-03-16,56.31148147583008
2016-03-17,55.65669631958008
2016-03-18,56.311309814453125
2016-03-21,56.63985824584961
2016-03-22,57.20431900024414
2016-03-23,56.79993438720703
2016-03-24,56.7746467590332
2016-03-28,56.614585876464844
2016-03-29,57.271728515625
2016-03-30,57.28014373779297
2016-03-31,57.10322952270508
2016-04-01,57.7519416809082
2016-04-04,58.442787170410156
2016-04-05,57.68453598022461
2016-04-06,59.23469924926758
2016-04-07,58.58599853515625
2016-04-08,58.4259033203125
2016-04-11,57.97941207885742
2016-04-12,58.451202392578125
2016-04-13,58.99880599975586
2016-04-14,59.032501220703125
2016-04-15,58.99039077758789
2016-04-18,59.537986755371094
2016-04-19,59.74860382080078
2016-04-20,60.06877517700195
2016-04-21,60.4225959777832
2016-04-22,60.548973083496094
2016-04-25,60.31305694580078
2016-04-26,60.085594177246094
2016-04-27,60.01818084716797
2016-04-28,59.73175811767578
2016-04-29,58.79661178588867
2016-05-02,59.13361740112305
2016-05-03,58.948246002197266
2016-05-04,58.383792877197266
2016-05-05,58.628108978271484
2016-05-06,58.28269577026367
2016-05-09,58.948246002197266
2016-05-10,59.44532775878906
2016-05-11,58.729225158691406
2016-05-12,58.383792877197266
2016-05-13,58.248992919921875
2016-05-16,59.04093551635742
2016-05-17,58.4259033203125
2016-05-18,58.67024230957031
2016-05-19,58.17317581176758
2016-05-20,58.712364196777344
2016-05-23,58.476470947265625
2016-05-24,59.31894302368164
2016-05-25,59.689640045166016
2016-05-26,59.69804763793945
2016-05-27,59.967647552490234
2016-05-31,60.110862731933594
2016-06-01,60.32990264892578
2016-06-02,61.10499954223633
2016-06-03,60.902809143066406
2016-06-06,61.23136901855469
2016-06-07,60.85224914550781
2016-06-08,61.0628662109375
2016-06-09,60.96177291870117
2016-06-10,60.473148345947266
2016-06-13,59.9929084777832
2016-06-14,60.085594177246094
2016-06-15,59.672813415527344
2016-06-16,59.8834228515625
2016-06-17,59.26167297363281
2016-06-20,59.63387680053711
2016-06-21,59.43086242675781
2016-06-22,59.60002899169922
2016-06-23,60.37822723388672
2016-06-24,58.62729263305664
2016-06-27,57.840606689453125
2016-06-28,58.965641021728516
2016-06-29,60.09062576293945
2016-06-30,60.657371520996094
2016-07-01,61.037994384765625
2016-07-05,60.978790283203125
2016-07-06,61.663978576660156
2016-07-07,61.5709342956543
2016-07-08,62.332183837890625
2016-07-11,62.16302490234375
2016-07-12,62.46754455566406
2016-07-13,62.442176818847656
2016-07-14,62.712852478027344
2016-07-15,62.662071228027344
2016-07-18,62.687469482421875
2016-07-19,62.55213165283203
2016-07-20,63.118858337402344
2016-07-21,63.30495071411133
2016-07-22,63.431827545166016
2016-07-25,63.364166259765625
2016-07-26,63.25420379638672
2016-07-27,63.54179382324219
2016-07-28,63.482582092285156
2016-07-29,63.609474182128906
2016-08-01,64.0154800415039
2016-08-02,63.770198822021484
2016-08-03,63.59257125854492
2016-08-04,63.4995002746582
2016-08-05,63.6517333984375
2016-08-08,63.11039733886719
2016-08-09,63.26264190673828
2016-08-10,63.051177978515625
2016-08-11,63.41490936279297
2016-08-12,63.25420379638672
2016-08-15,63.364166259765625
2016-08-16,62.79744338989258
2016-08-17,62.92431640625
2016-08-18,62.94966506958008
2016-08-19,62.898929595947266
2016-08-22,63.02581024169922
2016-08-23,63.08503723144531
2016-08-24,62.09535217285156
2016-08-25,61.5709342956543
2016-08-26,61.807762145996094
2016-08-29,61.94310760498047
2016-08-30,61.73162078857422
2016-08-31,61.54555130004883
2016-09-01,61.384830474853516
2016-09-02,61.45248794555664
2016-09-06,61.67245101928711
2016-09-07,61.67245101928711
2016-09-08,61.72319030761719
2016-09-09,60.48819351196289
2016-09-12,61.384830474853516
2016-09-13,60.56431198120117
2016-09-14,60.56431198120117
2016-09-15,61.190284729003906
2016-09-16,61.23188781738281
2016-09-19,61.01110076904297
2016-09-20,61.19791030883789
2016-09-21,61.80931854248047
2016-09-22,62.27631759643555
2016-09-23,62.081031799316406
2016-09-26,61.35927963256836
2016-09-27,61.792335510253906
2016-09-28,61.698936462402344
2016-09-29,60.61199188232422
2016-09-30,61.23188781738281
2016-10-03,61.18094253540039
2016-10-04,61.06206130981445
2016-10-05,61.299827575683594
2016-10-06,61.07054138183594
2016-10-07,61.02809524536133
2016-10-10,61.308284759521484
2016-10-11,59.77135467529297
2016-10-12,59.49110794067383
2016-10-13,59.51660919189453
2016-10-14,59.11751174926758
2016-10-17,58.92216873168945
2016-10-18,59.62700653076172
2016-10-19,59.40621566772461
2016-10-20,59.68645477294922
2016-10-21,59.193931579589844
2016-10-24,59.08354949951172
2016-10-25,58.91370391845703
2016-10-26,58.55707550048828
2016-10-27,58.82881546020508
2016-10-28,57.555076599121094
2016-10-31,57.19843292236328
2016-11-01,56.892738342285156
2016-11-02,56.59553909301758
2016-11-03,56.06059646606445
2016-11-04,56.45119094848633
2016-11-07,57.89474868774414
2016-11-08,58.05608367919922
2016-11-09,60.10251998901367
2016-11-10,60.76485824584961
2016-11-11,59.85624313354492
2016-11-14,59.669456481933594
2016-11-15,59.83929443359375
2016-11-16,59.58452606201172
2016-11-17,59.82231521606445
2016-11-18,59.1854248046875
2016-11-21,59.39774703979492
2016-11-22,58.54009246826172
2016-11-23,58.769371032714844
2016-11-25,58.99862289428711
2016-11-28,58.55707550048828
2016-11-29,58.939212799072266
2016-11-30,58.37874221801758
2016-12-01,57.95417404174805
2016-12-02,58.09003448486328
2016-12-05,57.988155364990234
2016-12-06,58.14948272705078
2016-12-07,57.648494720458984
2016-12-08,57.75888442993164
2016-12-09,58.46367263793945
2016-12-12,58.743892669677734
2016-12-13,59.219417572021484
2016-12-14,58.91370391845703
2016-12-15,59.29584884643555
2016-12-16,59.342735290527344
2016-12-19,59.095428466796875
2016-12-20,59.052764892578125
2016-12-21,58.72014617919922
2016-12-22,58.79690170288086
2016-12-23,59.240379333496094
2016-12-27,59.35979080200195
2016-12-28,58.907779693603516
2016-12-29,59.01009750366211
2016-12-30,58.79690170288086
2017-01-03,59.564476013183594
2017-01-04,60.03356170654297
2017-01-05,60.3405876159668
2017-01-06,60.51115798950195
2017-01-09,60.76704025268555
2017-01-10,60.980247497558594
2017-01-11,60.366188049316406
2017-01-12,60.4258918762207
2017-01-13,60.48558807373047
2017-01-17,60.178565979003906
2017-01-18,60.101802825927734
2017-01-19,59.71800231933594
2017-01-20,59.564476013183594
2017-01-23,59.31715774536133
2017-01-24,58.907779693603516
2017-01-25,59.46213150024414
2017-01-26,59.00160217285156
2017-01-27,59.487728118896484
2017-01-30,59.19776916503906
2017-01-31,60.14442443847656
2017-02-01,60.6646728515625
2017-02-02,60.64763641357422
2017-02-03,60.91200637817383
2017-02-06,60.980247497558594
2017-02-07,61.03995895385742
2017-02-08,60.946136474609375
2017-02-09,61.16788101196289
2017-02-10,61.287296295166016
2017-02-13,61.66256332397461
2017-02-14,62.14866638183594
2017-02-15,62.82248306274414
2017-02-16,62.7371826171875
2017-02-17,62.82248306274414
2017-02-21,63.10390090942383
2017-02-22,63.01007843017578
2017-02-23,63.47063064575195
2017-02-24,63.77767562866211
2017-02-27,64.08473205566406
2017-02-28,63.95677185058594
2017-03-01,64.59642791748047
2017-03-02,64.39176177978516
2017-03-03,64.64759826660156
2017-03-06,64.40027618408203
2017-03-07,63.94824981689453
2017-03-08,64.20409393310547
2017-03-09,64.55377197265625
2017-03-10,64.80110931396484
2017-03-13,64.74992370605469
2017-03-14,64.51114654541016
2017-03-15,65.32135772705078
2017-03-16,64.69023895263672
2017-03-17,64.33415985107422
2017-03-20,64.23998260498047
2017-03-21,63.73499298095703
2017-03-22,63.75209426879883
2017-03-23,63.55522918701172
2017-03-24,63.589473724365234
2017-03-27,63.76066589355469
2017-03-28,63.80345153808594
2017-03-29,63.8205680847168
2017-03-30,63.829132080078125
2017-03-31,63.64938735961914
2017-04-03,63.700740814208984
2017-04-04,63.66649627685547
2017-04-05,63.4696159362793
2017-04-06,63.58091354370117
2017-04-07,63.69219970703125
2017-04-10,63.57234573364258
2017-04-11,63.48676681518555
2017-04-12,63.48676681518555
2017-04-13,63.324134826660156
2017-04-17,63.55522918701172
2017-04-18,62.861900329589844
2017-04-19,63.050254821777344
2017-04-20,63.44395065307617
2017-04-21,63.06733322143555
2017-04-24,63.69219970703125
2017-04-25,63.96611785888672
2017-04-26,64.31707000732422
2017-04-27,64.45399475097656
2017-04-28,64.62519836425781
2017-05-01,64.77069854736328
2017-05-02,64.950439453125
2017-05-03,64.63375854492188
2017-05-04,65.0617446899414
2017-05-05,65.02748107910156
2017-05-08,64.62519836425781
2017-05-09,64.70220184326172
2017-05-10,64.513916015625
2017-05-11,64.54816436767578
2017-05-12,64.43687438964844
2017-05-15,64.85628509521484
2017-05-16,64.60807037353516
2017-05-17,63.76066589355469
2017-05-18,64.04315185546875
2017-05-19,64.22289276123047
2017-05-22,64.3940658569336
2017-05-23,64.60807037353516
2017-05-24,64.77069854736328
2017-05-25,65.0788345336914
2017-05-26,64.95903015136719
2017-05-30,64.86483001708984
2017-05-31,65.12164306640625
2017-06-01,65.84066009521484
2017-06-02,66.26864624023438
2017-06-05,66.08032989501953
2017-06-06,65.91769409179688
2017-06-07,66.09744262695312
2017-06-08,65.90914154052734
2017-06-09,66.35421752929688
2017-06-12,66.26864624023438
2017-06-13,66.40557098388672
2017-06-14,66.72228240966797
2017-06-15,66.6538314819336
2017-06-16,66.76383209228516
2017-06-19,67.45989227294922
2017-06-20,67.6833267211914
2017-06-21,68.5427017211914
2017-06-22,69.25597381591797
2017-06-23,69.15283966064453
2017-06-26,69.08409881591797
2017-06-27,68.45674896240234
2017-06-28,68.81768035888672
2017-06-29,68.19036102294922
2017-06-30,68.09583282470703
2017-07-03,68.21613311767578
2017-07-05,68.62002563476562
2017-07-06,67.73489379882812
2017-07-07,68.0786361694336
2017-07-10,67.94972229003906
2017-07-11,67.87238311767578
2017-07-12,68.33645629882812
2017-07-13,68.39661407470703
2017-07-14,68.86065673828125
2017-07-17,68.6114501953125
2017-07-18,68.66301727294922
2017-07-19,69.22160339355469
2017-07-20,69.67704772949219
2017-07-21,69.59968566894531
2017-07-24,69.57392120361328
2017-07-25,69.07550048828125
2017-07-26,68.84349822998047
2017-07-27,68.37080383300781
2017-07-28,68.71456146240234
2017-07-31,68.65442657470703
2017-08-01,68.49974060058594
2017-08-02,68.34503936767578
2017-08-03,68.45674896240234
2017-08-04,68.30207824707031
2017-08-07,68.44815826416016
2017-08-08,68.13020324707031
2017-08-09,68.2075424194336
2017-08-10,67.35675048828125
2017-08-11,67.54584503173828
2017-08-14,68.00128173828125
2017-08-15,68.00128173828125
2017-08-16,68.19036102294922
2017-08-17,67.33958435058594
2017-08-18,67.03018951416016
2017-08-21,67.33098602294922
2017-08-22,68.14737701416016
2017-08-23,67.63179779052734
2017-08-24,67.82942962646484
2017-08-25,67.84661865234375
2017-08-28,68.2075424194336
2017-08-29,68.33645629882812
2017-08-30,68.68878936767578
2017-08-31,69.85750579833984
2017-09-01,69.80594635009766
2017-09-05,69.50518035888672
2017-09-06,69.84033966064453
2017-09-07,70.61376953125
2017-09-08,70.93170928955078
2017-09-11,71.48171997070312
2017-09-12,71.63640594482422
2017-09-13,71.37000274658203
2017-09-14,71.46455383300781
2017-09-15,71.23594665527344
2017-09-18,71.21871948242188
2017-09-19,70.6580810546875
2017-09-20,70.72705841064453
2017-09-21,70.36481475830078
2017-09-22,70.36481475830078
2017-09-25,70.15779876708984
2017-09-26,70.04566192626953
2017-09-27,70.01982116699219
2017-09-28,70.0801773071289
2017-09-29,70.49417877197266
2017-10-02,71.2100601196289
2017-10-03,71.19283294677734
2017-10-04,71.53784942626953
2017-10-05,71.58958435058594
2017-10-06,71.49472045898438
2017-10-09,71.04621887207031
2017-10-10,71.2100601196289
2017-10-11,71.34808349609375
2017-10-12,71.27043914794922
2017-10-13,71.08932495117188
2017-10-16,70.7787857055664
2017-10-17,71.72760772705078
2017-10-18,71.83110809326172
2017-10-19,72.27099609375
2017-10-20,72.34860229492188
2017-10-23,72.1674575805664
2017-10-24,71.68447875976562
2017-10-25,71.58097076416016
2017-10-26,70.86506652832031
2017-10-27,70.84782409667969
2017-10-30,70.08879089355469
2017-10-31,69.95941162109375
2017-11-01,70.13191986083984
2017-11-02,69.81278228759766
2017-11-03,70.39067840576172
2017-11-06,70.17504119873047
2017-11-07,70.32166290283203
2017-11-08,70.48556518554688
2017-11-09,70.49417877197266
2017-11-10,70.03702545166016
2017-11-13,70.10604095458984
2017-11-14,69.82141876220703
2017-11-15,69.62301635742188
2017-11-16,70.34754943847656
2017-11-17,70.0715560913086
2017-11-20,69.77828216552734
2017-11-21,70.39067840576172
2017-11-22,70.36481475830078
2017-11-24,70.52867126464844
2017-11-27,70.58908081054688
2017-11-28,71.10655975341797
2017-11-29,71.46022033691406
2017-11-30,71.99497985839844
2017-12-01,71.84832763671875
2017-12-04,70.96856689453125
2017-12-05,70.84782409667969
2017-12-06,70.78743743896484
2017-12-07,70.80467987060547
2017-12-08,71.59822845458984
2017-12-11,71.90013122558594
2017-12-12,72.18473815917969
2017-12-13,72.43485260009766
2017-12-14,71.70172882080078
2017-12-15,72.4906234741211
2017-12-18,72.51660919189453
2017-12-19,72.42998504638672
2017-12-20,72.19620513916016
2017-12-21,72.03166198730469
2017-12-22,71.79782104492188
2017-12-26,71.81515502929688
2017-12-27,71.93638610839844
2017-12-28,72.04032135009766
2017-12-29,71.59867095947266
2018-01-02,72.40402221679688
2018-01-03,73.09679412841797
2018-01-04,73.20071411132812
2018-01-05,73.82420349121094
2018-01-08,73.55577087402344
2018-01-09,74.4217300415039
2018-01-10,74.29186248779297
2018-01-11,74.61225128173828
2018-01-12,75.18378448486328
2018-01-16,75.55614471435547
2018-01-17,76.28360748291016
2018-01-18,76.3009033203125
2018-01-19,76.586669921875
2018-01-22,77.08892822265625
2018-01-23,76.71653747558594
2018-01-24,76.94171905517578
2018-01-25,77.59986877441406
2018-01-26,79.27118682861328
2018-01-29,79.05469512939453
2018-01-30,77.39204406738281
2018-01-31,76.29224395751953
2018-02-01,76.31822204589844
2018-02-02,75.24443054199219
2018-02-05,71.91040802001953
2018-02-06,72.70709991455078
2018-02-07,72.62053680419922
2018-02-08,70.10054016113281
2018-02-09,71.09640502929688
2018-02-12,71.76319122314453
2018-02-13,71.81515502929688
2018-02-14,72.62918853759766
2018-02-15,73.43455505371094
2018-02-16,73.9627914428711
2018-02-20,73.14878845214844
2018-02-21,72.84567260742188
2018-02-22,72.73308563232422
2018-02-23,73.89350891113281
2018-02-26,74.82876586914062
2018-02-27,74.04937744140625
2018-02-28,72.86296844482422
2018-03-01,71.70258331298828
2018-03-02,72.42998504638672
2018-03-05,73.08817291259766
2018-03-06,72.98422241210938
2018-03-07,73.35661315917969
2018-03-08,73.85020446777344
2018-03-09,74.91533660888672
2018-03-12,74.59494018554688
2018-03-13,74.690185546875
2018-03-14,74.32647705078125
2018-03-15,74.20524597167969
2018-03-16,74.20524597167969
2018-03-19,73.00601959228516
2018-03-20,73.11029052734375
2018-03-21,72.79740905761719
2018-03-22,70.70310974121094
2018-03-23,69.23448181152344
2018-03-26,70.66835021972656
2018-03-27,69.83409881591797
2018-03-28,70.20777893066406
2018-03-29,70.73786163330078
2018-04-02,69.13018035888672
2018-04-03,70.18170928955078
2018-04-04,71.18109130859375
2018-04-05,71.12893676757812
2018-04-06,69.41697692871094
2018-04-09,70.10348510742188
2018-04-10,71.28536987304688
2018-04-11,70.70310974121094
2018-04-12,71.18109130859375
2018-04-13,71.14630889892578
2018-04-16,71.7111587524414
2018-04-17,72.2673568725586
2018-04-18,72.32817077636719
2018-04-19,71.7198486328125
2018-04-20,71.33747863769531
2018-04-23,71.6156005859375
2018-04-24,71.07678985595703
2018-04-25,71.39833068847656
2018-04-26,72.3021011352539
2018-04-27,72.5975570678711
2018-04-30,71.48524475097656
2018-05-01,71.45046997070312
2018-05-02,70.46846771240234
2018-05-03,69.83409881591797
2018-05-04,70.39027404785156
2018-05-07,70.28598022460938
2018-05-08,69.75588989257812
2018-05-09,70.15562438964844
2018-05-10,71.09416961669922
2018-05-11,72.15438079833984
2018-05-14,72.63233947753906
2018-05-15,71.69381713867188
2018-05-16,72.09355926513672
2018-05-17,72.11961364746094
2018-05-18,72.3021011352539
2018-05-21,72.37163543701172
2018-05-22,72.23259735107422
2018-05-23,72.46724700927734
2018-05-24,72.18042755126953
2018-05-25,72.07616424560547
2018-05-29,71.33747863769531
2018-05-30,72.40638732910156
2018-05-31,71.6156005859375
2018-06-01,72.44117736816406
2018-06-04,72.71052551269531
2018-06-05,72.56279754638672
2018-06-06,73.37969970703125
2018-06-07,73.47528076171875
2018-06-08,73.90108489990234
2018-06-11,74.04014587402344
2018-06-12,73.99668884277344
2018-06-13,74.01403045654297
2018-06-14,74.39643859863281
2018-06-15,74.54122924804688
2018-06-18,73.82599639892578
2018-06-19,74.01788330078125
2018-06-20,74.17488098144531
2018-06-21,73.74748992919922
2018-06-22,74.07894897460938
2018-06-25,73.39862060546875
2018-06-26,73.17181396484375
2018-06-27,72.55252838134766
2018-06-28,72.6484603881836
2018-06-29,72.7967529296875
2018-07-02,73.02352905273438
2018-07-03,73.19799041748047
2018-07-05,73.95683288574219
2018-07-06,75.02096557617188
2018-07-09,75.57048797607422
2018-07-10,75.8582992553711
2018-07-11,75.25645446777344
2018-07-12,76.09379577636719
2018-07-13,76.23336029052734
2018-07-16,75.77110290527344
2018-07-17,76.18974304199219
2018-07-18,76.25080871582031
2018-07-19,75.82339477539062
2018-07-20,75.67514038085938
2018-07-23,75.83210754394531
2018-07-24,76.52117919921875
2018-07-25,77.49809265136719
2018-07-26,77.2800521850586
2018-07-27,76.72179412841797
2018-07-30,76.76541900634766
2018-07-31,77.5678482055664
2018-08-01,77.58531951904297
2018-08-02,77.8731460571289
2018-08-03,78.33541870117188
2018-08-06,78.4749984741211
2018-08-07,78.48372650146484
2018-08-08,78.60584259033203
2018-08-09,78.51860809326172
2018-08-10,78.1784439086914
2018-08-13,78.20458984375
2018-08-14,78.5709457397461
2018-08-15,78.44011688232422
2018-08-16,79.20767974853516
2018-08-17,79.45188903808594
2018-08-20,79.71358489990234
2018-08-21,79.71358489990234
2018-08-22,79.79205322265625
2018-08-23,79.76591491699219
2018-08-24,80.14970397949219
2018-08-27,80.4375228881836
2018-08-28,80.48114013671875
2018-08-29,81.0044937133789
2018-08-30,80.94342803955078
2018-08-31,80.92599487304688
2018-09-04,80.28053283691406
2018-09-05,80.60327911376953
2018-09-06,80.60327911376953
2018-09-07,80.72537231445312
2018-09-10,80.51604461669922
2018-09-11,80.44625091552734
2018-09-12,80.84748840332031
2018-09-13,81.8505630493164
2018-09-14,81.58015441894531
