Date,XLU
2015-11-03,15.597415924072266
2015-11-04,15.67907428741455
2015-11-05,15.544158935546875
2015-11-06,15.00092887878418
2015-11-09,15.039985656738281
2015-11-10,15.174899101257324
2015-11-11,15.30627155303955
2015-11-12,15.160700798034668
2015-11-13,15.103896141052246
2015-11-16,15.359526634216309
2015-11-17,15.082584381103516
2015-11-18,15.178454399108887
2015-11-19,15.341774940490723
2015-11-20,15.405680656433105
2015-11-23,15.263666152954102
2015-11-24,15.2423677444458
2015-11-25,15.150047302246094
2015-11-27,15.178454399108887
2015-11-30,15.203301429748535
2015-12-01,15.324024200439453
2015-12-02,14.983172416687012
2015-12-03,14.86955738067627
2015-12-04,15.079041481018066
2015-12-07,15.146493911743164
2015-12-08,15.125198364257812
2015-12-09,15.128745079040527
2015-12-10,14.880208969116211
2015-12-11,14.837606430053711
2015-12-14,14.912163734436035
2015-12-15,15.029330253601074
2015-12-16,15.40924072265625
2015-12-17,15.441192626953125
2015-12-18,15.249279022216797
2015-12-21,15.238515853881836
2015-12-22,15.367653846740723
2015-12-23,15.604412078857422
2015-12-24,15.593649864196777
2015-12-28,15.622342109680176
2015-12-29,15.708438873291016
2015-12-30,15.694093704223633
2015-12-31,15.525489807128906
2016-01-04,15.493206977844238
2016-01-05,15.604412078857422
2016-01-06,15.575708389282227
2016-01-07,15.471685409545898
2016-01-08,15.464505195617676
2016-01-11,15.547018051147461
2016-01-12,15.486031532287598
2016-01-13,15.478858947753906
2016-01-14,15.712024688720703
2016-01-15,15.572128295898438
2016-01-19,15.805295944213867
2016-01-20,15.450159072875977
2016-01-21,15.435810089111328
2016-01-22,15.712024688720703
2016-01-25,15.579299926757812
2016-01-26,15.686915397644043
2016-01-27,15.722785949707031
2016-01-28,15.973892211914062
2016-01-29,16.293155670166016
2016-02-01,16.447404861450195
2016-02-02,16.519145965576172
2016-02-03,16.723621368408203
2016-02-04,16.65187644958496
2016-02-05,16.705686569213867
2016-02-08,16.64829444885254
2016-02-09,16.705686569213867
2016-02-10,16.68775177001953
2016-02-11,16.393598556518555
2016-02-12,16.3433780670166
2016-02-16,16.447404861450195
2016-02-17,16.415124893188477
2016-02-18,16.684162139892578
2016-02-19,16.572959899902344
2016-02-22,16.76667022705078
2016-02-23,16.78101921081543
2016-02-24,16.859941482543945
2016-02-25,17.032123565673828
2016-02-26,16.56220054626465
2016-02-29,16.60883140563965
2016-03-01,16.52631950378418
2016-03-02,16.61241340637207
2016-03-03,16.712860107421875
2016-03-04,16.89940071105957
2016-03-07,16.99266815185547
2016-03-08,17.161266326904297
2016-03-09,17.24018669128418
2016-03-10,17.254528045654297
2016-03-11,17.2724666595459
2016-03-14,17.293991088867188
2016-03-15,17.32627296447754
2016-03-16,17.591732025146484
2016-03-17,17.688587188720703
2016-03-18,17.575824737548828
2016-03-21,17.55775260925293
2016-03-22,17.49992561340332
2016-03-23,17.630033493041992
2016-03-24,17.677024841308594
2016-03-28,17.61196517944336
2016-03-29,17.87218475341797
2016-03-30,17.828813552856445
2016-03-31,17.933629989624023
2016-04-01,18.002300262451172
2016-04-04,17.9263973236084
2016-04-05,17.59027862548828
2016-04-06,17.568592071533203
2016-04-07,17.561365127563477
2016-04-08,17.655332565307617
2016-04-11,17.57943344116211
2016-04-12,17.70231819152832
2016-04-13,17.593891143798828
2016-04-14,17.572208404541016
2016-04-15,17.669795989990234
2016-04-18,17.73845672607422
2016-04-19,17.76737403869629
2016-04-20,17.322826385498047
2016-04-21,16.96141242980957
2016-04-22,17.113203048706055
2016-04-25,17.145732879638672
2016-04-26,17.171031951904297
2016-04-27,17.4204044342041
2016-04-28,17.39511489868164
2016-04-29,17.49992561340332
2016-05-02,17.640872955322266
2016-05-03,17.62641716003418
2016-05-04,17.832429885864258
2016-05-05,17.763763427734375
2016-05-06,17.64811134338379
2016-05-09,17.749300003051758
2016-05-10,17.76737403869629
2016-05-11,17.832429885864258
2016-05-12,17.937240600585938
2016-05-13,17.850500106811523
2016-05-16,17.87218475341797
2016-05-17,17.568592071533203
2016-05-18,17.239704132080078
2016-05-19,17.413179397583008
2016-05-20,17.452938079833984
2016-05-23,17.297531127929688
2016-05-24,17.471006393432617
2016-05-25,17.4204044342041
2016-05-26,17.619192123413086
2016-05-27,17.64811134338379
2016-05-31,17.763763427734375
2016-06-01,17.81074333190918
2016-06-02,17.817974090576172
2016-06-03,18.099882125854492
2016-06-06,18.074583053588867
2016-06-07,18.06012535095215
2016-06-08,18.168550491333008
2016-06-09,18.32396125793457
2016-06-10,18.276973724365234
2016-06-13,18.255292892456055
2016-06-14,18.352874755859375
2016-06-15,18.237218856811523
2016-06-16,18.352874755859375
2016-06-17,18.419187545776367
2016-06-20,18.349956512451172
2016-06-21,18.375469207763672
2016-06-22,18.288015365600586
2016-06-23,18.33902931213379
2016-06-24,18.368181228637695
2016-06-27,18.594091415405273
2016-06-28,18.663318634033203
2016-06-29,18.714330673217773
2016-06-30,19.11879539489746
2016-07-01,19.122432708740234
2016-07-05,19.264543533325195
2016-07-06,19.30462646484375
2016-07-07,18.947534561157227
2016-07-08,19.14429473876953
2016-07-11,19.129718780517578
2016-07-12,18.867374420166016
2016-07-13,19.01676368713379
2016-07-14,18.892879486083984
2016-07-15,18.947534561157227
2016-07-18,19.0021915435791
2016-07-19,18.969398498535156
2016-07-20,18.860084533691406
2016-07-21,18.973041534423828
2016-07-22,19.22446060180664
2016-07-25,19.191659927368164
2016-07-26,19.024051666259766
2016-07-27,18.805429458618164
2016-07-28,18.8783016204834
2016-07-29,18.991262435913086
2016-08-01,19.0021915435791
2016-08-02,18.8783016204834
2016-08-03,18.765350341796875
2016-08-04,18.754417419433594
2016-08-05,18.484777450561523
2016-08-08,18.477493286132812
2016-08-09,18.473848342895508
2016-08-10,18.477493286132812
2016-08-11,18.521217346191406
2016-08-12,18.546722412109375
2016-08-15,18.26249885559082
2016-08-16,18.047527313232422
2016-08-17,18.31716537475586
2016-08-18,18.54307746887207
2016-08-19,18.31716537475586
2016-08-22,18.36453628540039
2016-08-23,18.28437614440918
2016-08-24,18.277088165283203
2016-08-25,18.288015365600586
2016-08-26,17.909067153930664
2016-08-29,18.0548152923584
2016-08-30,17.865341186523438
2016-08-31,17.938215255737305
2016-09-01,17.847122192382812
2016-09-02,18.08396339416504
2016-09-06,18.280729293823242
2016-09-07,18.28437614440918
2016-09-08,18.3463134765625
2016-09-09,17.65764617919922
2016-09-12,17.97100830078125
2016-09-13,17.723228454589844
2016-09-14,17.792469024658203
2016-09-15,17.927284240722656
2016-09-16,18.102205276489258
2016-09-19,18.282272338867188
2016-09-20,18.24919891357422
2016-09-21,18.62035369873047
2016-09-22,18.73427391052246
2016-09-23,18.719573974609375
2016-09-26,18.671804428100586
2016-09-27,18.429262161254883
2016-09-28,18.403535842895508
2016-09-29,18.1279239654541
2016-09-30,18.002988815307617
2016-10-03,17.749418258666992
2016-10-04,17.378263473510742
2016-10-05,17.34151268005371
2016-10-06,17.33783531188965
2016-10-07,17.315792083740234
2016-10-10,17.459108352661133
2016-10-11,17.26066780090332
2016-10-12,17.429716110229492
2016-10-13,17.64652442932129
2016-10-14,17.54730796813965
2016-10-17,17.64284896850586
2016-10-18,17.79351234436035
2016-10-19,17.753095626831055
2016-10-20,17.742067337036133
2016-10-21,17.639175415039062
2016-10-24,17.705320358276367
2016-10-25,17.815570831298828
2016-10-26,17.85966682434082
2016-10-27,17.753095626831055
2016-10-28,17.808216094970703
2016-10-31,18.164676666259766
2016-11-01,17.833938598632812
2016-11-02,17.609777450561523
2016-11-03,17.675920486450195
2016-11-04,17.620800018310547
2016-11-07,17.92949104309082
2016-11-08,18.06913185119629
2016-11-09,17.40398597717285
2016-11-10,16.98505401611328
2016-11-11,16.91523551940918
2016-11-14,16.904205322265625
2016-11-15,17.1761417388916
2016-11-16,17.058551788330078
2016-11-17,17.062231063842773
2016-11-18,17.01078224182129
2016-11-21,17.190845489501953
2016-11-22,17.256988525390625
2016-11-23,17.08427619934082
2016-11-25,17.330486297607422
2016-11-28,17.664899826049805
2016-11-29,17.738399505615234
2016-11-30,17.1798152923584
2016-12-01,17.043853759765625
2016-12-02,17.198198318481445
2016-12-05,17.220247268676758
2016-12-06,17.187166213989258
2016-12-07,17.411340713500977
2016-12-08,17.44072914123535
2016-12-09,17.624475479125977
2016-12-12,17.808216094970703
2016-12-13,17.991954803466797
2016-12-14,17.620800018310547
2016-12-15,17.745750427246094
2016-12-16,17.962064743041992
2016-12-19,18.02884864807129
2016-12-20,18.05111312866211
2016-12-21,17.976900100708008
2016-12-22,18.039979934692383
2016-12-23,18.036266326904297
2016-12-27,18.05111312866211
2016-12-28,17.880428314208984
2016-12-29,18.121606826782227
2016-12-30,18.02142333984375
2017-01-03,17.976900100708008
2017-01-04,18.0436954498291
2017-01-05,18.06224250793457
2017-01-06,18.11789894104004
2017-01-09,17.880428314208984
2017-01-10,17.824777603149414
2017-01-11,18.01029396057129
2017-01-12,18.025136947631836
2017-01-13,17.999168395996094
2017-01-17,18.19581413269043
2017-01-18,18.17355728149414
2017-01-19,18.014005661010742
2017-01-20,18.04739761352539
2017-01-23,17.95464324951172
2017-01-24,17.950931549072266
2017-01-25,17.950931549072266
2017-01-26,17.958351135253906
2017-01-27,17.95464324951172
2017-01-30,17.969486236572266
2017-01-31,18.24776268005371
2017-02-01,17.932373046875
2017-02-02,18.121606826782227
2017-02-03,18.143871307373047
2017-02-06,18.106761932373047
2017-02-07,18.151287078857422
2017-02-08,18.329395294189453
2017-02-09,18.17355728149414
2017-02-10,18.2885799407959
2017-02-13,18.377628326416016
2017-02-14,18.24405288696289
2017-02-15,18.199525833129883
2017-02-16,18.381336212158203
2017-02-17,18.392467498779297
2017-02-21,18.58540916442871
2017-02-22,18.663326263427734
2017-02-23,18.856264114379883
2017-02-24,19.141971588134766
2017-02-27,19.03437042236328
2017-02-28,19.20875358581543
2017-03-01,19.03807830810547
2017-03-02,19.175365447998047
2017-03-03,19.115995407104492
2017-03-06,19.078893661499023
2017-03-07,19.067768096923828
2017-03-08,18.793195724487305
2017-03-09,18.752376556396484
2017-03-10,18.908214569091797
2017-03-13,18.963871002197266
2017-03-14,18.94532012939453
2017-03-15,19.249570846557617
2017-03-16,19.03807830810547
2017-03-17,19.15285301208496
2017-03-20,19.02573585510254
2017-03-21,19.2949161529541
2017-03-22,19.388389587402344
2017-03-23,19.328571319580078
2017-03-24,19.399599075317383
2017-03-27,19.32482147216797
2017-03-28,19.309871673583984
2017-03-29,19.257532119750977
2017-03-30,19.10798454284668
2017-03-31,19.182762145996094
2017-04-03,19.17902183532715
2017-04-04,19.23883628845215
2017-04-05,19.347261428833008
2017-04-06,19.298656463623047
2017-04-07,19.21640968322754
2017-04-10,19.250057220458984
2017-04-11,19.24258041381836
2017-04-12,19.384645462036133
2017-04-13,19.321090698242188
2017-04-17,19.40707778930664
2017-04-18,19.451940536499023
2017-04-19,19.317350387573242
2017-04-20,19.24258041381836
2017-04-21,19.33978271484375
2017-04-24,19.44072914123535
2017-04-25,19.414554595947266
2017-04-26,19.3547420501709
2017-04-27,19.422029495239258
2017-04-28,19.328571319580078
2017-05-01,19.212677001953125
2017-05-02,19.2351016998291
2017-05-03,19.167808532714844
2017-05-04,19.2351016998291
2017-05-05,19.33978271484375
2017-05-08,19.332305908203125
2017-05-09,19.190244674682617
2017-05-10,19.220144271850586
2017-05-11,19.246313095092773
2017-05-12,19.33978271484375
2017-05-15,19.422029495239258
2017-05-16,19.279964447021484
2017-05-17,19.328571319580078
2017-05-18,19.39586639404297
2017-05-19,19.47063636779785
2017-05-22,19.638870239257812
2017-05-23,19.691211700439453
2017-05-24,19.80337142944336
2017-05-25,19.96413230895996
2017-05-26,19.96413230895996
2017-05-30,20.02768898010254
2017-05-31,20.12862777709961
2017-06-01,20.270694732666016
2017-06-02,20.293121337890625
2017-06-05,20.229568481445312
2017-06-06,20.184707641601562
2017-06-07,20.25200080871582
2017-06-08,20.083770751953125
2017-06-09,20.065067291259766
2017-06-12,20.02768898010254
2017-06-13,20.07628631591797
2017-06-14,20.184707641601562
2017-06-15,20.300607681274414
2017-06-16,20.393695831298828
2017-06-19,20.32585906982422
2017-06-20,20.3371639251709
2017-06-21,20.216556549072266
2017-06-22,20.122333526611328
2017-06-23,20.054485321044922
2017-06-26,20.19017791748047
2017-06-27,19.964040756225586
2017-06-28,19.771820068359375
2017-06-29,19.61353302001953
2017-06-30,19.583372116088867
2017-07-03,19.492918014526367
2017-07-05,19.398696899414062
2017-07-06,19.391157150268555
2017-07-07,19.406240463256836
2017-07-10,19.391157150268555
2017-07-11,19.379850387573242
2017-07-12,19.545690536499023
2017-07-13,19.47784423828125
2017-07-14,19.568302154541016
2017-07-17,19.65875244140625
2017-07-18,19.715290069580078
2017-07-19,19.798202514648438
2017-07-20,19.94142723083496
2017-07-21,20.084644317626953
2017-07-24,19.896196365356445
2017-07-25,19.783130645751953
2017-07-26,19.971580505371094
2017-07-27,20.02056884765625
2017-07-28,19.990419387817383
2017-07-31,20.058259963989258
2017-08-01,20.171335220336914
2017-08-02,20.25801658630371
2017-08-03,20.359777450561523
2017-08-04,20.269319534301758
2017-08-07,20.333393096923828
2017-08-08,20.41630744934082
2017-08-09,20.310779571533203
2017-08-10,20.37485122680664
2017-08-11,20.254247665405273
2017-08-14,20.371084213256836
2017-08-15,20.48415184020996
2017-08-16,20.567068099975586
2017-08-17,20.420080184936523
2017-08-18,20.540678024291992
2017-08-21,20.616060256958008
2017-08-22,20.66128921508789
2017-08-23,20.7291316986084
2017-08-24,20.71406364440918
2017-08-25,20.781896591186523
2017-08-28,20.819578170776367
2017-08-29,20.774354934692383
2017-08-30,20.71406364440918
2017-08-31,20.717824935913086
2017-09-01,20.653751373291016
2017-09-05,20.70651626586914
2017-09-06,20.61229133605957
2017-09-07,20.766817092895508
2017-09-08,20.86480712890625
2017-09-11,21.041954040527344
2017-09-12,20.691444396972656
2017-09-13,20.58968162536621
2017-09-14,20.76305389404297
2017-09-15,20.792293548583984
2017-09-18,20.579622268676758
2017-09-19,20.537853240966797
2017-09-20,20.385940551757812
2017-09-21,20.382143020629883
2017-09-22,20.215045928955078
2017-09-25,20.40113639831543
2017-09-26,20.363155364990234
2017-09-27,20.089725494384766
2017-09-28,20.161880493164062
2017-09-29,20.14668846130371
2017-10-02,20.180864334106445
2017-10-03,20.123905181884766
2017-10-04,20.325183868408203
2017-10-05,20.306198120117188
2017-10-06,20.291000366210938
2017-10-09,20.317583084106445
2017-10-10,20.515066146850586
2017-10-11,20.60240936279297
2017-10-12,20.708742141723633
2017-10-13,20.564435958862305
2017-10-16,20.518861770629883
2017-10-17,20.640382766723633
2017-10-18,20.60240936279297
2017-10-19,20.818878173828125
2017-10-20,20.834070205688477
2017-10-23,20.8454647064209
2017-10-24,20.864444732666016
2017-10-25,20.773305892944336
2017-10-26,20.777101516723633
2017-10-27,20.90622329711914
2017-10-30,20.910018920898438
2017-10-31,20.932809829711914
2017-11-01,20.815080642700195
2017-11-02,20.89103126525879
2017-11-03,20.96699333190918
2017-11-06,20.88723373413086
2017-11-07,21.13788414001465
2017-11-08,21.153074264526367
2017-11-09,21.179651260375977
2017-11-10,21.08091926574707
2017-11-13,21.331565856933594
2017-11-14,21.597396850585938
2017-11-15,21.41131591796875
2017-11-16,21.34295654296875
2017-11-17,21.194849014282227
2017-11-20,21.130285263061523
2017-11-21,21.187253952026367
2017-11-22,21.187253952026367
2017-11-24,21.221435546875
2017-11-27,21.312580108642578
2017-11-28,21.41131591796875
2017-11-29,21.422706604003906
2017-11-30,21.494863510131836
2017-12-01,21.422706604003906
2017-12-04,21.301176071166992
2017-12-05,21.031551361083984
2017-12-06,21.11130142211914
2017-12-07,21.149280548095703
2017-12-08,21.217636108398438
2017-12-11,21.346752166748047
2017-12-12,20.982175827026367
2017-12-13,21.03914451599121
2017-12-14,21.01255989074707
2017-12-15,21.089603424072266
2017-12-18,20.85578155517578
2017-12-19,20.47631072998047
2017-12-20,20.315322875976562
2017-12-21,20.07383918762207
2017-12-22,20.104507446289062
2017-12-26,19.985675811767578
2017-12-27,20.07000732421875
2017-12-28,20.181161880493164
2017-12-29,20.19266128540039
2018-01-02,20.004844665527344
2018-01-03,19.847684860229492
2018-01-04,19.682865142822266
2018-01-05,19.675201416015625
2018-01-08,19.85918617248535
2018-01-09,19.663700103759766
2018-01-10,19.449047088623047
2018-01-11,19.37621307373047
2018-01-12,19.265050888061523
2018-01-16,19.222898483276367
2018-01-17,19.341716766357422
2018-01-18,19.21906089782715
2018-01-19,19.161561965942383
2018-01-22,19.188396453857422
2018-01-23,19.37238311767578
2018-01-24,19.253555297851562
2018-01-25,19.552534103393555
2018-01-26,19.564035415649414
2018-01-29,19.31488800048828
2018-01-30,19.349390029907227
2018-01-31,19.564035415649414
2018-02-01,19.25739288330078
2018-02-02,19.119401931762695
2018-02-05,18.80508804321289
2018-02-06,18.525272369384766
2018-02-07,18.437108993530273
2018-02-08,18.23012351989746
2018-02-09,18.613431930541992
2018-02-12,18.755258560180664
2018-02-13,18.83958625793457
2018-02-14,18.628765106201172
2018-02-15,19.042739868164062
2018-02-16,19.211397171020508
2018-02-20,18.962247848510742
2018-02-21,18.713096618652344
2018-02-22,18.80892562866211
2018-02-23,19.299558639526367
2018-02-26,19.24205780029297
2018-02-27,18.93541145324707
2018-02-28,18.80508804321289
2018-03-01,18.80892562866211
2018-03-02,18.759092330932617
2018-03-05,19.14239501953125
2018-03-06,18.88558006286621
2018-03-07,18.743764877319336
2018-03-08,18.881752014160156
2018-03-09,18.93541145324707
2018-03-12,19.015905380249023
2018-03-13,19.058074951171875
2018-03-14,19.253555297851562
2018-03-15,19.24205780029297
2018-03-16,19.41086769104004
2018-03-19,19.291118621826172
2018-03-20,19.202266693115234
2018-03-21,19.136598587036133
2018-03-22,19.22158432006836
2018-03-23,18.951187133789062
2018-03-26,19.148195266723633
2018-03-27,19.422454833984375
2018-03-28,19.414730072021484
2018-03-29,19.51902198791504
2018-04-02,19.368371963500977
2018-04-03,19.434043884277344
2018-04-04,19.476537704467773
2018-04-05,19.63104820251465
2018-04-06,19.476537704467773
2018-04-09,19.515167236328125
2018-04-10,19.36450958251953
2018-04-11,19.33747100830078
2018-04-12,19.0825252532959
2018-04-13,19.233173370361328
2018-04-16,19.495847702026367
2018-04-17,19.69285774230957
2018-04-18,19.619457244873047
2018-04-19,19.607868194580078
2018-04-20,19.430177688598633
2018-04-23,19.44176483154297
2018-04-24,19.573102951049805
2018-04-25,19.576967239379883
2018-04-26,19.773977279663086
2018-04-27,19.974842071533203
2018-04-30,19.916906356811523
2018-05-01,19.85508918762207
2018-05-02,19.835783004760742
2018-05-03,19.80873680114746
2018-05-04,19.8975887298584
2018-05-07,19.793292999267578
2018-05-08,19.298839569091797
2018-05-09,19.16364288330078
2018-05-10,19.434043884277344
2018-05-11,19.461084365844727
2018-05-14,19.38768768310547
2018-05-15,19.225446701049805
2018-05-16,19.074796676635742
2018-05-17,18.9202823638916
2018-05-18,18.92414665222168
2018-05-21,19.020715713500977
2018-05-22,19.09025001525879
2018-05-23,19.264076232910156
2018-05-24,19.422454833984375
2018-05-25,19.5074405670166
2018-05-29,19.5074405670166
2018-05-30,19.665815353393555
2018-05-31,19.696720123291016
2018-06-01,19.395416259765625
2018-06-04,19.240901947021484
2018-06-05,19.14046859741211
2018-06-06,18.684642791748047
2018-06-07,18.81598472595215
2018-06-08,18.808259963989258
2018-06-11,18.769634246826172
2018-06-12,18.98595428466797
2018-06-13,18.93573760986328
2018-06-14,19.171375274658203
2018-06-15,19.307777404785156
2018-06-18,19.370136260986328
2018-06-19,19.56110954284668
2018-06-20,19.576696395874023
2018-06-21,19.642953872680664
2018-06-22,19.77936553955078
2018-06-25,20.106746673583984
2018-06-26,20.130130767822266
2018-06-27,20.227571487426758
2018-06-28,20.21977424621582
2018-06-29,20.25095558166504
2018-07-02,20.39515495300293
2018-07-03,20.453615188598633
2018-07-05,20.562740325927734
2018-07-06,20.722532272338867
2018-07-09,20.083362579345703
2018-07-10,20.27433967590332
2018-07-11,20.457509994506836
2018-07-12,20.473102569580078
2018-07-13,20.476999282836914
2018-07-16,20.457509994506836
2018-07-17,20.441925048828125
2018-07-18,20.336700439453125
2018-07-19,20.52376937866211
2018-07-20,20.379566192626953
2018-07-23,20.23535919189453
2018-07-24,20.305517196655273
2018-07-25,20.36397933959961
2018-07-26,20.582233428955078
2018-07-27,20.515972137451172
2018-07-30,20.391258239746094
2018-07-31,20.57443618774414
2018-08-01,20.441925048828125
2018-08-02,20.543258666992188
2018-08-03,20.77320671081543
2018-08-06,20.788795471191406
2018-08-07,20.757619857788086
2018-08-08,20.648487091064453
2018-08-09,20.742023468017578
2018-08-10,20.652389526367188
2018-08-13,20.679664611816406
2018-08-14,20.722532272338867
2018-08-15,20.913511276245117
2018-08-16,21.139564514160156
2018-08-17,21.248687744140625
2018-08-20,21.174640655517578
2018-08-21,21.022640228271484
2018-08-22,20.866744995117188
2018-08-23,20.851154327392578
2018-08-24,20.940797805786133
2018-08-27,20.812179565429688
2018-08-28,20.769306182861328
2018-08-29,20.921310424804688
2018-08-30,20.929100036621094
2018-08-31,20.839458465576172
2018-09-04,20.93299674987793
2018-09-05,21.225299835205078
2018-09-06,21.34612274169922
2018-09-07,21.08500099182129
2018-09-10,21.190227508544922
2018-09-11,21.135663986206055
2018-09-12,21.116178512573242
2018-09-13,21.27596664428711
