Date,XLI
2016-12-02,53.170894622802734
2016-12-05,53.128543853759766
2016-12-06,53.23015594482422
2016-12-07,54.22060012817383
2016-12-08,53.915836334228516
2016-12-09,54.16132354736328
2016-12-12,53.96662902832031
2016-12-13,53.89043045043945
2016-12-14,53.348655700683594
2016-12-15,53.40791320800781
2016-12-16,53.30059814453125
2016-12-19,53.59870529174805
2016-12-20,53.90531539916992
2016-12-21,53.70090103149414
2016-12-22,53.59870529174805
2016-12-23,53.64979553222656
2016-12-27,53.760520935058594
2016-12-28,53.19838333129883
2016-12-29,53.181358337402344
2016-12-30,52.993980407714844
2017-01-03,53.30912780761719
2017-01-04,53.62425231933594
2017-01-05,53.470943450927734
2017-01-06,53.77757263183594
2017-01-09,53.360225677490234
2017-01-10,53.581668853759766
2017-01-11,53.86273956298828
2017-01-12,53.64128494262695
2017-01-13,53.845699310302734
2017-01-17,53.42835998535156
2017-01-18,53.63277053833008
2017-01-19,54.02455139160156
2017-01-20,54.03306579589844
2017-01-23,53.7349739074707
2017-01-24,54.27155685424805
2017-01-25,54.84220886230469
2017-01-26,54.969966888427734
2017-01-27,54.927371978759766
2017-01-30,54.45893478393555
2017-01-31,53.98198318481445
2017-02-01,53.888282775878906
2017-02-02,53.786075592041016
2017-02-03,54.1863899230957
2017-02-06,54.26303482055664
2017-02-07,54.35673904418945
2017-02-08,54.28007125854492
2017-02-09,54.69741439819336
2017-02-10,55.13179397583008
2017-02-13,55.68540573120117
2017-02-14,55.710960388183594
2017-02-15,56.009071350097656
2017-02-16,56.026092529296875
2017-02-17,56.119781494140625
2017-02-21,56.400848388671875
2017-02-22,56.24755096435547
2017-02-23,55.88129806518555
2017-02-24,56.119781494140625
2017-02-27,56.324188232421875
2017-02-28,56.094234466552734
2017-03-01,57.03964614868164
2017-03-02,56.42641830444336
2017-03-03,56.48602294921875
2017-03-06,56.349754333496094
2017-03-07,56.18793487548828
2017-03-08,55.992034912109375
2017-03-09,55.73652648925781
2017-03-10,56.077205657958984
2017-03-13,56.04313659667969
2017-03-14,55.51506423950195
2017-03-15,56.14534378051758
2017-03-16,55.88982391357422
2017-03-17,56.195274353027344
2017-03-20,56.09260177612305
2017-03-21,55.237003326416016
2017-03-22,55.43379211425781
2017-03-23,55.356788635253906
2017-03-24,55.211341857910156
2017-03-27,55.014556884765625
2017-03-28,55.59638214111328
2017-03-29,55.58781051635742
2017-03-30,55.895816802978516
2017-03-31,55.6648063659668
2017-04-03,55.54502487182617
2017-04-04,55.690467834472656
2017-04-05,55.51078414916992
2017-04-06,55.6648063659668
2017-04-07,55.72469711303711
2017-04-10,55.861595153808594
2017-04-11,55.938602447509766
2017-04-12,55.16856002807617
2017-04-13,54.77497863769531
2017-04-17,55.373905181884766
2017-04-18,55.19422149658203
2017-04-19,55.24555969238281
2017-04-20,55.91291427612305
2017-04-21,55.964263916015625
2017-04-24,56.759952545166016
2017-04-25,57.033756256103516
2017-04-26,57.04230880737305
2017-04-27,57.02519989013672
2017-04-28,56.759952545166016
2017-05-01,56.588844299316406
2017-05-02,56.86263656616211
2017-05-03,56.90541458129883
2017-05-04,56.96529769897461
2017-05-05,57.25621032714844
2017-05-08,57.1021842956543
2017-05-09,57.17920684814453
2017-05-10,57.05942916870117
2017-05-11,57.04230880737305
2017-05-12,56.72573471069336
2017-05-15,56.9909553527832
2017-05-16,56.93108367919922
2017-05-17,55.79314422607422
2017-05-18,55.870155334472656
2017-05-19,56.605960845947266
2017-05-22,57.04230880737305
2017-05-23,57.162071228027344
2017-05-24,57.23053741455078
2017-05-25,57.60701370239258
2017-05-26,57.675445556640625
2017-05-30,57.65835189819336
2017-05-31,57.7695426940918
2017-06-01,58.128910064697266
2017-06-02,58.359901428222656
2017-06-05,58.154579162597656
2017-06-06,57.761009216308594
2017-06-07,57.69255065917969
2017-06-08,57.880794525146484
2017-06-09,58.103240966796875
2017-06-12,58.317138671875
2017-06-13,58.55672073364258
2017-06-14,58.496795654296875
2017-06-15,58.84760665893555
2017-06-16,59.040164947509766
2017-06-19,59.4012336730957
2017-06-20,58.76508712768555
2017-06-21,58.369632720947266
2017-06-22,58.249305725097656
2017-06-23,58.46420669555664
2017-06-26,58.48140335083008
2017-06-27,58.04296875
2017-06-28,58.56735610961914
2017-06-29,58.06877517700195
2017-06-30,58.5501708984375
2017-07-03,58.91123580932617
2017-07-05,59.083152770996094
2017-07-06,58.56735610961914
2017-07-07,59.02297592163086
2017-07-10,59.19490432739258
2017-07-11,59.1433219909668
2017-07-12,59.469974517822266
2017-07-13,59.4270133972168
2017-07-14,59.68490219116211
2017-07-17,59.650508880615234
2017-07-18,59.51295852661133
2017-07-19,59.57313537597656
2017-07-20,59.23788833618164
2017-07-21,59.12613296508789
2017-07-24,58.997169494628906
2017-07-25,58.91980743408203
2017-07-26,58.997169494628906
2017-07-27,58.661930084228516
2017-07-28,58.79945755004883
2017-07-31,58.72209167480469
2017-08-01,58.5501708984375
2017-08-02,58.80807113647461
2017-08-03,59.10036087036133
2017-08-04,59.21208572387695
2017-08-07,59.21208572387695
2017-08-08,59.03157043457031
2017-08-09,59.04875946044922
2017-08-10,58.30088424682617
2017-08-11,58.33525466918945
2017-08-14,58.94561004638672
2017-08-15,58.816673278808594
2017-08-16,58.98000717163086
2017-08-17,57.95701599121094
2017-08-18,57.72490692138672
2017-08-21,57.81947326660156
2017-08-22,58.48140335083008
2017-08-23,57.93124771118164
2017-08-24,57.750709533691406
2017-08-25,58.025794982910156
2017-08-28,57.99140548706055
2017-08-29,58.41262435913086
2017-08-30,58.6533317565918
2017-08-31,58.85102462768555
2017-09-01,58.902626037597656
2017-09-05,58.30946350097656
2017-09-06,58.369632720947266
2017-09-07,58.49000930786133
2017-09-08,58.68769836425781
2017-09-11,59.19490432739258
2017-09-12,59.47860336303711
2017-09-13,59.392616271972656
2017-09-14,59.67631149291992
2017-09-15,59.92327880859375
2017-09-18,60.26005554199219
2017-09-19,60.320526123046875
2017-09-20,60.76093673706055
2017-09-21,60.942298889160156
2017-09-22,61.09773254394531
2017-09-25,61.09773254394531
2017-09-26,61.09773254394531
2017-09-27,61.166839599609375
2017-09-28,61.13228225708008
2017-09-29,61.313629150390625
2017-10-02,61.73677062988281
2017-10-03,62.00449752807617
2017-10-04,61.98722457885742
2017-10-05,62.134033203125
2017-10-06,62.12541580200195
2017-10-09,61.95268249511719
2017-10-10,62.047664642333984
2017-10-11,62.01310729980469
2017-10-12,62.3412971496582
2017-10-13,62.229007720947266
2017-10-16,62.29811477661133
2017-10-17,62.134033203125
2017-10-18,62.159934997558594
2017-10-19,62.33265686035156
2017-10-20,63.00624084472656
2017-10-23,62.6089973449707
2017-10-24,62.96306610107422
2017-10-25,62.3412971496582
2017-10-26,62.42763900756836
2017-10-27,62.45353698730469
2017-10-30,62.021751403808594
2017-10-31,61.771331787109375
2017-11-01,61.73677062988281
2017-11-02,62.09083557128906
2017-11-03,62.030399322509766
2017-11-06,62.06495666503906
2017-11-07,62.159934997558594
2017-11-08,62.05632019042969
2017-11-09,61.279090881347656
2017-11-10,61.36544418334961
2017-11-13,61.158199310302734
2017-11-14,60.99410629272461
2017-11-15,60.6486701965332
2017-11-16,61.21865463256836
2017-11-17,60.88184356689453
2017-11-20,61.158199310302734
2017-11-21,61.598609924316406
2017-11-22,61.667701721191406
2017-11-24,61.667701721191406
2017-11-27,61.771331787109375
2017-11-28,62.71262741088867
2017-11-29,63.265316009521484
2017-11-30,64.34477233886719
2017-12-01,63.550296783447266
2017-12-04,64.08568572998047
2017-12-05,63.541622161865234
2017-12-06,63.63666534423828
2017-12-07,64.223876953125
2017-12-08,64.5002212524414
2017-12-11,64.37065887451172
2017-12-12,64.43975067138672
2017-12-13,64.69020080566406
2017-12-14,64.24977111816406
2017-12-15,64.70301055908203
2017-12-18,65.16320037841797
2017-12-19,65.18057250976562
2017-12-20,65.39762115478516
2017-12-21,65.44972229003906
2017-12-22,65.46707916259766
2017-12-26,65.53652954101562
2017-12-27,65.69281768798828
2017-12-28,65.82307434082031
2017-12-29,65.70152282714844
2018-01-02,66.09225463867188
2018-01-03,66.44821166992188
2018-01-04,66.9344711303711
2018-01-05,67.39464569091797
2018-01-08,67.6725082397461
2018-01-09,68.10662078857422
2018-01-10,68.09793853759766
2018-01-11,68.9661865234375
2018-01-12,69.60868072509766
2018-01-16,68.9835433959961
2018-01-17,69.36558532714844
2018-01-18,68.99223327636719
2018-01-19,69.19194030761719
2018-01-22,69.19194030761719
2018-01-23,69.22663879394531
2018-01-24,69.16587829589844
2018-01-25,69.23536682128906
2018-01-26,70.0341567993164
2018-01-29,69.56529998779297
2018-01-30,69.0182876586914
2018-01-31,69.22663879394531
2018-02-01,69.10511016845703
2018-02-02,67.71588897705078
2018-02-05,64.6422348022461
2018-02-06,65.82307434082031
2018-02-07,65.94461059570312
2018-02-08,63.40060806274414
2018-02-09,64.08653259277344
2018-02-12,65.1197738647461
2018-02-13,65.26740264892578
2018-02-14,66.09225463867188
2018-02-15,67.0907211303711
2018-02-16,67.10808563232422
2018-02-20,66.43087768554688
2018-02-21,66.44821166992188
2018-02-22,66.89104461669922
2018-02-23,67.44670867919922
2018-02-26,68.37576293945312
2018-02-27,67.51618957519531
2018-02-28,66.55243682861328
2018-03-01,65.25001525878906
2018-03-02,65.23265075683594
2018-03-05,66.01407623291016
2018-03-06,66.30928802490234
2018-03-07,66.3006362915039
2018-03-08,66.64794158935547
2018-03-09,68.11527252197266
2018-03-12,67.27308654785156
2018-03-13,66.9431381225586
2018-03-14,66.21379852294922
2018-03-15,66.40482330322266
2018-03-16,66.7596206665039
2018-03-19,66.24529266357422
2018-03-20,66.47193908691406
2018-03-21,66.5503921508789
2018-03-22,64.35356140136719
2018-03-23,63.41205596923828
2018-03-26,64.94636535644531
2018-03-27,64.0484390258789
2018-03-28,63.83049774169922
2018-03-29,64.7632827758789
2018-04-02,63.429466247558594
2018-04-03,64.30997467041016
2018-04-04,64.58892822265625
2018-04-05,65.24275207519531
2018-04-06,63.43819808959961
2018-04-09,63.24642562866211
2018-04-10,64.21406555175781
2018-04-11,63.74332046508789
2018-04-12,64.6586685180664
2018-04-13,64.50173950195312
2018-04-16,65.14688110351562
2018-04-17,65.6960678100586
2018-04-18,66.37604522705078
2018-04-19,66.1929702758789
2018-04-20,65.90528106689453
2018-04-23,65.82682800292969
2018-04-24,63.98741149902344
2018-04-25,64.17047119140625
2018-04-26,63.93511199951172
2018-04-27,63.804344177246094
2018-04-30,62.958717346191406
2018-05-01,62.671043395996094
2018-05-02,62.12185287475586
2018-05-03,62.27006149291992
2018-05-04,62.99360656738281
2018-05-07,63.41205596923828
2018-05-08,63.865379333496094
2018-05-09,64.5540542602539
2018-05-10,64.98994445800781
2018-05-11,65.1294174194336
2018-05-14,65.01611328125
2018-05-15,64.79815673828125
2018-05-16,65.03353881835938
2018-05-17,65.28633880615234
2018-05-18,65.66992950439453
2018-05-21,66.66373443603516
2018-05-22,65.8442611694336
2018-05-23,65.78327178955078
2018-05-24,66.10580444335938
2018-05-25,65.98377227783203
2018-05-29,64.92891693115234
2018-05-30,65.8442611694336
2018-05-31,64.8940658569336
2018-06-01,65.60889434814453
2018-06-04,65.51300048828125
2018-06-05,65.59143829345703
2018-06-06,66.14067840576172
2018-06-07,66.41962432861328
2018-06-08,66.63758850097656
2018-06-11,66.7683334350586
2018-06-12,66.6986083984375
2018-06-13,66.16683197021484
2018-06-14,65.91400909423828
2018-06-15,65.74945068359375
2018-06-18,65.47809600830078
2018-06-19,64.09521484375
2018-06-20,64.13899993896484
2018-06-21,63.333763122558594
2018-06-22,63.552555084228516
2018-06-25,62.7473258972168
2018-06-26,62.983646392822266
2018-06-27,62.47597885131836
2018-06-28,62.56351852416992
2018-06-29,62.69480895996094
2018-07-02,62.834842681884766
2018-07-03,62.633544921875
2018-07-05,62.93988800048828
2018-07-06,63.15869140625
2018-07-09,64.33154296875
2018-07-10,64.53285217285156
2018-07-11,63.47378158569336
2018-07-12,64.2177734375
2018-07-13,64.55037689208984
2018-07-16,64.28775787353516
2018-07-17,64.5416030883789
2018-07-18,65.25056457519531
2018-07-19,65.22428894042969
2018-07-20,65.15430450439453
2018-07-23,64.75165557861328
2018-07-24,65.02299499511719
2018-07-25,66.01203155517578
2018-07-26,66.51968383789062
2018-07-27,66.52845001220703
2018-07-30,65.87200164794922
2018-07-31,67.32491302490234
2018-08-01,66.41464233398438
2018-08-02,66.32711791992188
2018-08-03,66.38839721679688
2018-08-06,66.48468017578125
2018-08-07,66.95732116699219
2018-08-08,66.65975952148438
2018-08-09,66.29210662841797
2018-08-10,65.70568084716797
2018-08-13,65.3906021118164
2018-08-14,65.84575653076172
2018-08-15,65.53062438964844
2018-08-16,66.36212921142578
2018-08-17,66.76476287841797
2018-08-20,67.21113586425781
2018-08-21,67.71003723144531
2018-08-22,67.0535888671875
2018-08-23,66.8610610961914
2018-08-24,67.14986419677734
2018-08-27,67.99884796142578
2018-08-28,67.85884094238281
2018-08-29,67.9113540649414
2018-08-30,67.43871307373047
2018-08-31,67.48249053955078
2018-09-04,67.42996215820312
2018-09-05,67.9113540649414
2018-09-06,68.1214370727539
2018-09-07,67.9113540649414
2018-09-10,68.261474609375
2018-09-11,68.24394226074219
2018-09-12,68.4540023803711
2018-09-13,68.8653793334961
2018-09-14,69.20673370361328
