Date,HYG
2020-04-14,58.29574966430664
2020-04-15,57.752262115478516
2020-04-16,57.695037841796875
2020-04-17,57.98822021484375
2020-04-20,57.11578369140625
2020-04-21,56.071720123291016
2020-04-22,56.56516647338867
2020-04-23,56.536582946777344
2020-04-24,56.00737762451172
2020-04-27,56.236209869384766
2020-04-28,56.4078483581543
2020-04-29,57.40184783935547
2020-04-30,57.51627731323242
2020-05-01,56.524166107177734
2020-05-04,56.44511413574219
2020-05-05,56.933631896972656
2020-05-06,56.61036682128906
2020-05-07,56.75404739379883
2020-05-08,57.29282760620117
2020-05-11,57.03419494628906
2020-05-12,56.96238708496094
2020-05-13,56.66061782836914
2020-05-14,56.4666633605957
2020-05-15,56.54571533203125
2020-05-18,57.544273376464844
2020-05-19,57.61613464355469
2020-05-20,58.22677230834961
2020-05-21,58.21238708496094
2020-05-22,58.3560676574707
2020-05-26,58.79431915283203
2020-05-27,58.91646194458008
2020-05-28,58.97392272949219
2020-05-29,59.21098327636719
2020-06-01,59.65886306762695
2020-06-02,60.2502555847168
2020-06-03,60.53154754638672
2020-06-04,60.344017028808594
2020-06-05,60.91376876831055
2020-06-08,60.985904693603516
2020-06-09,60.50990295410156
2020-06-10,60.42336654663086
2020-06-11,58.87272644042969
2020-06-12,59.45692443847656
2020-06-15,60.03389358520508
2020-06-16,60.27912521362305
2020-06-17,59.99782180786133
2020-06-18,59.97618103027344
2020-06-19,59.77425765991211
2020-06-22,59.73097610473633
2020-06-23,59.8175163269043
2020-06-24,59.20450973510742
2020-06-25,59.22612762451172
2020-06-26,58.66359329223633
2020-06-29,58.33182144165039
2020-06-30,58.865509033203125
2020-07-01,59.04875564575195
2020-07-02,59.483306884765625
2020-07-06,59.910621643066406
2020-07-07,59.512306213378906
2020-07-08,59.671630859375
2020-07-09,59.5412483215332
2020-07-10,59.74406433105469
2020-07-13,59.41813659667969
2020-07-14,59.92512512207031
2020-07-15,60.2655143737793
2020-07-16,60.323448181152344
2020-07-17,60.49004364013672
2020-07-20,60.852149963378906
2020-07-21,61.13460159301758
2020-07-22,61.25777816772461
2020-07-23,61.214290618896484
2020-07-24,61.27222442626953
2020-07-27,61.417083740234375
2020-07-28,61.25777816772461
2020-07-29,61.59817886352539
2020-07-30,61.728519439697266
2020-07-31,61.844398498535156
2020-08-03,61.85967254638672
2020-08-04,61.837886810302734
2020-08-05,61.946922302246094
2020-08-06,62.085086822509766
2020-08-07,61.93239212036133
2020-08-10,61.961448669433594
2020-08-11,61.40156173706055
2020-08-12,61.41610336303711
2020-08-13,61.24882125854492
2020-08-14,61.13976287841797
2020-08-17,61.503387451171875
2020-08-18,61.59791564941406
2020-08-19,61.423377990722656
2020-08-20,61.62701416015625
2020-08-21,61.619693756103516
2020-08-24,61.90327453613281
2020-08-25,61.96875
2020-08-26,61.961448669433594
2020-08-27,61.866943359375
2020-08-28,61.91783142089844
2020-08-31,61.830570220947266
2020-09-01,62.16714096069336
2020-09-02,62.24014663696289
2020-09-03,61.85321807861328
2020-09-04,61.685306549072266
2020-09-08,61.342159271240234
2020-09-09,61.823997497558594
2020-09-10,61.531959533691406
2020-09-11,61.65610122680664
2020-09-14,61.59037399291992
2020-09-15,61.7582893371582
2020-09-16,61.7582893371582
2020-09-17,61.69259262084961
2020-09-18,61.53929901123047
2020-09-21,61.04282760620117
2020-09-22,61.25455093383789
2020-09-23,60.633995056152344
2020-09-24,60.670475006103516
2020-09-25,60.56095504760742
2020-09-28,60.955223083496094
2020-09-29,61.00629425048828
2020-09-30,61.25455093383789
2020-10-01,61.4649658203125
2020-10-02,61.4649658203125
2020-10-05,61.9268798828125
2020-10-06,61.78757095336914
2020-10-07,62.00754165649414
2020-10-08,62.1468391418457
2020-10-09,62.28614807128906
2020-10-12,62.601478576660156
2020-10-13,62.32286834716797
2020-10-14,62.16886520385742
2020-10-15,62.12485885620117
2020-10-16,62.0515251159668
2020-10-19,61.831565856933594
2020-10-20,62.0515251159668
2020-10-21,62.044212341308594
2020-10-22,62.15416717529297
2020-10-23,62.22749328613281
2020-10-26,61.6776008605957
2020-10-27,61.70695495605469
2020-10-28,61.19365692138672
2020-10-29,61.36963653564453
2020-10-30,61.501625061035156
2020-11-02,61.64817810058594
2020-11-03,62.1783561706543
2020-11-04,62.76009750366211
2020-11-05,62.980979919433594
2020-11-06,62.76009750366211
2020-11-09,63.23874282836914
2020-11-10,63.15032196044922
2020-11-11,63.12824249267578
2020-11-12,62.701148986816406
2020-11-13,62.91471481323242
2020-11-16,63.268157958984375
2020-11-17,63.290245056152344
2020-11-18,63.17240905761719
2020-11-19,63.38600158691406
2020-11-20,63.268157958984375
2020-11-23,63.363914489746094
2020-11-24,63.555335998535156
2020-11-25,63.525875091552734
2020-11-27,63.628971099853516
2020-11-30,63.56270980834961
2020-12-01,63.726097106933594
2020-12-02,63.90352249145508
2020-12-03,63.94044876098633
2020-12-04,64.20661926269531
2020-12-07,64.17706298828125
2020-12-08,64.12528228759766
2020-12-09,64.0291748046875
2020-12-10,64.14746856689453
2020-12-11,64.08094024658203
2020-12-14,64.09571075439453
2020-12-15,64.29533386230469
2020-12-16,64.19922637939453
2020-12-17,64.29497528076172
2020-12-18,64.34695434570312
2020-12-21,64.1168212890625
2020-12-22,64.1985092163086
2020-12-23,64.48802947998047
2020-12-24,64.62165069580078
2020-12-28,64.70328521728516
2020-12-29,64.62165069580078
2020-12-30,64.75524139404297
2020-12-31,64.80720520019531
2021-01-04,64.6736068725586
2021-01-05,64.69583892822266
2021-01-06,64.57707214355469
2021-01-07,64.76265716552734
2021-01-08,64.85917663574219
2021-01-11,64.51026153564453
2021-01-12,64.5919418334961
2021-01-13,64.7849349975586
2021-01-14,64.77011108398438
2021-01-15,64.66617584228516
2021-01-19,64.85176086425781
2021-01-20,64.97055053710938
2021-01-21,64.93340301513672
2021-01-22,64.80720520019531
2021-01-25,64.82202911376953
2021-01-26,64.72555541992188
2021-01-27,64.53996276855469
2021-01-28,64.73296356201172
2021-01-29,64.56224060058594
2021-02-01,64.76940155029297
2021-02-02,64.92584228515625
2021-02-03,64.97798156738281
2021-02-04,65.11212158203125
2021-02-05,65.20896911621094
2021-02-08,65.40267181396484
2021-02-09,65.28349304199219
2021-02-10,65.2685546875
2021-02-11,65.29834747314453
2021-02-12,65.40267181396484
2021-02-16,65.29834747314453
2021-02-17,65.2760009765625
2021-02-18,65.18659973144531
2021-02-19,65.194091796875
2021-02-22,64.99286651611328
2021-02-23,65.14934539794922
2021-02-24,65.21643829345703
2021-02-25,64.59798431396484
2021-02-26,64.404296875
2021-03-01,65.12733459472656
2021-03-02,65.03013610839844
2021-03-03,64.8207778930664
2021-03-04,64.57400512695312
2021-03-05,64.7684326171875
2021-03-08,64.29737091064453
2021-03-09,64.38711547851562
2021-03-10,64.58898162841797
2021-03-11,64.8282241821289
2021-03-12,64.64881896972656
2021-03-15,64.65629577636719
2021-03-16,64.5067367553711
2021-03-17,64.59644317626953
2021-03-18,64.10293579101562
2021-03-19,64.34969329833984
2021-03-22,64.58146667480469
2021-03-23,64.64881896972656
2021-03-24,64.68619537353516
2021-03-25,64.79832458496094
2021-03-26,64.99274444580078
2021-03-29,65.03013610839844
2021-03-30,64.87310791015625
2021-03-31,65.1871566772461
2021-04-01,65.32521057128906
2021-04-05,65.35523223876953
2021-04-06,65.46776580810547
2021-04-07,65.4452133178711
2021-04-08,65.46776580810547
2021-04-09,65.4227294921875
2021-04-12,65.35523223876953
2021-04-13,65.40020751953125
2021-04-14,65.37020874023438
2021-04-15,65.63280487060547
2021-04-16,65.49775695800781
2021-04-19,65.3927230834961
2021-04-20,65.28022003173828
2021-04-21,65.49775695800781
2021-04-22,65.37771606445312
2021-04-23,65.55028533935547
2021-04-26,65.52027130126953
2021-04-27,65.43022918701172
2021-04-28,65.55779266357422
2021-04-29,65.63280487060547
2021-04-30,65.60279083251953
2021-05-03,65.62837982177734
2021-05-04,65.59075164794922
2021-05-05,65.7187271118164
2021-05-06,65.6961441040039
2021-05-07,65.74129486083984
2021-05-10,65.59075164794922
2021-05-11,65.52299499511719
2021-05-12,65.2068099975586
2021-05-13,65.44019317626953
2021-05-14,65.6509780883789
2021-05-17,65.53052520751953
2021-05-18,65.37248992919922
2021-05-19,65.19928741455078
2021-05-20,65.47783660888672
2021-05-21,65.5757064819336
2021-05-24,65.6509780883789
2021-05-25,65.65850830078125
2021-05-26,65.68107604980469
2021-05-27,65.6509780883789
2021-05-28,65.62837982177734
2021-06-01,65.8255386352539
2021-06-02,65.90862274169922
2021-06-03,65.77265167236328
2021-06-04,65.91614532470703
2021-06-07,65.93885040283203
2021-06-08,65.984130859375
2021-06-09,66.03701782226562
2021-06-10,66.15786743164062
2021-06-11,66.1805191040039
2021-06-14,66.12007904052734
2021-06-15,66.11255645751953
