Date,QQQ
2017-11-28,147.9489288330078
2017-11-29,145.36959838867188
2017-11-30,146.58840942382812
2017-12-01,145.96481323242188
2017-12-04,144.2830810546875
2017-12-05,144.37753295898438
2017-12-06,145.02943420410156
2017-12-07,145.52073669433594
2017-12-08,146.1632080078125
2017-12-11,147.29696655273438
2017-12-12,147.09860229492188
2017-12-13,147.382080078125
2017-12-14,147.2781219482422
2017-12-15,148.95040893554688
2017-12-18,150.19924926757812
2017-12-19,149.30929565429688
2017-12-20,149.14833068847656
2017-12-21,149.16725158691406
2017-12-22,148.99685668945312
2017-12-26,148.19207763671875
2017-12-27,148.21096801757812
2017-12-28,148.39089965820312
2017-12-29,147.4724884033203
2018-01-02,150.0572509765625
2018-01-03,151.5153350830078
2018-01-04,151.78045654296875
2018-01-05,153.3047332763672
2018-01-08,153.90118408203125
2018-01-09,153.9106903076172
2018-01-10,153.55087280273438
2018-01-11,154.60183715820312
2018-01-12,155.7379913330078
2018-01-16,155.29302978515625
2018-01-17,156.96881103515625
2018-01-18,156.99722290039062
2018-01-19,157.4895782470703
2018-01-22,159.17481994628906
2018-01-23,160.49087524414062
2018-01-24,159.44949340820312
2018-01-25,159.3926239013672
2018-01-26,161.8353271484375
2018-01-29,161.04949951171875
2018-01-30,159.7239990234375
2018-01-31,160.38674926757812
2018-02-01,159.02337646484375
2018-02-02,155.8516082763672
2018-02-05,149.70693969726562
2018-02-06,153.6739959716797
2018-02-07,151.68572998046875
2018-02-08,145.28536987304688
2018-02-09,147.79444885253906
2018-02-12,150.41702270507812
2018-02-13,151.1934051513672
2018-02-14,154.02435302734375
2018-02-15,156.88357543945312
2018-02-16,156.18296813964844
2018-02-20,156.49545288085938
2018-02-21,156.0504150390625
2018-02-22,156.0315399169922
2018-02-23,159.22216796875
2018-02-26,161.33349609375
2018-02-27,159.33580017089844
2018-02-28,158.3132781982422
2018-03-01,155.72853088378906
2018-03-02,157.15818786621094
2018-03-05,158.9003143310547
2018-03-06,159.572509765625
2018-03-07,159.94175720214844
2018-03-08,160.82229614257812
2018-03-09,163.94668579101562
2018-03-12,164.8177490234375
2018-03-13,162.5738525390625
2018-03-14,162.54542541503906
2018-03-15,162.40341186523438
2018-03-16,161.92054748535156
2018-03-19,158.4658203125
2018-03-20,158.98733520507812
2018-03-21,158.2950897216797
2018-03-22,154.3879852294922
2018-03-23,150.31968688964844
2018-03-26,155.90528869628906
2018-03-27,150.8601837158203
2018-03-28,149.124755859375
2018-03-29,151.85595703125
2018-04-02,147.4746551513672
2018-04-03,149.13426208496094
