Date,XLK
2015-10-02,17.77273178100586
2015-10-05,18.12303924560547
2015-10-06,18.14520263671875
2015-10-07,18.22946548461914
2015-10-08,18.3137149810791
2015-10-09,18.39353370666504
2015-10-12,18.415706634521484
2015-10-13,18.375795364379883
2015-10-14,18.3403263092041
2015-10-15,18.57533836364746
2015-10-16,18.610811233520508
2015-10-19,18.681758880615234
2015-10-20,18.632980346679688
2015-10-21,18.491085052490234
2015-10-22,18.90791130065918
2015-10-23,19.435596466064453
2015-10-26,19.36020851135254
2015-10-27,19.24935531616211
2015-10-28,19.537582397460938
2015-10-29,19.484371185302734
2015-10-30,19.355777740478516
2015-11-02,19.528715133666992
2015-11-03,19.630708694458008
2015-11-04,19.652877807617188
2015-11-05,19.595224380493164
2015-11-06,19.661745071411133
2015-11-09,19.471067428588867
2015-11-10,19.342470169067383
2015-11-11,19.33359718322754
2015-11-12,19.165103912353516
2015-11-13,18.78818702697754
2015-11-16,19.07642364501953
2015-11-17,19.08084487915039
2015-11-18,19.36908531188965
2015-11-19,19.457767486572266
2015-11-20,19.59967041015625
2015-11-23,19.484371185302734
2015-11-24,19.488811492919922
2015-11-25,19.426725387573242
2015-11-27,19.471067428588867
2015-11-30,19.493242263793945
2015-12-01,19.66618537902832
2015-12-02,19.542020797729492
2015-12-03,19.289260864257812
2015-12-04,19.763734817504883
2015-12-07,19.66618537902832
2015-12-08,19.617399215698242
2015-12-09,19.329174041748047
2015-12-10,19.382383346557617
2015-12-11,18.97886085510254
2015-12-14,19.125200271606445
2015-12-15,19.209447860717773
2015-12-16,19.471067428588867
2015-12-17,19.165103912353516
2015-12-18,18.79341697692871
2015-12-21,18.985050201416016
2015-12-22,19.12320327758789
2015-12-23,19.283649444580078
2015-12-24,19.274734497070312
2015-12-28,19.261369705200195
2015-12-29,19.524309158325195
2015-12-30,19.35940933227539
2015-12-31,19.087553024291992
2016-01-04,18.837993621826172
2016-01-05,18.78896141052246
2016-01-06,18.557228088378906
2016-01-07,18.00905990600586
2016-01-08,17.866456985473633
2016-01-11,17.98232650756836
2016-01-12,18.19624137878418
2016-01-13,17.70601463317871
2016-01-14,18.04026222229004
2016-01-15,17.532207489013672
2016-01-19,17.550037384033203
2016-01-20,17.41187286376953
2016-01-21,17.50992774963379
2016-01-22,17.995691299438477
2016-01-25,17.786235809326172
2016-01-26,17.96004867553711
2016-01-27,17.590152740478516
2016-01-28,17.81743049621582
2016-01-29,18.37896728515625
2016-02-01,18.445804595947266
2016-02-02,18.11602210998535
2016-02-03,18.09373664855957
2016-02-04,18.111560821533203
2016-02-05,17.603511810302734
2016-02-08,17.349491119384766
2016-02-09,17.26926612854004
2016-02-10,17.296016693115234
2016-02-11,17.26035499572754
2016-02-12,17.50101661682129
2016-02-16,17.812973022460938
2016-02-17,18.178417205810547
2016-02-18,18.10710906982422
2016-02-19,18.120479583740234
2016-02-22,18.36113166809082
2016-02-23,18.071460723876953
2016-02-24,18.209611892700195
2016-02-25,18.4368953704834
2016-02-26,18.38786506652832
2016-02-29,18.25862693786621
2016-03-01,18.80234146118164
2016-03-02,18.855812072753906
2016-03-03,18.855812072753906
2016-03-04,18.904834747314453
2016-03-07,18.78896141052246
2016-03-08,18.6731014251709
2016-03-09,18.833538055419922
2016-03-10,18.815706253051758
2016-03-11,19.10538673400879
2016-03-14,19.127660751342773
2016-03-15,19.198970794677734
2016-03-16,19.421798706054688
2016-03-17,19.493106842041016
2016-03-18,19.524456024169922
2016-03-21,19.591650009155273
2016-03-22,19.596118927001953
2016-03-23,19.48415184020996
2016-03-24,19.537900924682617
2016-03-28,19.488632202148438
2016-03-29,19.79320526123047
2016-03-30,19.909671783447266
2016-03-31,19.869348526000977
2016-04-01,20.021648406982422
2016-04-04,19.94550132751465
2016-04-05,19.75288963317871
2016-04-06,19.94550132751465
2016-04-07,19.658838272094727
2016-04-08,19.658838272094727
2016-04-11,19.605085372924805
2016-04-12,19.73945426940918
2016-04-13,19.941015243530273
2016-04-14,19.93653678894043
2016-04-15,19.860387802124023
2016-04-18,19.94550132751465
2016-04-19,19.833520889282227
2016-04-20,19.87383270263672
2016-04-21,19.802167892456055
2016-04-22,19.457275390625
2016-04-25,19.461755752563477
2016-04-26,19.36768913269043
2016-04-27,19.278112411499023
2016-04-28,19.036237716674805
2016-04-29,18.870513916015625
2016-05-02,19.009361267089844
2016-05-03,18.834674835205078
2016-05-04,18.776451110839844
2016-05-05,18.785411834716797
2016-05-06,18.92426300048828
2016-05-09,18.92426300048828
2016-05-10,19.170612335205078
2016-05-11,19.031755447387695
2016-05-12,18.978004455566406
2016-05-13,18.906339645385742
2016-05-16,19.170612335205078
2016-05-17,18.978004455566406
2016-05-18,19.013839721679688
2016-05-19,18.910823822021484
2016-05-20,19.13926124572754
2016-05-23,19.103425979614258
2016-05-24,19.461755752563477
2016-05-25,19.596118927001953
2016-05-26,19.658838272094727
2016-05-27,19.75288963317871
2016-05-31,19.79320526123047
2016-06-01,19.743938446044922
2016-06-02,19.72602653503418
2016-06-03,19.681228637695312
2016-06-06,19.717065811157227
2016-06-07,19.797685623168945
2016-06-08,19.83799934387207
2016-06-09,19.842483520507812
2016-06-10,19.690187454223633
2016-06-13,19.470714569091797
2016-06-14,19.5154972076416
2016-06-15,19.46623420715332
2016-06-16,19.50654411315918
2016-06-17,19.376466751098633
2016-06-20,19.457483291625977
2016-06-21,19.592514038085938
2016-06-22,19.52499771118164
2016-06-23,19.790552139282227
2016-06-24,19.029895782470703
2016-06-27,18.647315979003906
2016-06-28,19.01639747619629
2016-06-29,19.3089542388916
2016-06-30,19.52050018310547
2016-07-01,19.565509796142578
2016-07-05,19.421476364135742
2016-07-06,19.55650520324707
2016-07-07,19.55650520324707
2016-07-08,19.862565994262695
2016-07-11,19.979585647583008
2016-07-12,20.141626358032227
2016-07-13,20.1461238861084
2016-07-14,20.276655197143555
2016-07-15,20.258647918701172
2016-07-18,20.3936767578125
2016-07-19,20.34866714477539
2016-07-20,20.614225387573242
2016-07-21,20.50620460510254
2016-07-22,20.62773323059082
2016-07-25,20.60071563720703
2016-07-26,20.645727157592773
2016-07-27,20.816757202148438
2016-07-28,20.830259323120117
2016-07-29,20.90677833557129
2016-08-01,20.94729232788086
2016-08-02,20.78976058959961
2016-08-03,20.86176872253418
2016-08-04,20.974294662475586
2016-08-05,21.176837921142578
2016-08-08,21.172334671020508
2016-08-09,21.217344284057617
2016-08-10,21.149826049804688
2016-08-11,21.226346969604492
2016-08-12,21.20384407043457
2016-08-15,21.307361602783203
2016-08-16,21.149826049804688
2016-08-17,21.140827178955078
2016-08-18,21.149826049804688
2016-08-19,21.163328170776367
2016-08-22,21.163328170776367
2016-08-23,21.23984718322754
2016-08-24,21.122821807861328
2016-08-25,21.167829513549805
2016-08-26,21.176837921142578
2016-08-29,21.257858276367188
2016-08-30,21.185832977294922
2016-08-31,21.149826049804688
2016-09-01,21.217344284057617
2016-09-02,21.31186294555664
2016-09-06,21.419885635375977
2016-09-07,21.473896026611328
2016-09-08,21.298364639282227
2016-09-09,20.776262283325195
2016-09-12,21.122821807861328
2016-09-13,20.969802856445312
2016-09-14,21.06881332397461
2016-09-15,21.415386199951172
2016-09-16,21.336742401123047
2016-09-19,21.296072006225586
2016-09-20,21.282508850097656
2016-09-21,21.522050857543945
2016-09-22,21.65311622619629
2016-09-23,21.463294982910156
2016-09-26,21.336742401123047
2016-09-27,21.571765899658203
2016-09-28,21.612438201904297
2016-09-29,21.481367111206055
2016-09-30,21.594358444213867
2016-10-03,21.531091690063477
2016-10-04,21.454252243041992
2016-10-05,21.531091690063477
2016-10-06,21.5808048248291
2016-10-07,21.522050857543945
2016-10-10,21.67119026184082
2016-10-11,21.427133560180664
2016-10-12,21.463294982910156
2016-10-13,21.327707290649414
2016-10-14,21.409059524536133
2016-10-17,21.363859176635742
2016-10-18,21.481367111206055
2016-10-19,21.522050857543945
2016-10-20,21.422618865966797
2016-10-21,21.481367111206055
2016-10-24,21.689273834228516
2016-10-25,21.612438201904297
2016-10-26,21.49040985107422
2016-10-27,21.463294982910156
2016-10-28,21.44069480895996
2016-10-31,21.43165397644043
2016-11-01,21.246355056762695
2016-11-02,21.11076545715332
2016-11-03,20.90738868713379
2016-11-04,20.871232986450195
2016-11-07,21.323190689086914
2016-11-08,21.427133560180664
2016-11-09,21.400020599365234
2016-11-10,21.056543350219727
2016-11-11,21.11980628967285
2016-11-14,20.798919677734375
2016-11-15,21.09269142150879
2016-11-16,21.287031173706055
2016-11-17,21.422618865966797
2016-11-18,21.4045352935791
2016-11-21,21.621479034423828
2016-11-22,21.689273834228516
2016-11-23,21.603403091430664
2016-11-25,21.693788528442383
2016-11-28,21.71186637878418
2016-11-29,21.725427627563477
2016-11-30,21.467811584472656
2016-12-01,21.024892807006836
2016-12-02,21.101730346679688
2016-12-05,21.30510711669922
2016-12-06,21.36838150024414
2016-12-07,21.775142669677734
2016-12-08,21.829376220703125
2016-12-09,21.987565994262695
2016-12-12,21.91976547241211
2016-12-13,22.195459365844727
2016-12-14,22.118623733520508
2016-12-15,22.21805763244629
2016-12-16,22.05736541748047
2016-12-19,22.21624183654785
2016-12-20,22.297948837280273
2016-12-21,22.252552032470703
2016-12-22,22.20716667175293
2016-12-23,22.229862213134766
2016-12-27,22.320650100708008
2016-12-28,22.120908737182617
2016-12-29,22.12545394897461
2016-12-30,21.952951431274414
2017-01-03,22.148147583007812
2017-01-04,22.22532081604004
2017-01-05,22.261634826660156
2017-01-06,22.42506217956543
2017-01-09,22.42051887512207
2017-01-10,22.42506217956543
2017-01-11,22.529470443725586
2017-01-12,22.474990844726562
2017-01-13,22.543081283569336
2017-01-17,22.456836700439453
2017-01-18,22.515850067138672
2017-01-19,22.48406982421875
2017-01-20,22.606630325317383
2017-01-23,22.647491455078125
2017-01-24,22.78821563720703
2017-01-25,23.00611114501953
2017-01-26,22.94256019592285
2017-01-27,23.033355712890625
2017-01-30,22.847232818603516
2017-01-31,22.733741760253906
2017-02-01,22.90624237060547
2017-02-02,22.86085319519043
2017-02-03,23.01064682006836
2017-02-06,23.024269104003906
2017-02-07,23.115062713623047
2017-02-08,23.15591812133789
2017-02-09,23.228548049926758
2017-02-10,23.29663848876953
2017-02-13,23.40104866027832
2017-02-14,23.478221893310547
2017-02-15,23.555387496948242
2017-02-16,23.609859466552734
2017-02-17,23.69157600402832
2017-02-21,23.81414031982422
2017-02-22,23.841371536254883
2017-02-23,23.836835861206055
2017-02-24,23.891311645507812
2017-02-27,23.8776912689209
2017-02-28,23.764205932617188
2017-03-01,24.10012435913086
2017-03-02,23.94124412536621
2017-03-03,23.995718002319336
2017-03-06,23.95940589904785
2017-03-07,23.95940589904785
2017-03-08,23.986642837524414
2017-03-09,23.982099533081055
2017-03-10,24.109210968017578
2017-03-13,24.131900787353516
2017-03-14,24.077430725097656
2017-03-15,24.240854263305664
2017-03-16,24.254474639892578
2017-03-17,24.30687141418457
2017-03-20,24.329660415649414
2017-03-21,23.974218368530273
2017-03-22,24.124597549438477
2017-03-23,24.060800552368164
2017-03-24,24.07902717590332
2017-03-27,24.07902717590332
2017-03-28,24.2521915435791
2017-03-29,24.29320526123047
2017-03-30,24.338777542114258
2017-03-31,24.29320526123047
2017-04-03,24.270418167114258
2017-04-04,24.288646697998047
2017-04-05,24.188396453857422
2017-04-06,24.192947387695312
2017-04-07,24.17928123474121
2017-04-10,24.133712768554688
2017-04-11,24.042566299438477
2017-04-12,23.96054458618164
2017-04-13,23.864850997924805
2017-04-17,24.083581924438477
2017-04-18,24.07902717590332
2017-04-19,24.060800552368164
2017-04-20,24.2795352935791
2017-04-21,24.229406356811523
2017-04-24,24.516494750976562
2017-04-25,24.644094467163086
2017-04-26,24.61675262451172
2017-04-27,24.716999053955078
2017-04-28,24.780799865722656
2017-05-01,24.96763801574707
2017-05-02,25.022314071655273
2017-05-03,24.97675132751465
2017-05-04,24.958520889282227
2017-05-05,25.049663543701172
2017-05-08,25.159029006958008
2017-05-09,25.190927505493164
2017-05-10,25.286623001098633
2017-05-11,25.254722595214844
2017-05-12,25.318525314331055
2017-05-15,25.45978546142578
2017-05-16,25.578271865844727
2017-05-17,24.88105583190918
2017-05-18,25.02686882019043
2017-05-19,25.17270278930664
2017-05-22,25.373207092285156
2017-05-23,25.418771743774414
2017-05-24,25.523584365844727
2017-05-25,25.70587158203125
2017-05-26,25.692197799682617
2017-05-30,25.801563262939453
2017-05-31,25.76054573059082
2017-06-01,25.824350357055664
2017-06-02,26.06130599975586
2017-06-05,26.08409309387207
2017-06-06,26.033967971801758
2017-06-07,26.11598777770996
2017-06-08,26.175233840942383
2017-06-09,25.52814483642578
2017-06-12,25.377758026123047
2017-06-13,25.560041427612305
2017-06-14,25.43700408935547
2017-06-15,25.323081970214844
2017-06-16,25.278697967529297
2017-06-19,25.65387725830078
2017-06-20,25.447982788085938
2017-06-21,25.58982276916504
2017-06-22,25.598970413208008
2017-06-23,25.759105682373047
2017-06-26,25.621850967407227
2017-06-27,25.200916290283203
2017-06-28,25.51661491394043
2017-06-29,25.05908203125
2017-06-30,25.036205291748047
2017-07-03,24.86234474182129
2017-07-05,25.109407424926758
2017-07-06,24.880645751953125
2017-07-07,25.168888092041016
2017-07-10,25.351905822753906
2017-07-11,25.40680694580078
2017-07-12,25.736234664916992
2017-07-13,25.78655242919922
2017-07-14,26.01532745361328
2017-07-17,26.0199031829834
2017-07-18,26.13886260986328
2017-07-19,26.271549224853516
2017-07-20,26.326446533203125
2017-07-21,26.294424057006836
2017-07-24,26.358474731445312
2017-07-25,26.308149337768555
2017-07-26,26.408809661865234
2017-07-27,26.308149337768555
2017-07-28,26.280696868896484
2017-07-31,26.152585983276367
2017-08-01,26.2852725982666
2017-08-02,26.358474731445312
2017-08-03,26.298992156982422
2017-08-04,26.358474731445312
2017-08-07,26.51861000061035
2017-08-08,26.482013702392578
2017-08-09,26.468280792236328
2017-08-10,25.94669532775879
2017-08-11,26.12513542175293
2017-08-14,26.541484832763672
2017-08-15,26.582672119140625
2017-08-16,26.660449981689453
2017-08-17,26.13886260986328
2017-08-18,26.111408233642578
2017-08-21,26.102258682250977
2017-08-22,26.491165161132812
2017-08-23,26.427104949951172
2017-08-24,26.404226303100586
2017-08-25,26.399658203125
2017-08-28,26.449981689453125
2017-08-29,26.564367294311523
2017-08-30,26.756532669067383
2017-08-31,26.916669845581055
2017-09-01,26.893787384033203
2017-09-05,26.655872344970703
2017-09-06,26.678747177124023
2017-09-07,26.77025604248047
2017-09-08,26.550643920898438
2017-09-11,26.925817489624023
2017-09-12,26.98987579345703
2017-09-13,26.953266143798828
2017-09-14,26.861764907836914
2017-09-15,26.97150421142578
2017-09-18,26.994457244873047
2017-09-19,27.11384391784668
2017-09-20,27.003644943237305
2017-09-21,26.856712341308594
2017-09-22,26.870485305786133
2017-09-25,26.553665161132812
2017-09-26,26.650087356567383
2017-09-27,26.920995712280273
2017-09-28,26.953140258789062
2017-09-29,27.136812210083008
2017-10-02,27.178131103515625
2017-10-03,27.24241828918457
2017-10-04,27.224044799804688
2017-10-05,27.48577117919922
2017-10-06,27.527099609375
2017-10-09,27.59597396850586
2017-10-10,27.62352180480957
2017-10-11,27.71535301208496
2017-10-12,27.646480560302734
2017-10-13,27.77964210510254
2017-10-16,27.880653381347656
2017-10-17,27.880653381347656
2017-10-18,27.94952964782715
2017-10-19,27.866878509521484
2017-10-20,28.055139541625977
2017-10-23,27.921981811523438
2017-10-24,28.00004005432129
2017-10-25,27.848514556884766
2017-10-26,27.96330451965332
2017-10-27,28.716344833374023
2017-10-30,28.780622482299805
2017-10-31,28.904600143432617
2017-11-01,28.90919303894043
2017-11-02,28.9229679107666
2017-11-03,29.152549743652344
2017-11-06,29.21683692932129
2017-11-07,29.230609893798828
2017-11-08,29.391319274902344
2017-11-09,29.157142639160156
2017-11-10,29.157142639160156
2017-11-13,29.14795684814453
2017-11-14,29.088258743286133
2017-11-15,28.872461318969727
2017-11-16,29.276519775390625
2017-11-17,29.088258743286133
2017-11-20,29.19846534729004
2017-11-21,29.5061092376709
2017-11-22,29.451007843017578
2017-11-24,29.61631202697754
2017-11-27,29.61631202697754
2017-11-28,29.712732315063477
2017-11-29,29.05612564086914
2017-11-30,29.313262939453125
2017-12-01,29.16173553466797
2017-12-04,28.69338607788086
2017-12-05,28.702564239501953
2017-12-06,28.886228561401367
2017-12-07,29.0653076171875
2017-12-08,29.20305824279785
2017-12-11,29.455602645874023
2017-12-12,29.44641876220703
2017-12-13,29.455602645874023
2017-12-14,29.418867111206055
2017-12-15,29.754379272460938
2017-12-18,30.017078399658203
2017-12-19,29.83274269104004
2017-12-20,29.82352066040039
2017-12-21,29.763601303100586
2017-12-22,29.745166778564453
2017-12-26,29.5469913482666
2017-12-27,29.579259872436523
2017-12-28,29.629947662353516
2017-12-29,29.473251342773438
2018-01-02,29.837343215942383
2018-01-03,30.086223602294922
2018-01-04,30.238319396972656
2018-01-05,30.55632781982422
2018-01-08,30.671546936035156
2018-01-09,30.59318733215332
2018-01-10,30.4871883392334
2018-01-11,30.61162757873535
2018-01-12,30.79136848449707
2018-01-16,30.671546936035156
2018-01-17,31.132417678833008
2018-01-18,31.187721252441406
2018-01-19,31.24764060974121
2018-01-22,31.551815032958984
2018-01-23,31.690082550048828
2018-01-24,31.445825576782227
2018-01-25,31.39051055908203
2018-01-26,31.888254165649414
2018-01-29,31.597904205322266
2018-01-30,31.312156677246094
2018-01-31,31.547212600708008
2018-02-01,31.574867248535156
2018-02-02,30.639278411865234
2018-02-05,29.3580322265625
2018-02-06,30.201440811157227
2018-02-07,29.814306259155273
2018-02-08,28.579145431518555
2018-02-09,29.279680252075195
2018-02-12,29.805082321166992
2018-02-13,29.878828048706055
2018-02-14,30.427268981933594
2018-02-15,31.007978439331055
2018-02-16,30.96188735961914
2018-02-20,30.989543914794922
2018-02-21,30.79136848449707
2018-02-22,30.82823944091797
2018-02-23,31.47347068786621
2018-02-26,31.966615676879883
2018-02-27,31.643993377685547
2018-02-28,31.41815948486328
2018-03-01,30.897377014160156
2018-03-02,31.19232940673828
2018-03-05,31.510337829589844
2018-03-06,31.579469680786133
2018-03-07,31.754606246948242
2018-03-08,31.89286994934082
2018-03-09,32.49661636352539
2018-03-12,32.598018646240234
2018-03-13,32.22468948364258
2018-03-14,32.19706344604492
2018-03-15,32.21548843383789
2018-03-16,32.18218994140625
2018-03-19,31.54420280456543
2018-03-20,31.530317306518555
2018-03-21,31.340770721435547
2018-03-22,30.531705856323242
2018-03-23,29.7180233001709
2018-03-26,30.846086502075195
2018-03-27,29.856725692749023
2018-03-28,29.657920837402344
2018-03-29,30.245071411132812
2018-04-02,29.523849487304688
2018-04-03,29.81511116027832
2018-04-04,30.231201171875
2018-04-05,30.35602569580078
2018-04-06,29.611692428588867
2018-04-09,29.842851638793945
2018-04-10,30.57794761657715
2018-04-11,30.39763832092285
2018-04-12,30.76287269592285
2018-04-13,30.66115951538086
2018-04-16,30.89694595336914
2018-04-17,31.470226287841797
2018-04-18,31.387006759643555
2018-04-19,31.040266036987305
2018-04-20,30.61030387878418
2018-04-23,30.499343872070312
2018-04-24,29.967681884765625
2018-04-25,29.972309112548828
2018-04-26,30.517841339111328
2018-04-27,30.46236228942871
2018-04-30,30.263565063476562
2018-05-01,30.642669677734375
2018-05-02,30.61030387878418
2018-05-03,30.67964744567871
2018-05-04,31.26218605041504
2018-05-07,31.479463577270508
2018-05-08,31.548812866210938
2018-05-09,31.93718147277832
2018-05-10,32.35325241088867
2018-05-11,32.30702590942383
2018-05-14,32.30240249633789
2018-05-15,31.997270584106445
2018-05-16,32.14059829711914
2018-05-17,31.974153518676758
2018-05-18,31.84008026123047
2018-05-21,32.11747741699219
2018-05-22,32.07123947143555
2018-05-23,32.30702590942383
2018-05-24,32.27003479003906
2018-05-25,32.246925354003906
2018-05-29,32.07123947143555
2018-05-30,32.30702590942383
2018-05-31,32.31626892089844
2018-06-01,32.866432189941406
2018-06-04,33.12995529174805
2018-06-05,33.24553680419922
2018-06-06,33.462833404541016
2018-06-07,33.19468307495117
2018-06-08,33.13920211791992
2018-06-11,33.17619705200195
2018-06-12,33.3380126953125
2018-06-13,33.16694259643555
2018-06-14,33.4027214050293
2018-06-15,33.2751350402832
2018-06-18,33.312255859375
2018-06-19,33.14059066772461
2018-06-20,33.21018600463867
2018-06-21,32.95500946044922
2018-06-22,32.84830093383789
2018-06-25,32.166282653808594
2018-06-26,32.29618835449219
2018-06-27,31.855426788330078
2018-06-28,32.245147705078125
2018-06-29,32.231231689453125
2018-07-02,32.51887893676758
2018-07-03,32.1338005065918
2018-07-05,32.58847427368164
2018-07-06,32.96891403198242
2018-07-09,33.21946334838867
2018-07-10,33.29833221435547
2018-07-11,33.16842269897461
2018-07-12,33.69269943237305
2018-07-13,33.65559005737305
2018-07-16,33.576717376708984
2018-07-17,33.827266693115234
2018-07-18,33.77159118652344
2018-07-19,33.650936126708984
2018-07-20,33.66021728515625
2018-07-23,33.831886291503906
2018-07-24,34.017478942871094
2018-07-25,34.444313049316406
2018-07-26,33.91542053222656
2018-07-27,33.335453033447266
2018-07-30,32.81582260131836
2018-07-31,32.90397262573242
2018-08-01,33.20090103149414
2018-08-02,33.618465423583984
2018-08-03,33.739105224609375
2018-08-06,33.920040130615234
2018-08-07,34.04995346069336
2018-08-08,34.142738342285156
2018-08-09,34.15666580200195
2018-08-10,33.8829231262207
2018-08-13,33.83652877807617
2018-08-14,34.04530715942383
2018-08-15,33.739105224609375
2018-08-16,33.8875617980957
2018-08-17,33.938602447509766
2018-08-20,33.8875617980957
2018-08-21,33.943233489990234
2018-08-22,34.04530715942383
2018-08-23,34.11954879760742
2018-08-24,34.46287155151367
2018-08-27,34.77836990356445
2018-08-28,34.83867263793945
2018-08-29,35.15418243408203
2018-08-30,35.04747009277344
2018-08-31,35.07530975341797
2018-09-04,34.94075012207031
2018-09-05,34.50463104248047
2018-09-06,34.25410079956055
2018-09-07,34.138099670410156
2018-09-10,34.244808197021484
2018-09-11,34.53710174560547
2018-09-12,34.393280029296875
2018-09-13,34.79692077636719
