Date,SPY
2022-06-28,360.82550048828125
2022-06-29,360.5316162109375
2022-06-30,357.6025695800781
2022-07-01,361.3847961425781
2022-07-05,362.0672912597656
2022-07-06,363.29010009765625
2022-07-07,368.7311096191406
2022-07-08,368.4278259277344
2022-07-11,364.2190856933594
2022-07-12,360.9960632324219
2022-07-13,359.1002197265625
2022-07-14,358.2281799316406
2022-07-15,365.0721435546875
2022-07-18,362.0577697753906
2022-07-19,371.8402099609375
2022-07-20,374.2100524902344
2022-07-21,378.020751953125
2022-07-22,374.5134582519531
2022-07-25,374.96844482421875
2022-07-26,370.53216552734375
2022-07-27,380.1535339355469
2022-07-28,384.92156982421875
2022-07-29,390.5332946777344
2022-08-01,389.3767395019531
2022-08-02,386.8079528808594
2022-08-03,392.8651428222656
2022-08-04,392.5997314453125
2022-08-05,391.9361572265625
2022-08-08,391.4811706542969
2022-08-09,389.9266052246094
2022-08-10,398.1166076660156
2022-08-11,398.1166076660156
2022-08-12,404.8563232421875
2022-08-15,406.5246276855469
2022-08-16,407.3209533691406
2022-08-17,404.4298095703125
2022-08-18,405.6051940917969
2022-08-19,400.1546630859375
2022-08-22,391.8224792480469
2022-08-23,390.8745422363281
2022-08-24,392.1258239746094
2022-08-25,397.66162109375
2022-08-26,384.201171875
2022-08-29,381.66070556640625
2022-08-30,377.4709167480469
2022-08-31,374.5987548828125
2022-09-01,375.7742004394531
2022-09-02,371.81182861328125
2022-09-06,370.40899658203125
2022-09-07,377.0633239746094
2022-09-08,379.5279541015625
2022-09-09,385.4239501953125
2022-09-12,389.5663757324219
2022-09-13,372.6271057128906
2022-09-14,374.0489501953125
2022-09-15,369.8022766113281
2022-09-16,366.9810791015625
2022-09-19,369.8269348144531
2022-09-20,365.5819091796875
2022-09-21,359.204833984375
2022-09-22,356.1874694824219
2022-09-23,350.2197265625
2022-09-26,346.7550354003906
2022-09-27,345.8698425292969
2022-09-28,352.6753234863281
2022-09-29,345.3083190917969
2022-09-30,339.9685974121094
2022-10-03,348.9442138671875
2022-10-04,359.7568359375
2022-10-05,358.9192810058594
2022-10-06,355.21673583984375
2022-10-07,345.3083190917969
2022-10-10,342.6717834472656
2022-10-11,340.50164794921875
2022-10-12,339.37847900390625
2022-10-13,348.3350830078125
2022-10-14,340.3969421386719
2022-10-17,349.1441345214844
2022-10-18,353.2464294433594
2022-10-19,350.7431335449219
2022-10-20,347.80206298828125
2022-10-21,356.2541809082031
2022-10-24,360.6134338378906
2022-10-25,366.3719482421875
2022-10-26,363.6116027832031
2022-10-27,361.669921875
2022-10-28,370.2743835449219
2022-10-31,367.5997314453125
2022-11-01,365.9912109375
2022-11-02,356.80615234375
2022-11-03,353.1322326660156
2022-11-04,358.2148742675781
2022-11-07,361.6414489746094
2022-11-08,363.59259033203125
2022-11-09,356.1018371582031
2022-11-10,375.671142578125
2022-11-11,379.3070373535156
2022-11-14,376.0804443359375
2022-11-15,379.2879943847656
2022-11-16,376.39447021484375
2022-11-17,375.2427978515625
2022-11-18,376.9465637207031
2022-11-21,375.575927734375
2022-11-22,380.6300964355469
2022-11-23,383.02862548828125
2022-11-25,382.9429626464844
2022-11-28,376.8323669433594
2022-11-29,376.1851501464844
2022-11-30,388.0351867675781
2022-12-01,387.74969482421875
2022-12-02,387.3023376464844
2022-12-05,380.3349914550781
2022-12-06,374.8525695800781
2022-12-07,374.21484375
2022-12-08,377.146484375
2022-12-09,374.3291320800781
2022-12-12,379.7258605957031
2022-12-13,382.600341796875
2022-12-14,380.1541442871094
2022-12-15,370.85498046875
2022-12-16,366.4765930175781
2022-12-19,363.3689880371094
2022-12-20,363.8662414550781
2022-12-21,369.3069763183594
2022-12-22,364.038330078125
2022-12-23,366.13238525390625
2022-12-27,364.68853759765625
2022-12-28,360.15618896484375
2022-12-29,366.63916015625
2022-12-30,365.67340087890625
2023-01-03,364.1339416503906
2023-01-04,366.9450988769531
2023-01-05,362.7570495605469
2023-01-06,371.0758361816406
2023-01-09,370.8655090332031
2023-01-10,373.46630859375
2023-01-11,378.1898498535156
2023-01-12,379.5667724609375
2023-01-13,381.03924560546875
2023-01-17,380.3412780761719
2023-01-18,374.33642578125
2023-01-19,371.6113586425781
2023-01-20,378.53411865234375
2023-01-23,383.0759582519531
2023-01-24,382.6648254394531
2023-01-25,382.8081970214844
2023-01-26,387.0154113769531
2023-01-27,387.9046936035156
2023-01-30,383.0377197265625
2023-01-31,388.669677734375
2023-02-01,392.8003234863281
2023-02-02,398.5183410644531
2023-02-03,394.282470703125
2023-02-06,391.8728332519531
2023-02-07,396.9979553222656
2023-02-08,392.656982421875
2023-02-09,389.2529602050781
2023-02-10,390.1612854003906
2023-02-13,394.74139404296875
2023-02-14,394.5597839355469
2023-02-15,395.8410339355469
2023-02-16,390.3907165527344
2023-02-17,389.4154968261719
2023-02-21,381.6033935546875
2023-02-22,381.0775146484375
2023-02-23,383.10467529296875
2023-02-24,379.01214599609375
2023-02-27,380.3030090332031
2023-02-28,378.8974609375
2023-03-01,377.44403076171875
2023-03-02,380.3795471191406
2023-03-03,386.4799499511719
2023-03-06,386.7477111816406
2023-03-07,380.8193054199219
2023-03-08,381.4409484863281
2023-03-09,374.4034118652344
2023-03-10,369.00091552734375
2023-03-13,368.4749450683594
2023-03-14,374.56591796875
2023-03-15,372.22320556640625
2023-03-16,378.7539367675781
2023-03-17,374.32537841796875
2023-03-20,377.92474365234375
2023-03-21,382.8870849609375
2023-03-22,376.3602294921875
2023-03-23,377.3775939941406
2023-03-24,379.8539733886719
2023-03-27,380.5643005371094
2023-03-28,379.71002197265625
2023-03-29,385.2291259765625
2023-03-30,387.4847106933594
2023-03-31,392.9461364746094
2023-04-03,394.4434814453125
2023-04-04,392.25506591796875
2023-04-05,391.2279968261719
2023-04-06,392.754150390625
2023-04-10,393.1572570800781
2023-04-11,393.2629089355469
2023-04-12,391.659912109375
2023-04-13,396.8622131347656
2023-04-14,395.8927917480469
2023-04-17,397.31341552734375
2023-04-18,397.5724792480469
2023-04-19,397.5053405761719
2023-04-20,395.336181640625
2023-04-21,395.64324951171875
2023-04-24,396.0559997558594
2023-04-25,389.76904296875
2023-04-26,388.1181335449219
2023-04-27,395.8448486328125
2023-04-28,399.22344970703125
2023-05-01,398.82025146484375
2023-05-02,394.3378601074219
2023-05-03,391.63116455078125
2023-05-04,388.8572692871094
2023-05-05,396.0559997558594
2023-05-08,396.1615905761719
2023-05-09,394.42425537109375
2023-05-10,396.2671203613281
2023-05-11,395.5760498046875
2023-05-12,395.0577392578125
2023-05-15,396.4206848144531
2023-05-16,393.77154541015625
2023-05-17,398.5515441894531
2023-05-18,402.390869140625
2023-05-19,401.8053894042969
2023-05-22,401.9685363769531
2023-05-23,397.4573059082031
2023-05-24,394.5777893066406
2023-05-25,397.9947509765625
2023-05-26,403.149169921875
2023-05-30,403.302734375
2023-05-31,401.0662841796875
2023-06-01,404.8768005371094
2023-06-02,410.7319030761719
2023-06-05,409.94476318359375
2023-06-06,410.8374328613281
2023-06-07,409.4168395996094
2023-06-08,411.89324951171875
2023-06-09,412.63226318359375
2023-06-12,416.3756103515625
2023-06-13,419.1208190917969
2023-06-14,419.61993408203125
2023-06-15,424.8221740722656
2023-06-16,423.3751525878906
2023-06-20,421.17864990234375
2023-06-21,419.02056884765625
2023-06-22,420.5331115722656
2023-06-23,417.3538513183594
2023-06-26,415.64874267578125
2023-06-27,420.20556640625
2023-06-28,420.41754150390625
2023-06-29,422.0745544433594
2023-06-30,427.0552978515625
2023-07-03,427.5466613769531
2023-07-05,426.9108581542969
2023-07-06,423.5679016113281
2023-07-07,422.4984130859375
2023-07-10,423.5679016113281
2023-07-11,426.2652893066406
2023-07-12,429.695068359375
2023-07-13,433.10546875
2023-07-14,432.8356628417969
2023-07-17,434.338623046875
2023-07-18,437.56597900390625
2023-07-19,438.5390319824219
2023-07-20,435.6295166015625
2023-07-21,435.6295166015625
2023-07-24,437.5756530761719
2023-07-25,438.770263671875
2023-07-26,438.83770751953125
2023-07-27,435.92822265625
2023-07-28,440.1961364746094
2023-07-31,441.0342102050781
2023-08-01,439.772216796875
2023-08-02,433.6546325683594
2023-08-03,432.4118347167969
2023-08-04,430.45611572265625
2023-08-07,434.21337890625
2023-08-08,432.3251647949219
2023-08-09,429.4349060058594
2023-08-10,429.5890808105469
2023-08-11,429.33856201171875
2023-08-14,431.7085266113281
2023-08-15,426.6795959472656
2023-08-16,423.548583984375
2023-08-17,420.3211975097656
2023-08-18,420.5235290527344
2023-08-21,423.2595520019531
2023-08-22,422.1131286621094
2023-08-23,426.81451416015625
2023-08-24,420.8992004394531
2023-08-25,423.866455078125
2023-08-28,426.5543518066406
2023-08-29,432.7201232910156
2023-08-30,434.50244140625
2023-08-31,433.8665771484375
2023-09-01,434.67578125
2023-09-05,432.7972106933594
2023-09-06,429.8876953125
2023-09-07,428.5679016113281
2023-09-08,429.21331787109375
2023-09-11,432.0361328125
2023-09-12,429.6661071777344
2023-09-13,430.1671142578125
2023-09-14,433.87615966796875
2023-09-15,428.64874267578125
2023-09-18,428.90008544921875
2023-09-19,428.0106201171875
2023-09-20,424.0757751464844
2023-09-21,417.0664978027344
2023-09-22,416.128662109375
2023-09-25,417.87860107421875
2023-09-26,411.7394714355469
2023-09-27,411.9038391113281
2023-09-28,414.29180908203125
2023-09-29,413.2863464355469
2023-10-02,413.12200927734375
2023-10-03,407.59185791015625
2023-10-04,410.5599365234375
2023-10-05,410.40521240234375
2023-10-06,415.2779235839844
2023-10-09,417.93658447265625
2023-10-10,420.11187744140625
2023-10-11,421.832763671875
2023-10-12,419.2611083984375
2023-10-13,417.1728515625
2023-10-16,421.5621032714844
2023-10-17,421.5427551269531
2023-10-18,415.9256896972656
2023-10-19,412.2711181640625
2023-10-20,407.2051696777344
2023-10-23,406.4993896484375
2023-10-24,409.5641784667969
2023-10-25,403.6860046386719
2023-10-26,398.85205078125
2023-10-27,397.044189453125
2023-10-30,401.7911682128906
2023-10-31,404.3144836425781
2023-11-01,408.6263732910156
2023-11-02,416.4573669433594
2023-11-03,420.2569274902344
2023-11-06,421.2237243652344
2023-11-07,422.42254638671875
2023-11-08,422.73193359375
2023-11-09,419.4350891113281
2023-11-10,425.9803161621094
2023-11-13,425.57427978515625
2023-11-14,433.83074951171875
2023-11-15,434.74920654296875
2023-11-16,435.2809753417969
2023-11-17,435.8223876953125
2023-11-20,439.1771545410156
2023-11-21,438.2200012207031
2023-11-22,439.911865234375
2023-11-24,440.18255615234375
2023-11-27,439.38983154296875
2023-11-28,439.82489013671875
2023-11-29,439.51556396484375
2023-11-30,441.24609375
2023-12-01,443.8564147949219
2023-12-04,441.5264587402344
2023-12-05,441.4394836425781
2023-12-06,439.6605224609375
2023-12-07,443.01531982421875
2023-12-08,444.919921875
2023-12-11,446.6504821777344
2023-12-12,448.6903991699219
2023-12-13,454.8778991699219
2023-12-14,456.3377685546875
2023-12-15,455.58642578125
2023-12-18,458.1491394042969
2023-12-19,460.93511962890625
2023-12-20,454.5477294921875
2023-12-21,458.8577575683594
2023-12-22,459.7799377441406
2023-12-26,461.7213134765625
2023-12-27,462.5561828613281
2023-12-28,462.7309265136719
2023-12-29,461.3912658691406
2024-01-02,458.8092346191406
2024-01-03,455.062255859375
2024-01-04,453.5964660644531
2024-01-05,454.2177429199219
2024-01-08,460.7021179199219
2024-01-09,460.0032043457031
2024-01-10,462.6047058105469
2024-01-11,462.40087890625
2024-01-12,462.7212219238281
2024-01-16,461.0224304199219
2024-01-17,458.4597473144531
2024-01-18,462.5367736816406
2024-01-19,468.3028259277344
2024-01-22,469.29296875
2024-01-23,470.66162109375
2024-01-24,471.1761474609375
2024-01-25,473.7388610839844
2024-01-26,473.1370544433594
2024-01-29,476.8840026855469
2024-01-30,476.5151062011719
2024-01-31,468.7396545410156
2024-02-01,474.8745422363281
2024-02-02,479.873779296875
2024-02-05,478.12646484375
2024-02-06,479.51458740234375
2024-02-07,483.51397705078125
2024-02-08,483.72747802734375
2024-02-09,486.523193359375
2024-02-12,486.3096618652344
2024-02-13,479.6116943359375
2024-02-14,483.97021484375
2024-02-15,487.30950927734375
2024-02-16,484.8826904296875
2024-02-20,482.2132263183594
2024-02-21,482.6500549316406
2024-02-22,492.6387023925781
2024-02-23,492.9784240722656
2024-02-26,491.17291259765625
2024-02-27,492.0854187011719
2024-02-28,491.43505859375
2024-02-29,493.2016906738281
2024-03-01,497.83203125
2024-03-04,497.2981262207031
2024-03-05,492.3280334472656
2024-03-06,494.82275390625
2024-03-07,499.7345886230469
2024-03-08,496.7351379394531
2024-03-11,496.3079833984375
2024-03-12,501.64691162109375
2024-03-13,500.86065673828125
2024-03-14,499.87054443359375
2024-03-15,496.4381408691406
2024-03-18,499.38848876953125
2024-03-19,502.1637268066406
2024-03-20,506.808349609375
2024-03-21,508.48321533203125
2024-03-22,507.5191955566406
2024-03-25,506.1170349121094
2024-03-26,505.18218994140625
2024-03-27,509.427734375
2024-03-28,509.3304138183594
2024-04-01,508.4441833496094
2024-04-02,505.2115478515625
2024-04-03,505.7664794921875
2024-04-04,499.5930480957031
2024-04-05,504.812255859375
2024-04-08,505.0946350097656
2024-04-09,505.6788330078125
2024-04-10,500.615478515625
2024-04-11,504.3935546875
2024-04-12,497.4313659667969
2024-04-15,491.1994934082031
2024-04-16,490.3036193847656
2024-04-17,487.40185546875
2024-04-18,486.3989562988281
2024-04-19,482.1534729003906
2024-04-22,486.59368896484375
2024-04-23,492.3678894042969
2024-04-24,492.13421630859375
2024-04-25,490.2646484375
2024-04-26,494.9093933105469
2024-04-29,496.6620788574219
2024-04-30,488.79437255859375
2024-05-01,487.2071838378906
2024-05-02,491.7642517089844
2024-05-03,497.8598327636719
2024-05-06,503.00103759765625
2024-05-07,503.5561218261719
2024-05-08,503.6048278808594
2024-05-09,506.5065002441406
2024-05-10,507.1589050292969
2024-05-13,507.22711181640625
2024-05-14,509.55426025390625
2024-05-15,515.8641357421875
2024-05-16,514.802734375
2024-05-17,515.5428466796875
2024-05-20,516.1367797851562
2024-05-21,517.402587890625
2024-05-22,515.9127807617188
2024-05-23,512.14453125
2024-05-24,515.5330200195312
2024-05-28,515.893310546875
2024-05-29,512.28076171875
2024-05-30,508.88250732421875
2024-05-31,513.5174560546875
2024-06-03,513.9361572265625
2024-06-04,514.5106811523438
2024-06-05,520.6256103515625
2024-06-06,520.615966796875
2024-06-07,519.9830932617188
2024-06-10,521.589599609375
2024-06-11,522.8457641601562
2024-06-12,527.139892578125
2024-06-13,528.201416015625
2024-06-14,528.5226440429688
2024-06-17,532.7291259765625
2024-06-18,534.0826416015625
2024-06-20,532.6316528320312
2024-06-21,531.917724609375
2024-06-24,530.1885986328125
2024-06-25,532.2303466796875
2024-06-26,532.89453125
2024-06-27,533.7346801757812
2024-06-28,531.6343994140625
2024-07-01,532.728515625
2024-07-02,536.3136596679688
2024-07-03,538.70703125
2024-07-05,541.8135375976562
2024-07-08,542.4385986328125
2024-07-09,542.9661254882812
2024-07-10,548.3389892578125
2024-07-11,543.6107788085938
2024-07-12,547.0397338867188
2024-07-15,548.5440673828125
2024-07-16,551.797119140625
2024-07-17,544.0602416992188
2024-07-18,539.8792114257812
2024-07-19,536.2941284179688
2024-07-22,541.8231811523438
2024-07-23,540.9733276367188
2024-07-24,528.7135620117188
2024-07-25,525.9586791992188
2024-07-26,531.8493041992188
2024-07-29,532.161865234375
2024-07-30,529.4656982421875
2024-07-31,538.0719604492188
2024-08-01,530.452392578125
2024-08-02,520.5761108398438
2024-08-05,505.4150695800781
2024-08-06,510.0748291015625
2024-08-07,506.66552734375
2024-08-08,518.3782348632812
2024-08-09,520.6641235351562
2024-08-12,520.9376831054688
2024-08-13,529.5046997070312
2024-08-14,531.17529296875
2024-08-15,540.27978515625
2024-08-16,541.4910278320312
2024-08-19,546.66845703125
2024-08-20,545.779541015625
2024-08-21,547.6552124023438
2024-08-22,543.3568115234375
2024-08-23,549.1301879882812
2024-08-26,547.8211059570312
2024-08-27,548.5734252929688
2024-08-28,545.3888549804688
2024-08-29,545.4375610351562
2024-08-30,550.6444091796875
2024-09-03,539.3126220703125
2024-09-04,538.2088012695312
2024-09-05,536.8997192382812
2024-09-06,527.8636474609375
2024-09-09,533.773681640625
2024-09-10,536.0986328125
2024-09-11,541.5985107421875
2024-09-12,546.1604614257812
2024-09-13,549.0131225585938
2024-09-16,549.82373046875
2024-09-17,550.0484619140625
2024-09-18,548.4171142578125
2024-09-19,557.7755126953125
2024-09-20,556.8113403320312
2024-09-23,558.2027587890625
2024-09-24,559.7999877929688
2024-09-25,558.5653076171875
2024-09-26,560.7798461914062
2024-09-27,559.966552734375
2024-09-30,562.21044921875
2024-10-01,557.1739501953125
2024-10-02,557.4090576171875
2024-10-03,556.3899536132812
2024-10-04,561.4461059570312
2024-10-07,556.370361328125
2024-10-08,561.63232421875
2024-10-09,565.5223999023438
2024-10-10,564.53271484375
2024-10-11,567.913330078125
2024-10-14,572.557861328125
2024-10-15,568.1092529296875
2024-10-16,570.5785522460938
2024-10-17,570.62744140625
2024-10-18,572.8224487304688
2024-10-21,571.8816528320312
2024-10-22,571.5779418945312
2024-10-23,566.3552856445312
2024-10-24,567.580078125
2024-10-25,567.3840942382812
2024-10-28,569.1381225585938
2024-10-29,570.0592041015625
2024-10-30,568.3345947265625
2024-10-31,557.1935424804688
2024-11-01,559.5451049804688
2024-11-04,558.3399047851562
2024-11-05,565.0912475585938
2024-11-06,579.1426391601562
2024-11-07,583.62060546875
2024-11-08,586.1487426757812
2024-11-11,586.7071533203125
2024-11-12,584.8846435546875
2024-11-13,585.1688842773438
2024-11-14,581.4060668945312
2024-11-15,573.9591064453125
2024-11-18,576.310791015625
2024-11-19,578.4174194335938
2024-11-20,578.6134643554688
2024-11-21,581.7197265625
2024-11-22,583.5226440429688
2024-11-25,585.501953125
2024-11-26,588.5591430664062
2024-11-27,586.7758178710938
2024-11-29,590.4208984375
2024-12-02,591.4791259765625
2024-12-03,591.7534790039062
2024-12-04,595.427978515625
2024-12-05,594.4481201171875
2024-12-06,595.574951171875
2024-12-09,592.5079345703125
2024-12-10,590.6658325195312
2024-12-11,595.2320556640625
2024-12-12,592.1650390625
2024-12-13,592.0475463867188
2024-12-16,594.575439453125
2024-12-17,592.1259155273438
2024-12-18,574.4784545898438
2024-12-19,574.3021240234375
2024-12-20,581.199951171875
2024-12-23,584.680419921875
2024-12-24,591.1790771484375
2024-12-26,591.2183837890625
2024-12-27,584.9949340820312
2024-12-30,578.3193359375
2024-12-31,576.2152709960938
2025-01-02,574.799560546875
2025-01-03,581.9864501953125
2025-01-06,585.3390502929688
2025-01-07,578.7223510742188
2025-01-08,579.56787109375
2025-01-10,570.7193603515625
2025-01-13,571.604248046875
2025-01-14,572.3908081054688
2025-01-15,582.8026123046875
2025-01-16,581.6817626953125
2025-01-17,587.5217895507812
2025-01-21,592.8995971679688
2025-01-22,596.2325439453125
2025-01-23,599.4867553710938
2025-01-24,597.73681640625
2025-01-27,589.2816162109375
2025-01-28,594.3449096679688
2025-01-29,591.6806030273438
2025-01-30,594.8561401367188
2025-01-31,591.6903076171875
2025-02-03,587.70849609375
2025-02-04,591.6510009765625
2025-02-05,594.0499267578125
2025-02-06,596.1145629882812
2025-02-07,590.6580200195312
2025-02-10,594.6693115234375
2025-02-11,595.1216430664062
2025-02-12,593.2044067382812
2025-02-13,599.4671020507812
2025-02-14,599.4378051757812
2025-02-18,601.1975708007812
